sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-03	3	1	11	47	10	trained	passive	none	0	0	0	0	same	3000	1000	500	8000	80000	88000	False	0	1	polycubes_stim047_3_2_3_2.obj	polycubes_stim047_3_2_3_2.obj	ordered	True	500	-0.1685122549533844	-0.1653514802455902	0.4023546278476715
sub-03	3	1	12	34	10	novel_4	passive	none	0	0	0	0	same	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim034_2_3_2_3.obj	polycubes_stim034_2_3_2_3.obj	ordered	True	500	-0.7266333103179932	0.4902697801589966	0.0332869887351989
sub-03	3	1	13	179	12	novel_4	passive	none	0	0	0	100	same	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim179_4_4_2_2.obj	polycubes_stim179_4_4_2_2.obj	ordered	True	500	-0.1991163194179535	0.3607834577560425	-0.3111086189746856
sub-03	3	1	14	92	11	trained	passive	none	0	0	0	100	mirror	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim092_2_2_4_3.obj	polycubes_stim092_2_2_4_3.obj	ordered	True	500	0.4570870399475097	-0.3705730736255646	0.0669825077056884
sub-03	3	1	15	112	11	trained	passive	none	0	0	0	50	same	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim112_2_2_3_4.obj	polycubes_stim112_2_2_3_4.obj	ordered	True	500	0.7476732730865479	-0.6510570645332336	0.1730605661869049
sub-03	3	1	16	8	9	trained	passive	none	0	0	0	50	mirror	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim008_2_2_3_2.obj	polycubes_stim008_2_2_3_2.obj	ordered	True	500	0.0716556161642074	0.3407922983169555	-0.5536088347434998
sub-03	3	1	17	167	12	novel_4	passive	none	0	0	0	150	same	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim167_4_4_2_2.obj	polycubes_stim167_4_4_2_2.obj	ordered	True	500	-0.051373466849327	-0.1499683856964111	0.2634608149528503
sub-03	3	1	18	210	11	trained	passive	none	0	0	0	100	same	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim210_2_3_3_3.obj	polycubes_stim210_2_3_3_3.obj	ordered	True	500	0.0803716778755188	-0.6903956532478333	0.8959954977035522
sub-03	3	1	19	192	12	trained	passive	none	0	0	0	0	same	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim192_4_4_2_2.obj	polycubes_stim192_4_4_2_2.obj	ordered	True	500	-0.5281376838684082	0.5874032974243164	-0.3025761544704437
sub-03	3	1	20	87	9	trained	passive	none	0	0	0	100	mirror	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim087_2_3_2_2.obj	polycubes_stim087_2_3_2_2.obj	ordered	True	500	-0.0162021331489086	0.0973841324448585	-0.1215198561549186
sub-03	3	1	21	76	11	novel_4	passive	none	0	0	0	150	mirror	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim076_3_2_2_4.obj	polycubes_stim076_3_2_2_4.obj	ordered	True	500	0.642848014831543	0.0388376861810684	-0.6977728009223938
sub-03	3	1	22	141	11	novel_4	passive	none	0	0	0	100	mirror	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim141_3_2_4_2.obj	polycubes_stim141_3_2_4_2.obj	ordered	True	500	0.5380316376686096	-0.5563386082649231	0.2487501502037048
sub-03	3	1	23	206	12	trained	passive	none	0	0	0	0	mirror	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim206_2_4_2_4.obj	polycubes_stim206_2_4_2_4.obj	ordered	True	500	1.002625823020935	-0.9293920397758484	0.311733216047287
sub-03	3	1	24	171	12	novel_4	passive	none	0	0	0	50	same	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim171_4_2_2_4.obj	polycubes_stim171_4_2_2_4.obj	ordered	True	500	0.5744391083717346	-0.2319884449243545	-0.2463578581809997
sub-03	3	1	25	13	10	novel_4	passive	none	0	0	0	0	same	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim013_3_2_2_3.obj	polycubes_stim013_3_2_2_3.obj	ordered	True	500	-0.8277787566184998	0.3718755841255188	0.301867127418518
sub-03	3	1	26	196	12	novel_4	passive	none	0	0	0	0	mirror	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim196_2_4_4_2.obj	polycubes_stim196_2_4_4_2.obj	ordered	True	500	0.3059375286102295	-0.2996525764465332	0.1178352609276771
sub-03	3	1	27	183	12	novel_4	passive	none	0	0	0	50	mirror	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim183_3_3_2_4.obj	polycubes_stim183_3_3_2_4.obj	ordered	True	500	-0.0395391583442688	-0.2221980392932891	0.3537747263908386
sub-03	3	1	28	6	9	novel_4	passive	none	0	0	0	100	mirror	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim006_3_2_2_2.obj	polycubes_stim006_3_2_2_2.obj	ordered	True	500	0.3620479106903076	0.2235793173313141	-0.6782369017601013
sub-03	3	1	29	6	9	novel_4	passive	none	0	0	0	0	same	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim006_3_2_2_2.obj	polycubes_stim006_3_2_2_2.obj	ordered	True	500	0.3620479106903076	0.2235793173313141	-0.6782369017601013
sub-03	3	1	30	126	11	novel_4	passive	none	0	0	0	100	same	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim126_3_3_3_2.obj	polycubes_stim126_3_3_3_2.obj	ordered	True	500	-0.0786870941519737	-0.1011543646454811	0.2217409908771515
sub-03	3	1	31	196	12	novel_4	passive	none	0	0	0	0	same	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim196_2_4_4_2.obj	polycubes_stim196_2_4_4_2.obj	ordered	True	500	0.3059375286102295	-0.2996525764465332	0.1178352609276771
sub-03	3	1	32	71	9	trained	passive	none	0	0	0	100	same	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim071_2_2_2_3.obj	polycubes_stim071_2_2_2_3.obj	ordered	True	500	0.4834429025650024	-0.4838185906410217	0.2007800191640854
sub-03	3	1	33	144	12	trained	passive	none	0	0	0	0	mirror	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim144_4_3_3_2.obj	polycubes_stim144_4_3_3_2.obj	ordered	True	500	-0.0312116742134094	0.291191428899765	-0.3805952668190002
sub-03	3	1	34	175	12	novel_4	passive	none	0	0	0	50	mirror	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim175_2_3_3_4.obj	polycubes_stim175_2_3_3_4.obj	ordered	True	500	0.772771418094635	0.1902472078800201	-1.0418217182159424
sub-03	3	1	35	209	12	novel_4	passive	none	0	0	0	100	same	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim209_2_4_2_4.obj	polycubes_stim209_2_4_2_4.obj	ordered	True	500	0.4151833057403564	-0.5418066382408142	0.351047158241272
sub-03	3	1	36	131	11	novel_4	passive	none	0	0	0	150	same	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim131_4_2_3_2.obj	polycubes_stim131_4_2_3_2.obj	ordered	True	500	-0.0269109010696411	-0.3868694901466369	0.5740270614624023
sub-03	3	1	37	19	9	trained	passive	none	0	0	0	0	mirror	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim019_2_2_3_2.obj	polycubes_stim019_2_2_3_2.obj	ordered	True	500	-0.0426199808716774	0.2212005108594894	-0.2702048420906067
sub-03	3	1	38	217	12	novel_4	passive	none	0	0	0	50	same	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim217_2_4_4_2.obj	polycubes_stim217_2_4_4_2.obj	ordered	True	500	0.1766231656074524	-0.6930831074714661	0.8035446405410767
sub-03	3	1	39	151	12	trained	passive	none	0	0	0	150	mirror	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim151_3_4_3_2.obj	polycubes_stim151_3_4_3_2.obj	ordered	True	500	-0.5611218810081482	0.0929202288389206	0.4297128319740295
sub-03	3	1	40	81	11	novel_4	passive	none	0	0	0	150	mirror	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim081_4_3_2_2.obj	polycubes_stim081_4_3_2_2.obj	ordered	True	500	-0.1719894111156463	-0.0828890427947044	0.2892122566699981
sub-03	3	1	41	29	10	trained	passive	none	0	0	0	50	mirror	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim029_2_3_3_2.obj	polycubes_stim029_2_3_3_2.obj	ordered	True	500	-0.2166040241718292	0.1285159289836883	0.0348550379276275
sub-03	3	1	42	72	11	trained	passive	none	0	0	0	150	mirror	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim072_3_4_2_2.obj	polycubes_stim072_3_4_2_2.obj	ordered	True	500	0.5510143637657166	0.0584829151630401	-0.6337217092514038
sub-03	3	1	43	126	11	novel_4	passive	none	0	0	0	150	same	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim126_3_3_3_2.obj	polycubes_stim126_3_3_3_2.obj	ordered	True	500	-0.0786870941519737	-0.1011543646454811	0.2217409908771515
sub-03	3	1	44	170	12	novel_4	passive	none	0	0	0	50	same	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim170_2_2_4_4.obj	polycubes_stim170_2_2_4_4.obj	ordered	True	500	0.2418842315673828	-0.4670720398426056	0.418655514717102
sub-03	3	1	45	167	12	novel_4	passive	none	0	0	0	150	mirror	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim167_4_4_2_2.obj	polycubes_stim167_4_4_2_2.obj	ordered	True	500	-0.051373466849327	-0.1499683856964111	0.2634608149528503
sub-03	3	1	46	42	10	trained	passive	none	0	0	0	150	same	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim042_2_3_3_2.obj	polycubes_stim042_2_3_3_2.obj	ordered	True	500	0.012475848197937	-0.1577228605747223	0.2105779945850372
sub-03	3	1	47	151	12	trained	passive	none	0	0	0	0	same	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim151_3_4_3_2.obj	polycubes_stim151_3_4_3_2.obj	ordered	True	500	-0.5611218810081482	0.0929202288389206	0.4297128319740295
sub-03	3	1	48	134	12	novel_4	passive	none	0	0	0	0	mirror	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim134_4_2_2_4.obj	polycubes_stim134_4_2_2_4.obj	ordered	True	500	-0.0942214280366897	0.4364084601402282	-0.522953450679779
sub-03	3	1	49	56	11	novel_4	passive	none	0	0	0	50	mirror	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim056_3_3_2_3.obj	polycubes_stim056_3_3_2_3.obj	ordered	True	500	0.5248880386352539	-0.4050444662570953	0.0479314178228378
sub-03	3	1	50	17	10	trained	passive	none	0	0	0	50	same	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim017_2_3_3_2.obj	polycubes_stim017_2_3_3_2.obj	ordered	True	500	0.1207334697246551	-0.0313727967441082	-0.0763656347990036
sub-03	3	1	51	128	12	trained	passive	none	0	0	0	0	mirror	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim128_4_4_2_2.obj	polycubes_stim128_4_4_2_2.obj	ordered	True	500	-0.2279359847307205	-0.1800999194383621	0.4826357960700989
sub-03	3	1	52	169	12	novel_4	passive	none	0	0	0	0	mirror	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim169_4_2_4_2.obj	polycubes_stim169_4_2_4_2.obj	ordered	True	500	0.0041549354791641	0.2463233768939972	-0.3525088727474212
sub-03	3	1	53	138	11	trained	passive	none	0	0	0	50	same	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim138_2_4_3_2.obj	polycubes_stim138_2_4_3_2.obj	ordered	True	500	0.6597450971603394	-0.2427046597003936	-0.3165088593959808
sub-03	3	1	54	134	12	novel_4	passive	none	0	0	0	0	mirror	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim134_4_2_2_4.obj	polycubes_stim134_4_2_2_4.obj	ordered	True	500	-0.0942214280366897	0.4364084601402282	-0.522953450679779
sub-03	3	1	55	201	12	trained	passive	none	0	0	0	50	mirror	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim201_2_2_4_4.obj	polycubes_stim201_2_2_4_4.obj	ordered	True	500	-0.382503479719162	0.1580604314804077	0.1589722335338592
sub-03	3	1	56	100	12	novel_4	passive	none	0	0	0	150	same	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim100_3_4_2_3.obj	polycubes_stim100_3_4_2_3.obj	ordered	True	500	-0.4201372265815735	-0.1982679218053817	0.7005304098129272
sub-03	3	1	57	210	11	trained	passive	none	0	0	0	0	same	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim210_2_3_3_3.obj	polycubes_stim210_2_3_3_3.obj	ordered	True	500	0.0803716778755188	-0.6903956532478333	0.8959954977035522
sub-03	3	1	58	28	9	trained	passive	none	0	0	0	150	mirror	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim028_2_2_2_3.obj	polycubes_stim028_2_2_2_3.obj	ordered	True	500	0.1599613428115844	-0.5028956532478333	0.5512406229972839
sub-03	3	1	59	6	9	novel_4	passive	none	0	0	0	150	mirror	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim006_3_2_2_2.obj	polycubes_stim006_3_2_2_2.obj	ordered	True	500	0.3620479106903076	0.2235793173313141	-0.6782369017601013
sub-03	3	1	60	153	12	trained	passive	none	0	0	0	100	same	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim153_3_3_3_3.obj	polycubes_stim153_3_3_3_3.obj	ordered	True	500	0.3974649012088775	-0.1756386160850525	-0.1490743160247802
sub-03	3	1	61	149	12	trained	passive	none	0	0	0	100	mirror	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim149_2_4_4_2.obj	polycubes_stim149_2_4_4_2.obj	ordered	True	500	0.5072777271270752	-0.3027008473873138	-0.0791940689086914
sub-03	3	1	62	54	9	novel_4	passive	none	0	0	0	50	same	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim054_2_3_2_2.obj	polycubes_stim054_2_3_2_2.obj	ordered	True	500	0.1058047115802764	-0.2075404822826385	0.1877019107341766
sub-03	3	1	63	102	11	novel_4	passive	none	0	0	0	100	same	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim102_2_2_4_3.obj	polycubes_stim102_2_2_4_3.obj	ordered	True	500	0.2915277779102325	-0.2158804535865783	0.0137733519077301
sub-03	3	1	64	44	10	novel_4	passive	none	0	0	0	100	mirror	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim044_3_2_2_3.obj	polycubes_stim044_3_2_2_3.obj	ordered	True	500	0.2850356101989746	-0.12315334379673	-0.1108704358339309
