sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	stim2_orientation	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms
sub-01	2	1	40	17	10	pretraining	passive	none	0	0	0	50	50	mirror	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim17_2_3_2_3.obj	polycubes_stim17_2_3_2_3.obj	ordered	True	500
sub-01	2	1	41	58	10	pretraining	passive	none	0	0	0	100	100	same	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim58_2_2_3_3.obj	polycubes_stim58_2_2_3_3.obj	ordered	True	500
sub-01	2	1	42	17	10	pretraining	passive	none	0	0	0	150	150	same	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim17_2_3_2_3.obj	polycubes_stim17_2_3_2_3.obj	ordered	True	500
sub-01	2	1	43	193	12	pretraining	passive	none	0	0	0	100	100	same	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim193_2_3_3_4.obj	polycubes_stim193_2_3_3_4.obj	ordered	True	500
sub-01	2	1	44	1	10	pretraining	passive	none	0	0	0	50	50	same	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim1_2_4_2_2.obj	polycubes_stim1_2_4_2_2.obj	ordered	True	500
sub-01	2	1	45	122	12	pretraining	passive	none	0	0	0	150	150	mirror	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim122_4_3_3_2.obj	polycubes_stim122_4_3_3_2.obj	ordered	True	500
sub-01	2	1	46	103	11	pretraining	passive	none	0	0	0	0	0	mirror	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim103_3_2_4_2.obj	polycubes_stim103_3_2_4_2.obj	ordered	True	500
sub-01	2	1	47	165	12	pretraining	passive	none	0	0	0	100	100	same	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim165_3_4_3_2.obj	polycubes_stim165_3_4_3_2.obj	ordered	True	500
sub-01	2	1	48	14	10	pretraining	passive	none	0	0	0	0	0	mirror	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim14_2_3_3_2.obj	polycubes_stim14_2_3_3_2.obj	ordered	True	500
sub-01	2	1	49	113	11	pretraining	passive	none	0	0	0	100	100	mirror	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim113_4_2_3_2.obj	polycubes_stim113_4_2_3_2.obj	ordered	True	500
sub-01	2	1	50	47	10	pretraining	passive	none	0	0	0	50	50	same	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim47_4_2_2_2.obj	polycubes_stim47_4_2_2_2.obj	ordered	True	500
sub-01	2	1	51	113	11	pretraining	passive	none	0	0	0	100	100	mirror	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim113_4_2_3_2.obj	polycubes_stim113_4_2_3_2.obj	ordered	True	500
sub-01	2	1	52	161	12	pretraining	passive	none	0	0	0	0	0	same	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim161_4_2_2_4.obj	polycubes_stim161_4_2_2_4.obj	ordered	True	500
sub-01	2	1	53	198	12	pretraining	passive	none	0	0	0	100	100	same	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim198_3_3_2_4.obj	polycubes_stim198_3_3_2_4.obj	ordered	True	500
sub-01	2	1	54	194	12	pretraining	passive	none	0	0	0	0	0	mirror	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim194_2_3_4_3.obj	polycubes_stim194_2_3_4_3.obj	ordered	True	500
sub-01	2	1	55	58	10	pretraining	passive	none	0	0	0	150	150	same	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim58_2_2_3_3.obj	polycubes_stim58_2_2_3_3.obj	ordered	True	500
sub-01	2	1	56	124	12	pretraining	passive	none	0	0	0	100	100	mirror	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim124_4_2_3_3.obj	polycubes_stim124_4_2_3_3.obj	ordered	True	500
sub-01	2	1	57	122	12	pretraining	passive	none	0	0	0	150	150	mirror	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim122_4_3_3_2.obj	polycubes_stim122_4_3_3_2.obj	ordered	True	500
sub-01	2	1	58	50	10	pretraining	passive	none	0	0	0	150	150	same	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim50_2_2_4_2.obj	polycubes_stim50_2_2_4_2.obj	ordered	True	500
sub-01	2	1	59	116	11	pretraining	passive	none	0	0	0	100	100	mirror	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim116_2_3_4_2.obj	polycubes_stim116_2_3_4_2.obj	ordered	True	500
sub-01	2	1	60	5	10	pretraining	passive	none	0	0	0	100	100	same	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim5_4_2_2_2.obj	polycubes_stim5_4_2_2_2.obj	ordered	True	500
sub-01	2	1	61	46	11	pretraining	passive	none	0	0	0	150	150	same	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim46_3_3_3_2.obj	polycubes_stim46_3_3_3_2.obj	ordered	True	500
sub-01	2	1	62	126	12	pretraining	passive	none	0	0	0	50	50	mirror	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim126_3_2_3_4.obj	polycubes_stim126_3_2_3_4.obj	ordered	True	500
sub-01	2	1	63	47	10	pretraining	passive	none	0	0	0	50	50	same	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim47_4_2_2_2.obj	polycubes_stim47_4_2_2_2.obj	ordered	True	500
sub-01	2	1	64	193	12	pretraining	passive	none	0	0	0	150	150	same	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim193_2_3_3_4.obj	polycubes_stim193_2_3_3_4.obj	ordered	True	500
