sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	stim2_orientation	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms
sub-01	2	2	19	20	11	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim20_2_4_2_3.obj	polycubes_stim20_2_4_2_3.obj	ordered	True	500
sub-01	2	2	20	160	11	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim160_2_2_4_3.obj	polycubes_stim160_2_2_4_3.obj	ordered	True	500
sub-01	2	2	21	102	11	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim102_4_2_3_2.obj	polycubes_stim102_4_2_3_2.obj	ordered	True	500
sub-01	2	2	22	95	12	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim95_2_4_2_4.obj	polycubes_stim95_2_4_2_4.obj	ordered	True	500
sub-01	2	2	23	36	10	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim36_2_2_2_4.obj	polycubes_stim36_2_2_2_4.obj	ordered	True	500
sub-01	2	2	24	86	12	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim86_3_2_3_4.obj	polycubes_stim86_3_2_3_4.obj	ordered	True	500
sub-01	2	2	25	102	11	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim102_4_2_3_2.obj	polycubes_stim102_4_2_3_2.obj	ordered	True	500
sub-01	2	2	26	22	10	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim22_2_2_2_4.obj	polycubes_stim22_2_2_2_4.obj	ordered	True	500
sub-01	2	2	27	85	11	trained_shared	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim85_2_4_3_2.obj	polycubes_stim85_2_4_3_2.obj	ordered	True	500
sub-01	2	2	28	30	10	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim30_3_2_2_3.obj	polycubes_stim30_3_2_2_3.obj	ordered	True	500
sub-01	2	2	29	181	12	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim181_4_2_3_3.obj	polycubes_stim181_4_2_3_3.obj	ordered	True	500
sub-01	2	2	30	51	10	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim51_2_2_2_4.obj	polycubes_stim51_2_2_2_4.obj	ordered	True	500
sub-01	2	2	31	139	11	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim139_2_4_3_2.obj	polycubes_stim139_2_4_3_2.obj	ordered	True	500
sub-01	2	2	32	72	11	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim72_2_2_4_3.obj	polycubes_stim72_2_2_4_3.obj	ordered	True	500
sub-01	2	2	33	139	11	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim139_2_4_3_2.obj	polycubes_stim139_2_4_3_2.obj	ordered	True	500
sub-01	2	2	34	4	10	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim4_2_2_2_4.obj	polycubes_stim4_2_2_2_4.obj	ordered	True	500
sub-01	2	2	35	36	10	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim36_2_2_2_4.obj	polycubes_stim36_2_2_2_4.obj	ordered	True	500
sub-01	2	2	36	156	11	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim156_2_2_3_4.obj	polycubes_stim156_2_2_3_4.obj	ordered	True	500
sub-01	2	2	37	100	11	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim100_2_3_4_2.obj	polycubes_stim100_2_3_4_2.obj	ordered	True	500
sub-01	2	2	38	77	11	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim77_3_2_3_3.obj	polycubes_stim77_3_2_3_3.obj	ordered	True	500
sub-01	2	2	39	31	11	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim31_2_3_3_3.obj	polycubes_stim31_2_3_3_3.obj	ordered	True	500
sub-01	2	2	40	163	11	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim163_3_2_2_4.obj	polycubes_stim163_3_2_2_4.obj	ordered	True	500
sub-01	2	2	41	4	10	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim4_2_2_2_4.obj	polycubes_stim4_2_2_2_4.obj	ordered	True	500
sub-01	2	2	42	102	11	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim102_4_2_3_2.obj	polycubes_stim102_4_2_3_2.obj	ordered	True	500
sub-01	2	2	43	36	10	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim36_2_2_2_4.obj	polycubes_stim36_2_2_2_4.obj	ordered	True	500
sub-01	2	2	44	48	10	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim48_2_2_3_3.obj	polycubes_stim48_2_2_3_3.obj	ordered	True	500
sub-01	2	2	45	65	10	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim65_2_2_4_2.obj	polycubes_stim65_2_2_4_2.obj	ordered	True	500
sub-01	2	2	46	181	12	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim181_4_2_3_3.obj	polycubes_stim181_4_2_3_3.obj	ordered	True	500
sub-01	2	2	47	150	11	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim150_2_2_4_3.obj	polycubes_stim150_2_2_4_3.obj	ordered	True	500
sub-01	2	2	48	184	12	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim184_3_3_2_4.obj	polycubes_stim184_3_3_2_4.obj	ordered	True	500
sub-01	2	2	49	80	11	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim80_3_4_2_2.obj	polycubes_stim80_3_4_2_2.obj	ordered	True	500
sub-01	2	2	50	31	11	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim31_2_3_3_3.obj	polycubes_stim31_2_3_3_3.obj	ordered	True	500
sub-01	2	2	51	30	10	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim30_3_2_2_3.obj	polycubes_stim30_3_2_2_3.obj	ordered	True	500
sub-01	2	2	52	155	12	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim155_4_3_3_2.obj	polycubes_stim155_4_3_3_2.obj	ordered	True	500
sub-01	2	2	53	192	12	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim192_2_4_3_3.obj	polycubes_stim192_2_4_3_3.obj	ordered	True	500
sub-01	2	2	54	99	12	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim99_2_2_4_4.obj	polycubes_stim99_2_2_4_4.obj	ordered	True	500
sub-01	2	2	55	167	12	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim167_2_2_4_4.obj	polycubes_stim167_2_2_4_4.obj	ordered	True	500
sub-01	2	2	56	176	12	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim176_2_3_4_3.obj	polycubes_stim176_2_3_4_3.obj	ordered	True	500
sub-01	2	2	57	24	11	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim24_2_3_3_3.obj	polycubes_stim24_2_3_3_3.obj	ordered	True	500
sub-01	2	2	58	65	10	trained_shared	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim65_2_2_4_2.obj	polycubes_stim65_2_2_4_2.obj	ordered	True	500
sub-01	2	2	59	51	10	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim51_2_2_2_4.obj	polycubes_stim51_2_2_2_4.obj	ordered	True	500
sub-01	2	2	60	93	12	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim93_3_2_4_3.obj	polycubes_stim93_3_2_4_3.obj	ordered	True	500
sub-01	2	2	61	35	10	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim35_2_3_2_3.obj	polycubes_stim35_2_3_2_3.obj	ordered	True	500
sub-01	2	2	62	93	12	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim93_3_2_4_3.obj	polycubes_stim93_3_2_4_3.obj	ordered	True	500
sub-01	2	2	63	162	12	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim162_2_4_2_4.obj	polycubes_stim162_2_4_2_4.obj	ordered	True	500
sub-01	2	2	64	51	10	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim51_2_2_2_4.obj	polycubes_stim51_2_2_2_4.obj	ordered	True	500
