sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	stim2_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	stim2_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-98	2	5	16	200	12	novel_3	passive	none	0	0	0	150	150	150	1	same	3000	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim200_2_3_4_3.obj	polycubes_stim200_2_3_4_3.obj	ordered	True	500	0.5908525586128235	0.017803817987442	-0.6160310506820679
sub-98	2	5	17	201	12	novel_3	passive	none	0	0	0	260	100	-100	-1	same	3000	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim201_2_2_4_4.obj	polycubes_stim201_2_2_4_4.obj	ordered	True	500	-0.382503479719162	0.1580604314804077	0.1589722335338592
sub-98	2	5	18	62	10	trained	passive	none	0	0	0	310	50	-50	-1	mirror	3000	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim062_2_4_2_2.obj	polycubes_stim062_2_4_2_2.obj	ordered	True	500	0.188808798789978	-0.0553459823131561	-0.1105377525091171
sub-98	2	5	19	134	12	trained	passive	none	0	0	0	310	50	-50	-1	same	3000	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim134_4_2_2_4.obj	polycubes_stim134_4_2_2_4.obj	ordered	True	500	-0.0942214280366897	0.4364084601402282	-0.522953450679779
sub-98	2	5	20	38	10	trained	passive	none	0	0	0	310	50	-50	-1	mirror	3000	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim038_3_2_2_3.obj	polycubes_stim038_3_2_2_3.obj	ordered	True	500	-0.1652598679065704	-0.1828604638576507	0.4238636791706085
sub-98	2	5	21	139	12	novel_3	passive	none	0	0	0	0	0	0	0	mirror	3000	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim139_2_2_4_4.obj	polycubes_stim139_2_2_4_4.obj	ordered	True	500	0.6939102411270142	-0.3790967166423797	-0.15778648853302
sub-98	2	5	22	139	12	novel_3	passive	none	0	0	0	50	50	50	1	same	3000	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim139_2_2_4_4.obj	polycubes_stim139_2_2_4_4.obj	ordered	True	500	0.6939102411270142	-0.3790967166423797	-0.15778648853302
sub-98	2	5	23	203	12	trained	passive	none	0	0	0	260	100	-100	-1	same	3000	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim203_2_4_3_3.obj	polycubes_stim203_2_4_3_3.obj	ordered	True	500	-0.3319209218025207	0.263681560754776	-0.0409811586141586
sub-98	2	5	24	111	10	novel_3	passive	none	0	0	0	0	0	0	0	same	3000	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim111_2_2_2_4.obj	polycubes_stim111_2_2_2_4.obj	ordered	True	500	0.6312017440795898	0.1065193116664886	-0.7818428874015808
sub-98	2	5	25	163	12	trained	passive	none	0	0	0	100	100	100	1	same	3000	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim163_4_2_3_3.obj	polycubes_stim163_4_2_3_3.obj	ordered	True	500	0.7052705883979797	-0.1612925976514816	-0.4771683812141418
sub-98	2	5	26	168	12	novel_3	passive	none	0	0	0	150	150	150	1	same	3000	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim168_2_4_4_2.obj	polycubes_stim168_2_4_4_2.obj	ordered	True	500	0.4520326852798462	-0.6916199922561646	0.5260658860206604
sub-98	2	5	27	200	12	novel_3	passive	none	0	0	0	150	150	150	1	mirror	3000	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim200_2_3_4_3.obj	polycubes_stim200_2_3_4_3.obj	ordered	True	500	0.5908525586128235	0.017803817987442	-0.6160310506820679
sub-98	2	5	28	182	11	trained	passive	none	0	0	0	150	150	150	1	mirror	3000	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim182_2_3_3_3.obj	polycubes_stim182_2_3_3_3.obj	ordered	True	500	-0.129921555519104	0.5251925587654114	-0.6128131151199341
sub-98	2	5	29	43	11	novel_3	passive	none	0	0	0	0	0	0	0	same	3000	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim043_2_3_2_4.obj	polycubes_stim043_2_3_2_4.obj	ordered	True	500	-0.2388847470283508	0.0496216341853141	0.1687091588973999
sub-98	2	5	30	182	11	trained	passive	none	0	0	0	0	0	0	0	same	3000	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim182_2_3_3_3.obj	polycubes_stim182_2_3_3_3.obj	ordered	True	500	-0.129921555519104	0.5251925587654114	-0.6128131151199341
sub-98	2	5	31	172	11	trained	passive	none	0	0	0	210	150	-150	-1	same	3000	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim172_2_2_3_4.obj	polycubes_stim172_2_2_3_4.obj	ordered	True	500	0.3018715679645538	-0.3695334792137146	0.2207277715206146
sub-98	2	5	32	175	12	trained	passive	none	0	0	0	150	150	150	1	mirror	3000	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim175_2_3_3_4.obj	polycubes_stim175_2_3_3_4.obj	ordered	True	500	0.772771418094635	0.1902472078800201	-1.0418217182159424
sub-98	2	5	33	194	12	novel_3	passive	none	0	0	0	260	100	-100	-1	same	3000	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim194_2_4_3_3.obj	polycubes_stim194_2_4_3_3.obj	ordered	True	500	-0.9332728385925292	0.5051564574241638	0.2188737094402313
sub-98	2	5	34	65	9	novel_3	passive	none	0	0	0	260	100	-100	-1	same	3000	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim065_3_2_2_2.obj	polycubes_stim065_3_2_2_2.obj	ordered	True	500	-0.0361305810511112	-0.0492341928184032	0.1057582646608352
sub-98	2	5	35	80	11	novel_3	passive	none	0	0	0	0	0	0	0	mirror	3000	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim080_4_2_3_2.obj	polycubes_stim080_4_2_3_2.obj	ordered	True	500	-0.7532925605773926	0.5313675403594971	0.0018252730369567
sub-98	2	5	36	13	10	novel_3	passive	none	0	0	0	150	150	150	1	same	3000	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim013_3_2_2_3.obj	polycubes_stim013_3_2_2_3.obj	ordered	True	500	-0.8277787566184998	0.3718755841255188	0.301867127418518
sub-98	2	5	37	206	12	novel_3	passive	none	0	0	0	100	100	100	1	same	3000	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim206_2_4_2_4.obj	polycubes_stim206_2_4_2_4.obj	ordered	True	500	1.002625823020935	-0.9293920397758484	0.311733216047287
sub-98	2	5	38	96	10	trained	passive	none	0	0	0	310	50	-50	-1	same	3000	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim096_2_2_2_4.obj	polycubes_stim096_2_2_2_4.obj	ordered	True	500	0.3359131515026092	-0.2850106358528137	0.0671528130769729
sub-98	2	5	39	67	10	novel_3	passive	none	0	0	0	0	0	0	0	mirror	3000	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim067_2_3_3_2.obj	polycubes_stim067_2_3_3_2.obj	ordered	True	500	-0.1699916273355484	-0.1174322441220283	0.3360659480094909
sub-98	2	5	40	172	11	trained	passive	none	0	0	0	210	150	-150	-1	mirror	3000	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim172_2_2_3_4.obj	polycubes_stim172_2_2_3_4.obj	ordered	True	500	0.3018715679645538	-0.3695334792137146	0.2207277715206146
sub-98	2	5	41	112	11	trained	passive	none	0	0	0	0	0	0	0	mirror	3000	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim112_2_2_3_4.obj	polycubes_stim112_2_2_3_4.obj	ordered	True	500	0.7476732730865479	-0.6510570645332336	0.1730605661869049
sub-98	2	5	42	20	11	trained	passive	none	0	0	0	0	0	0	0	mirror	3000	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim020_3_2_3_3.obj	polycubes_stim020_3_2_3_3.obj	ordered	True	500	-0.0471634566783905	0.4234871566295624	-0.5517379641532898
sub-98	2	5	43	156	12	trained	passive	none	0	0	0	0	0	0	0	same	3000	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim156_3_2_4_3.obj	polycubes_stim156_3_2_4_3.obj	ordered	True	500	0.5716012120246887	0.3088111281394958	-1.0083261728286743
sub-98	2	5	44	107	11	trained	passive	none	0	0	0	210	150	-150	-1	same	3000	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim107_2_3_2_4.obj	polycubes_stim107_2_3_2_4.obj	ordered	True	500	0.0358203947544097	-0.2840807437896728	0.3659305572509765
sub-98	2	5	45	143	11	trained	passive	none	0	0	0	0	0	0	0	same	3000	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim143_2_2_4_3.obj	polycubes_stim143_2_2_4_3.obj	ordered	True	500	-0.5760364532470703	0.0418066717684268	0.5169128775596619
sub-98	2	5	46	183	12	novel_3	passive	none	0	0	0	150	150	150	1	mirror	3000	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim183_3_3_2_4.obj	polycubes_stim183_3_3_2_4.obj	ordered	True	500	-0.0395391583442688	-0.2221980392932891	0.3537747263908386
sub-98	2	5	47	203	12	trained	passive	none	0	0	0	100	100	100	1	mirror	3000	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim203_2_4_3_3.obj	polycubes_stim203_2_4_3_3.obj	ordered	True	500	-0.3319209218025207	0.263681560754776	-0.0409811586141586
sub-98	2	5	48	67	10	novel_3	passive	none	0	0	0	50	50	50	1	mirror	3000	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim067_2_3_3_2.obj	polycubes_stim067_2_3_3_2.obj	ordered	True	500	-0.1699916273355484	-0.1174322441220283	0.3360659480094909
sub-98	2	5	49	134	12	trained	passive	none	0	0	0	0	0	0	0	mirror	3000	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim134_4_2_2_4.obj	polycubes_stim134_4_2_2_4.obj	ordered	True	500	-0.0942214280366897	0.4364084601402282	-0.522953450679779
sub-98	2	5	50	62	10	trained	passive	none	0	0	0	50	50	50	1	same	3000	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim062_2_4_2_2.obj	polycubes_stim062_2_4_2_2.obj	ordered	True	500	0.188808798789978	-0.0553459823131561	-0.1105377525091171
sub-98	2	5	51	200	12	novel_3	passive	none	0	0	0	100	100	100	1	mirror	3000	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim200_2_3_4_3.obj	polycubes_stim200_2_3_4_3.obj	ordered	True	500	0.5908525586128235	0.017803817987442	-0.6160310506820679
sub-98	2	5	52	83	11	novel_3	passive	none	0	0	0	310	50	-50	-1	mirror	3000	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim083_4_2_2_3.obj	polycubes_stim083_4_2_2_3.obj	ordered	True	500	-0.7191577553749084	0.251600056886673	0.3633415102958679
sub-98	2	5	53	161	11	trained	passive	none	0	0	0	260	100	-100	-1	mirror	3000	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim161_2_3_4_2.obj	polycubes_stim161_2_3_4_2.obj	ordered	True	500	0.2878263294696808	0.1538728028535843	-0.5054354071617126
sub-98	2	5	54	26	10	novel_3	passive	none	0	0	0	210	150	-150	-1	mirror	3000	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim026_2_3_3_2.obj	polycubes_stim026_2_3_3_2.obj	ordered	True	500	0.470633864402771	-0.1974651664495468	-0.1913759112358093
sub-98	2	5	55	112	11	trained	passive	none	0	0	0	0	0	0	0	same	3000	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim112_2_2_3_4.obj	polycubes_stim112_2_2_3_4.obj	ordered	True	500	0.7476732730865479	-0.6510570645332336	0.1730605661869049
sub-98	2	5	56	20	11	trained	passive	none	0	0	0	100	100	100	1	same	3000	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim020_3_2_3_3.obj	polycubes_stim020_3_2_3_3.obj	ordered	True	500	-0.0471634566783905	0.4234871566295624	-0.5517379641532898
sub-98	2	5	57	158	12	novel_3	passive	none	0	0	0	310	50	-50	-1	same	3000	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim158_2_2_4_4.obj	polycubes_stim158_2_2_4_4.obj	ordered	True	500	-0.1354159712791443	-0.1448497176170349	0.3402644693851471
sub-98	2	5	58	83	11	novel_3	passive	none	0	0	0	50	50	50	1	same	3000	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim083_4_2_2_3.obj	polycubes_stim083_4_2_2_3.obj	ordered	True	500	-0.7191577553749084	0.251600056886673	0.3633415102958679
sub-98	2	5	59	79	11	trained	passive	none	0	0	0	50	50	50	1	mirror	3000	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim079_3_3_2_3.obj	polycubes_stim079_3_3_2_3.obj	ordered	True	500	0.473305881023407	-0.3887032866477966	0.0764036774635315
sub-98	2	5	60	161	11	trained	passive	none	0	0	0	50	50	50	1	same	3000	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim161_2_3_4_2.obj	polycubes_stim161_2_3_4_2.obj	ordered	True	500	0.2878263294696808	0.1538728028535843	-0.5054354071617126
sub-98	2	5	61	9	11	novel_3	passive	none	0	0	0	50	50	50	1	mirror	3000	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim009_2_3_3_3.obj	polycubes_stim009_2_3_3_3.obj	ordered	True	500	-0.007269412279129	0.6002535820007324	-0.8416175246238708
sub-98	2	5	62	123	11	trained	passive	none	0	0	0	0	0	0	0	mirror	3000	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim123_3_2_2_4.obj	polycubes_stim123_3_2_2_4.obj	ordered	True	500	-0.1112136095762252	-0.0553955771028995	0.1895547956228256
sub-98	2	5	63	134	12	trained	passive	none	0	0	0	100	100	100	1	same	3000	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim134_4_2_2_4.obj	polycubes_stim134_4_2_2_4.obj	ordered	True	500	-0.0942214280366897	0.4364084601402282	-0.522953450679779
sub-98	2	5	64	75	11	novel_3	passive	none	0	0	0	310	50	-50	-1	same	3000	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim075_2_3_3_3.obj	polycubes_stim075_2_3_3_3.obj	ordered	True	500	-0.1507512032985687	-0.3208411931991577	0.604489266872406
