sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-04s	1	5	24	128	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	86250	90000	False	0	1	polycubes_stim128_4_4_2_2.obj	ordered	False	0	-0.2279359847307205	-0.1800999194383621	0.4826357960700989
sub-04s	1	5	25	74	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	90000	93750	False	0	1	polycubes_stim074_3_2_2_3.obj	ordered	False	0	-0.3573908805847168	0.1864710748195648	0.0936809331178665
sub-04s	1	5	26	186	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	93750	97500	False	0	1	polycubes_stim186_4_2_2_4.obj	ordered	False	0	-0.8688510060310364	0.2850054502487182	0.4657923579216003
sub-04s	1	5	27	22	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	97500	101250	False	0	1	polycubes_stim022_2_2_4_2.obj	ordered	False	0	-0.2394558787345886	0.4732030928134918	-0.4297544956207275
sub-04s	1	5	28	165	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	101250	105000	False	0	1	polycubes_stim165_4_3_3_2.obj	ordered	False	0	-0.2940860688686371	0.2539620995521545	-0.0650706142187118
sub-04s	1	5	29	15	9	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	105000	108750	False	0	1	polycubes_stim015_2_2_3_2.obj	ordered	False	0	-0.16619773209095	-0.2325808256864547	0.4951167106628418
sub-04s	1	5	30	41	10	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	108750	112500	False	0	1	polycubes_stim041_2_2_3_3.obj	ordered	False	0	0.5218170881271362	-0.0303658600896596	-0.4788733124732971
sub-04s	1	5	31	115	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	112500	116250	False	0	1	polycubes_stim115_2_3_2_3.obj	ordered	False	0	-0.4059226512908935	0.2256512194871902	0.0868035703897476
sub-04s	1	5	32	190	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	116250	120000	False	0	1	polycubes_stim190_2_2_3_4.obj	ordered	False	0	0.0453118532896041	-0.3725363314151764	0.4815342128276825
sub-04s	1	5	33	34	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	120000	123750	False	0	1	polycubes_stim034_2_3_2_3.obj	ordered	False	0	-0.7266333103179932	0.4902697801589966	0.0332869887351989
sub-04s	1	5	34	87	9	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	123750	127500	False	0	1	polycubes_stim087_2_3_2_2.obj	ordered	False	0	-0.0162021331489086	0.0973841324448585	-0.1215198561549186
sub-04s	1	5	35	108	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	127500	131250	False	0	1	polycubes_stim108_3_4_3_2.obj	ordered	False	0	0.0665522664785385	-0.3822377622127533	0.4740136563777923
sub-04s	1	5	36	180	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	131250	135000	False	0	1	polycubes_stim180_2_3_4_2.obj	ordered	False	0	0.1320619583129882	-0.2104934453964233	0.1656207740306854
sub-04s	1	5	37	19	9	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	135000	138750	False	0	1	polycubes_stim019_2_2_3_2.obj	ordered	False	0	-0.0426199808716774	0.2212005108594894	-0.2702048420906067
sub-04s	1	5	38	153	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	138750	142500	False	0	1	polycubes_stim153_3_3_3_3.obj	ordered	False	0	0.3974649012088775	-0.1756386160850525	-0.1490743160247802
sub-04s	1	5	39	174	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	142500	146250	False	0	1	polycubes_stim174_2_4_2_3.obj	ordered	False	0	0.2757171392440796	-0.1373978406190872	-0.081407219171524
sub-04s	1	5	40	175	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	146250	150000	False	0	1	polycubes_stim175_2_3_3_4.obj	ordered	False	0	0.772771418094635	0.1902472078800201	-1.0418217182159424
