sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	angle	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms
sub-01	1	6	13	9	10	trained_shared	active_vis	late	60	140	100	same	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim9_4_2_2_2.obj	polycubes_stim9_4_2_2_2.obj	ordered	True	500
sub-01	1	6	14	47	10	training_only	active_vis	late	60	190	150	mirror	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim47_4_2_2_2.obj	polycubes_stim47_4_2_2_2.obj	ordered	True	500
sub-01	1	6	15	186	12	training_only	active_vis	late	60	90	50	same	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim186_4_2_4_2.obj	polycubes_stim186_4_2_4_2.obj	ordered	True	500
sub-01	1	6	16	124	12	trained_shared	active_vis	late	60	0	0	mirror	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim124_4_2_3_3.obj	polycubes_stim124_4_2_3_3.obj	ordered	True	500
sub-01	1	6	17	157	12	trained_shared	active_vis	late	60	140	100	same	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim157_2_4_2_4.obj	polycubes_stim157_2_4_2_4.obj	ordered	True	500
sub-01	1	6	18	85	11	training_only	active_vis	late	60	90	50	same	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim85_2_4_3_2.obj	polycubes_stim85_2_4_3_2.obj	ordered	True	500
sub-01	1	6	19	98	11	training_only	active_vis	late	60	0	0	mirror	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim98_2_3_4_2.obj	polycubes_stim98_2_3_4_2.obj	ordered	True	500
sub-01	1	6	20	188	12	training_only	active_vis	late	60	140	100	same	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim188_2_4_4_2.obj	polycubes_stim188_2_4_4_2.obj	ordered	True	500
sub-01	1	6	21	124	12	trained_shared	active_vis	late	60	140	100	mirror	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim124_4_2_3_3.obj	polycubes_stim124_4_2_3_3.obj	ordered	True	500
sub-01	1	6	22	89	10	trained_shared	active_vis	late	60	90	50	same	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim89_2_2_3_3.obj	polycubes_stim89_2_2_3_3.obj	ordered	True	500
sub-01	1	6	23	9	10	trained_shared	active_vis	late	60	0	0	same	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim9_4_2_2_2.obj	polycubes_stim9_4_2_2_2.obj	ordered	True	500
sub-01	1	6	24	120	12	trained_shared	active_vis	late	60	140	100	mirror	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim120_4_2_2_4.obj	polycubes_stim120_4_2_2_4.obj	ordered	True	500
sub-01	1	6	25	19	10	trained_shared	active_vis	late	60	0	0	mirror	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim19_3_2_3_2.obj	polycubes_stim19_3_2_3_2.obj	ordered	True	500
sub-01	1	6	26	94	10	training_only	active_vis	late	60	0	0	same	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim94_2_3_2_3.obj	polycubes_stim94_2_3_2_3.obj	ordered	True	500
sub-01	1	6	27	115	11	training_only	active_vis	late	60	90	50	same	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim115_3_2_3_3.obj	polycubes_stim115_3_2_3_3.obj	ordered	True	500
sub-01	1	6	28	28	11	trained_shared	active_vis	late	60	0	0	same	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim28_2_2_4_3.obj	polycubes_stim28_2_2_4_3.obj	ordered	True	500
sub-01	1	6	29	187	12	training_only	active_vis	late	60	0	0	mirror	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim187_4_2_2_4.obj	polycubes_stim187_4_2_2_4.obj	ordered	True	500
sub-01	1	6	30	101	12	training_only	active_vis	late	60	0	0	same	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim101_4_3_2_3.obj	polycubes_stim101_4_3_2_3.obj	ordered	True	500
sub-01	1	6	31	185	12	trained_shared	active_vis	late	60	0	0	same	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim185_3_3_3_3.obj	polycubes_stim185_3_3_3_3.obj	ordered	True	500
sub-01	1	6	32	167	12	trained_shared	active_vis	late	60	90	50	same	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim167_2_2_4_4.obj	polycubes_stim167_2_2_4_4.obj	ordered	True	500
sub-01	1	6	33	35	10	trained_shared	active_vis	late	60	90	50	mirror	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim35_2_3_2_3.obj	polycubes_stim35_2_3_2_3.obj	ordered	True	500
sub-01	1	6	34	60	10	training_only	active_vis	late	60	140	100	same	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim60_2_2_3_3.obj	polycubes_stim60_2_2_3_3.obj	ordered	True	500
sub-01	1	6	35	88	11	training_only	active_vis	late	60	0	0	same	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim88_4_2_2_3.obj	polycubes_stim88_4_2_2_3.obj	ordered	True	500
sub-01	1	6	36	60	10	training_only	active_vis	late	60	190	150	mirror	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim60_2_2_3_3.obj	polycubes_stim60_2_2_3_3.obj	ordered	True	500
sub-01	1	6	37	186	12	training_only	active_vis	late	60	140	100	mirror	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim186_4_2_4_2.obj	polycubes_stim186_4_2_4_2.obj	ordered	True	500
sub-01	1	6	38	135	12	trained_shared	active_vis	late	60	90	50	mirror	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim135_3_3_3_3.obj	polycubes_stim135_3_3_3_3.obj	ordered	True	500
sub-01	1	6	39	195	12	training_only	active_vis	late	60	90	50	mirror	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim195_2_2_4_4.obj	polycubes_stim195_2_2_4_4.obj	ordered	True	500
sub-01	1	6	40	82	10	trained_shared	active_vis	late	60	140	100	mirror	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim82_2_2_4_2.obj	polycubes_stim82_2_2_4_2.obj	ordered	True	500
sub-01	1	6	41	50	10	trained_shared	active_vis	late	60	0	0	same	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim50_2_2_4_2.obj	polycubes_stim50_2_2_4_2.obj	ordered	True	500
sub-01	1	6	42	157	12	trained_shared	active_vis	late	60	190	150	same	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim157_2_4_2_4.obj	polycubes_stim157_2_4_2_4.obj	ordered	True	500
sub-01	1	6	43	6	12	trained_shared	active_vis	late	60	140	100	same	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim6_2_4_3_3.obj	polycubes_stim6_2_4_3_3.obj	ordered	True	500
sub-01	1	6	44	154	12	training_only	active_vis	late	60	140	100	same	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim154_4_3_3_2.obj	polycubes_stim154_4_3_3_2.obj	ordered	True	500
sub-01	1	6	45	188	12	training_only	active_vis	late	60	140	100	same	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim188_2_4_4_2.obj	polycubes_stim188_2_4_4_2.obj	ordered	True	500
sub-01	1	6	46	47	10	training_only	active_vis	late	60	190	150	same	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim47_4_2_2_2.obj	polycubes_stim47_4_2_2_2.obj	ordered	True	500
sub-01	1	6	47	109	11	trained_shared	active_vis	late	60	140	100	same	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim109_3_2_3_3.obj	polycubes_stim109_3_2_3_3.obj	ordered	True	500
sub-01	1	6	48	6	12	trained_shared	active_vis	late	60	190	150	same	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim6_2_4_3_3.obj	polycubes_stim6_2_4_3_3.obj	ordered	True	500
sub-01	1	6	49	19	10	trained_shared	active_vis	late	60	0	0	mirror	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim19_3_2_3_2.obj	polycubes_stim19_3_2_3_2.obj	ordered	True	500
sub-01	1	6	50	84	11	training_only	active_vis	late	60	90	50	mirror	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim84_2_3_4_2.obj	polycubes_stim84_2_3_4_2.obj	ordered	True	500
sub-01	1	6	51	26	10	trained_shared	active_vis	late	60	0	0	mirror	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim26_2_4_2_2.obj	polycubes_stim26_2_4_2_2.obj	ordered	True	500
sub-01	1	6	52	155	12	training_only	active_vis	late	60	140	100	mirror	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim155_4_3_3_2.obj	polycubes_stim155_4_3_3_2.obj	ordered	True	500
sub-01	1	6	53	14	10	trained_shared	active_vis	late	60	190	150	mirror	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim14_2_3_3_2.obj	polycubes_stim14_2_3_3_2.obj	ordered	True	500
sub-01	1	6	54	3	11	training_only	active_vis	late	60	90	50	mirror	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim3_2_2_3_4.obj	polycubes_stim3_2_2_3_4.obj	ordered	True	500
sub-01	1	6	55	9	10	trained_shared	active_vis	late	60	90	50	same	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim9_4_2_2_2.obj	polycubes_stim9_4_2_2_2.obj	ordered	True	500
sub-01	1	6	56	134	12	training_only	active_vis	late	60	190	150	mirror	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim134_2_4_3_3.obj	polycubes_stim134_2_4_3_3.obj	ordered	True	500
sub-01	1	6	57	124	12	trained_shared	active_vis	late	60	190	150	mirror	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim124_4_2_3_3.obj	polycubes_stim124_4_2_3_3.obj	ordered	True	500
sub-01	1	6	58	150	11	training_only	active_vis	late	60	190	150	same	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim150_2_2_4_3.obj	polycubes_stim150_2_2_4_3.obj	ordered	True	500
sub-01	1	6	59	50	10	trained_shared	active_vis	late	60	140	100	mirror	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim50_2_2_4_2.obj	polycubes_stim50_2_2_4_2.obj	ordered	True	500
sub-01	1	6	60	28	11	trained_shared	active_vis	late	60	90	50	same	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim28_2_2_4_3.obj	polycubes_stim28_2_2_4_3.obj	ordered	True	500
sub-01	1	6	61	11	11	trained_shared	active_vis	late	60	90	50	mirror	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim11_4_2_3_2.obj	polycubes_stim11_4_2_3_2.obj	ordered	True	500
sub-01	1	6	62	97	11	training_only	active_vis	late	60	90	50	same	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim97_2_3_2_4.obj	polycubes_stim97_2_3_2_4.obj	ordered	True	500
sub-01	1	6	63	187	12	training_only	active_vis	late	60	140	100	mirror	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim187_4_2_2_4.obj	polycubes_stim187_4_2_2_4.obj	ordered	True	500
sub-01	1	6	64	105	12	trained_shared	active_vis	late	60	90	50	mirror	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim105_4_2_3_3.obj	polycubes_stim105_4_2_3_3.obj	ordered	True	500
