sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	angle	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms
sub-01	1	7	23	139	11	novel_test	passive	none	0	0	50	mirror	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim139_2_4_3_2.obj	polycubes_stim139_2_4_3_2.obj	ordered	True	500
sub-01	1	7	24	109	11	trained_shared	passive	none	0	0	150	same	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim109_3_2_3_3.obj	polycubes_stim109_3_2_3_3.obj	ordered	True	500
sub-01	1	7	25	45	11	trained_shared	passive	none	0	0	0	same	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim45_4_2_2_3.obj	polycubes_stim45_4_2_2_3.obj	ordered	True	500
sub-01	1	7	26	158	12	novel_test	passive	none	0	0	150	same	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim158_4_2_3_3.obj	polycubes_stim158_4_2_3_3.obj	ordered	True	500
sub-01	1	7	27	30	10	trained_shared	passive	none	0	0	150	mirror	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim30_3_2_2_3.obj	polycubes_stim30_3_2_2_3.obj	ordered	True	500
sub-01	1	7	28	142	12	novel_test	passive	none	0	0	100	same	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim142_2_3_4_3.obj	polycubes_stim142_2_3_4_3.obj	ordered	True	500
sub-01	1	7	29	125	11	novel_test	passive	none	0	0	50	mirror	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim125_2_3_2_4.obj	polycubes_stim125_2_3_2_4.obj	ordered	True	500
sub-01	1	7	30	193	12	trained_shared	passive	none	0	0	100	mirror	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim193_2_3_3_4.obj	polycubes_stim193_2_3_3_4.obj	ordered	True	500
sub-01	1	7	31	133	11	novel_test	passive	none	0	0	150	same	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim133_3_2_2_4.obj	polycubes_stim133_3_2_2_4.obj	ordered	True	500
sub-01	1	7	32	63	11	novel_test	passive	none	0	0	50	mirror	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim63_2_3_4_2.obj	polycubes_stim63_2_3_4_2.obj	ordered	True	500
sub-01	1	7	33	177	12	trained_shared	passive	none	0	0	100	same	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim177_3_2_4_3.obj	polycubes_stim177_3_2_4_3.obj	ordered	True	500
sub-01	1	7	34	100	11	novel_test	passive	none	0	0	100	mirror	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim100_2_3_4_2.obj	polycubes_stim100_2_3_4_2.obj	ordered	True	500
sub-01	1	7	35	182	12	novel_test	passive	none	0	0	150	mirror	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim182_2_4_2_4.obj	polycubes_stim182_2_4_2_4.obj	ordered	True	500
sub-01	1	7	36	109	11	trained_shared	passive	none	0	0	100	same	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim109_3_2_3_3.obj	polycubes_stim109_3_2_3_3.obj	ordered	True	500
sub-01	1	7	37	79	11	trained_shared	passive	none	0	0	100	same	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim79_2_2_4_3.obj	polycubes_stim79_2_2_4_3.obj	ordered	True	500
sub-01	1	7	38	63	11	novel_test	passive	none	0	0	150	same	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim63_2_3_4_2.obj	polycubes_stim63_2_3_4_2.obj	ordered	True	500
sub-01	1	7	39	52	10	trained_shared	passive	none	0	0	0	mirror	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim52_2_3_2_3.obj	polycubes_stim52_2_3_2_3.obj	ordered	True	500
sub-01	1	7	40	138	12	novel_test	passive	none	0	0	50	mirror	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim138_3_3_2_4.obj	polycubes_stim138_3_3_2_4.obj	ordered	True	500
sub-01	1	7	41	34	11	novel_test	passive	none	0	0	150	same	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim34_2_4_2_3.obj	polycubes_stim34_2_4_2_3.obj	ordered	True	500
sub-01	1	7	42	120	12	trained_shared	passive	none	0	0	50	mirror	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim120_4_2_2_4.obj	polycubes_stim120_4_2_2_4.obj	ordered	True	500
sub-01	1	7	43	109	11	trained_shared	passive	none	0	0	50	mirror	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim109_3_2_3_3.obj	polycubes_stim109_3_2_3_3.obj	ordered	True	500
sub-01	1	7	44	142	12	novel_test	passive	none	0	0	50	same	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim142_2_3_4_3.obj	polycubes_stim142_2_3_4_3.obj	ordered	True	500
sub-01	1	7	45	34	11	novel_test	passive	none	0	0	150	mirror	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim34_2_4_2_3.obj	polycubes_stim34_2_4_2_3.obj	ordered	True	500
sub-01	1	7	46	157	12	trained_shared	passive	none	0	0	0	same	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim157_2_4_2_4.obj	polycubes_stim157_2_4_2_4.obj	ordered	True	500
sub-01	1	7	47	19	10	trained_shared	passive	none	0	0	0	same	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim19_3_2_3_2.obj	polycubes_stim19_3_2_3_2.obj	ordered	True	500
sub-01	1	7	48	45	11	trained_shared	passive	none	0	0	150	same	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim45_4_2_2_3.obj	polycubes_stim45_4_2_2_3.obj	ordered	True	500
sub-01	1	7	49	30	10	trained_shared	passive	none	0	0	50	mirror	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim30_3_2_2_3.obj	polycubes_stim30_3_2_2_3.obj	ordered	True	500
sub-01	1	7	50	157	12	trained_shared	passive	none	0	0	0	mirror	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim157_2_4_2_4.obj	polycubes_stim157_2_4_2_4.obj	ordered	True	500
sub-01	1	7	51	28	11	trained_shared	passive	none	0	0	100	mirror	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim28_2_2_4_3.obj	polycubes_stim28_2_2_4_3.obj	ordered	True	500
sub-01	1	7	52	78	11	novel_test	passive	none	0	0	0	same	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim78_3_4_2_2.obj	polycubes_stim78_3_4_2_2.obj	ordered	True	500
sub-01	1	7	53	34	11	novel_test	passive	none	0	0	100	mirror	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim34_2_4_2_3.obj	polycubes_stim34_2_4_2_3.obj	ordered	True	500
sub-01	1	7	54	196	12	novel_test	passive	none	0	0	0	mirror	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim196_2_4_3_3.obj	polycubes_stim196_2_4_3_3.obj	ordered	True	500
sub-01	1	7	55	63	11	novel_test	passive	none	0	0	100	same	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim63_2_3_4_2.obj	polycubes_stim63_2_3_4_2.obj	ordered	True	500
sub-01	1	7	56	28	11	trained_shared	passive	none	0	0	150	mirror	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim28_2_2_4_3.obj	polycubes_stim28_2_2_4_3.obj	ordered	True	500
sub-01	1	7	57	191	12	novel_test	passive	none	0	0	50	same	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim191_4_4_2_2.obj	polycubes_stim191_4_4_2_2.obj	ordered	True	500
sub-01	1	7	58	78	11	novel_test	passive	none	0	0	0	mirror	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim78_3_4_2_2.obj	polycubes_stim78_3_4_2_2.obj	ordered	True	500
sub-01	1	7	59	41	11	novel_test	passive	none	0	0	50	same	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim41_2_2_3_4.obj	polycubes_stim41_2_2_3_4.obj	ordered	True	500
sub-01	1	7	60	181	12	trained_shared	passive	none	0	0	50	same	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim181_4_2_3_3.obj	polycubes_stim181_4_2_3_3.obj	ordered	True	500
sub-01	1	7	61	17	10	trained_shared	passive	none	0	0	50	same	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim17_2_3_2_3.obj	polycubes_stim17_2_3_2_3.obj	ordered	True	500
sub-01	1	7	62	14	10	trained_shared	passive	none	0	0	100	mirror	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim14_2_3_3_2.obj	polycubes_stim14_2_3_3_2.obj	ordered	True	500
sub-01	1	7	63	17	10	trained_shared	passive	none	0	0	50	same	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim17_2_3_2_3.obj	polycubes_stim17_2_3_2_3.obj	ordered	True	500
sub-01	1	7	64	169	12	novel_test	passive	none	0	0	50	same	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim169_2_4_2_4.obj	polycubes_stim169_2_4_2_4.obj	ordered	True	500
