sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	stim2_orientation	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-01	1	2	12	106	12	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim106_2_3_4_3.obj	polycubes_stim106_2_3_4_3.obj	ordered	True	500	-0.1303556710481643	0.0955683216452598	-0.0047983676195144
sub-01	1	2	13	73	11	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim73_4_3_2_2.obj	polycubes_stim73_4_3_2_2.obj	ordered	True	500	0.0022512748837471	0.0705841183662414	-0.1020723134279251
sub-01	1	2	14	181	12	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim181_4_2_3_3.obj	polycubes_stim181_4_2_3_3.obj	ordered	True	500	-0.09908327460289	0.5859585404396057	-0.7295874357223511
sub-01	1	2	15	154	12	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim154_4_3_3_2.obj	polycubes_stim154_4_3_3_2.obj	ordered	True	500	-0.1351147294044494	-0.4105779528617859	0.715759813785553
sub-01	1	2	16	34	11	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim34_2_4_2_3.obj	polycubes_stim34_2_4_2_3.obj	ordered	True	500	-0.2697377204895019	0.6696344614028931	-0.6772686243057251
sub-01	1	2	17	185	12	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim185_3_3_3_3.obj	polycubes_stim185_3_3_3_3.obj	ordered	True	500	-0.799971342086792	0.0985887050628662	0.6605458855628967
sub-01	1	2	18	151	12	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim151_4_3_3_2.obj	polycubes_stim151_4_3_3_2.obj	ordered	True	500	-0.5812807083129883	-0.0290585551410913	0.6223757266998291
sub-01	1	2	19	35	10	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim35_2_3_2_3.obj	polycubes_stim35_2_3_2_3.obj	ordered	True	500	0.2058053910732269	-0.2012425661087036	0.0787946283817291
sub-01	1	2	20	103	11	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim103_3_2_4_2.obj	polycubes_stim103_3_2_4_2.obj	ordered	True	500	0.0839646905660629	-0.344164103269577	0.4027569591999054
sub-01	1	2	21	128	12	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim128_3_4_2_3.obj	polycubes_stim128_3_4_2_3.obj	ordered	True	500	-0.6362101435661316	0.0408931486308574	0.5783785581588745
sub-01	1	2	22	112	11	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim112_2_4_2_3.obj	polycubes_stim112_2_4_2_3.obj	ordered	True	500	-0.4178100526332855	0.191722109913826	0.1466740071773529
sub-01	1	2	23	37	10	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim37_2_2_4_2.obj	polycubes_stim37_2_2_4_2.obj	ordered	True	500	-0.3999785780906677	0.3278098404407501	-0.063614621758461
sub-01	1	2	24	147	12	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim147_2_3_3_4.obj	polycubes_stim147_2_3_3_4.obj	ordered	True	500	-0.2291136682033538	-0.1079068705439567	0.3817170858383178
sub-01	1	2	25	164	12	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim164_4_2_4_2.obj	polycubes_stim164_4_2_4_2.obj	ordered	True	500	0.1684837192296981	-0.5579643249511719	0.6205971240997314
sub-01	1	2	26	164	12	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim164_4_2_4_2.obj	polycubes_stim164_4_2_4_2.obj	ordered	True	500	0.1684837192296981	-0.5579643249511719	0.6205971240997314
sub-01	1	2	27	181	12	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim181_4_2_3_3.obj	polycubes_stim181_4_2_3_3.obj	ordered	True	500	-0.09908327460289	0.5859585404396057	-0.7295874357223511
sub-01	1	2	28	46	11	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim46_3_3_3_2.obj	polycubes_stim46_3_3_3_2.obj	ordered	True	500	-0.0699636340141296	0.3225561678409576	-0.3861997723579407
sub-01	1	2	29	95	12	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim95_2_4_2_4.obj	polycubes_stim95_2_4_2_4.obj	ordered	True	500	-0.372035264968872	0.192397192120552	0.0999444723129272
sub-01	1	2	30	96	11	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim96_3_2_2_4.obj	polycubes_stim96_3_2_2_4.obj	ordered	True	500	-0.0189684778451919	-0.2037155479192733	0.3070658445358276
sub-01	1	2	31	149	11	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim149_2_4_3_2.obj	polycubes_stim149_2_4_3_2.obj	ordered	True	500	-0.5293729305267334	0.2605982720851898	0.1608312427997589
sub-01	1	2	32	199	12	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim199_2_3_3_4.obj	polycubes_stim199_2_3_3_4.obj	ordered	True	500	0.0208637714385986	-0.2891982793807983	0.3881244659423828
sub-01	1	2	33	173	12	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim173_2_4_2_4.obj	polycubes_stim173_2_4_2_4.obj	ordered	True	500	-0.4522724151611328	0.1748147159814834	0.2050470113754272
sub-01	1	2	34	8	10	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim8_3_3_2_2.obj	polycubes_stim8_3_3_2_2.obj	ordered	True	500	0.2942094206809997	-0.2445822060108184	0.051682099699974
sub-01	1	2	35	163	11	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim163_3_2_2_4.obj	polycubes_stim163_3_2_2_4.obj	ordered	True	500	-0.702239453792572	0.6396045684814453	-0.2022981494665146
sub-01	1	2	36	42	10	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim42_3_2_3_2.obj	polycubes_stim42_3_2_3_2.obj	ordered	True	500	0.3882848620414734	-0.1423920094966888	-0.1869121193885803
sub-01	1	2	37	118	12	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim118_4_3_2_3.obj	polycubes_stim118_4_3_2_3.obj	ordered	True	500	0.2758791148662567	-0.3560100495815277	0.2275952398777008
sub-01	1	2	38	38	11	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim38_3_3_3_2.obj	polycubes_stim38_3_3_3_2.obj	ordered	True	500	-0.2352682650089264	0.1931770145893097	-0.0379253253340721
sub-01	1	2	39	35	10	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim35_2_3_2_3.obj	polycubes_stim35_2_3_2_3.obj	ordered	True	500	0.2058053910732269	-0.2012425661087036	0.0787946283817291
sub-01	1	2	40	103	11	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim103_3_2_4_2.obj	polycubes_stim103_3_2_4_2.obj	ordered	True	500	0.0839646905660629	-0.344164103269577	0.4027569591999054
sub-01	1	2	41	126	12	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim126_3_2_3_4.obj	polycubes_stim126_3_2_3_4.obj	ordered	True	500	-0.8618884682655334	0.5092157125473022	0.1417486071586609
sub-01	1	2	42	5	10	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim5_4_2_2_2.obj	polycubes_stim5_4_2_2_2.obj	ordered	True	500	-0.1776411533355713	0.3592852652072906	-0.330465018749237
sub-01	1	2	43	139	11	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim139_2_4_3_2.obj	polycubes_stim139_2_4_3_2.obj	ordered	True	500	0.4660137295722961	0.1890569031238556	-0.7333806753158569
sub-01	1	2	44	165	12	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim165_3_4_3_2.obj	polycubes_stim165_3_4_3_2.obj	ordered	True	500	-0.0897069871425628	-0.2599897086620331	0.4573880732059479
sub-01	1	2	45	75	10	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim75_2_2_4_2.obj	polycubes_stim75_2_2_4_2.obj	ordered	True	500	-0.1522559225559234	0.1036948338150978	0.0056092590093612
sub-01	1	2	46	5	10	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim5_4_2_2_2.obj	polycubes_stim5_4_2_2_2.obj	ordered	True	500	-0.1776411533355713	0.3592852652072906	-0.330465018749237
sub-01	1	2	47	56	10	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim56_2_4_2_2.obj	polycubes_stim56_2_4_2_2.obj	ordered	True	500	0.8009629249572754	-0.5399411916732788	-0.0373706221580505
sub-01	1	2	48	145	12	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim145_4_4_2_2.obj	polycubes_stim145_4_4_2_2.obj	ordered	True	500	0.2970128059387207	-0.2049803733825683	-0.0071267336606979
sub-01	1	2	49	26	10	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim26_2_4_2_2.obj	polycubes_stim26_2_4_2_2.obj	ordered	True	500	-0.7452071905136108	0.6032152771949768	-0.1078681945800781
sub-01	1	2	50	112	11	trained_shared	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim112_2_4_2_3.obj	polycubes_stim112_2_4_2_3.obj	ordered	True	500	-0.4178100526332855	0.191722109913826	0.1466740071773529
sub-01	1	2	51	56	10	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim56_2_4_2_2.obj	polycubes_stim56_2_4_2_2.obj	ordered	True	500	0.8009629249572754	-0.5399411916732788	-0.0373706221580505
sub-01	1	2	52	67	11	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim67_3_2_2_4.obj	polycubes_stim67_3_2_2_4.obj	ordered	True	500	-0.0389313697814941	-0.4943221807479858	0.7380086183547974
sub-01	1	2	53	38	11	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim38_3_3_3_2.obj	polycubes_stim38_3_3_3_2.obj	ordered	True	500	-0.2352682650089264	0.1931770145893097	-0.0379253253340721
sub-01	1	2	54	131	11	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim131_2_4_3_2.obj	polycubes_stim131_2_4_3_2.obj	ordered	True	500	-0.7613884806632996	0.1076175943017005	0.6091942191123962
sub-01	1	2	55	106	12	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim106_2_3_4_3.obj	polycubes_stim106_2_3_4_3.obj	ordered	True	500	-0.1303556710481643	0.0955683216452598	-0.0047983676195144
sub-01	1	2	56	98	11	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim98_2_3_4_2.obj	polycubes_stim98_2_3_4_2.obj	ordered	True	500	0.7059393525123596	-0.2513956427574157	-0.3504121303558349
sub-01	1	2	57	99	12	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim99_2_2_4_4.obj	polycubes_stim99_2_2_4_4.obj	ordered	True	500	0.5816251039505005	-0.1352171152830124	-0.3903992176055908
sub-01	1	2	58	185	12	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim185_3_3_3_3.obj	polycubes_stim185_3_3_3_3.obj	ordered	True	500	-0.799971342086792	0.0985887050628662	0.6605458855628967
sub-01	1	2	59	42	10	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim42_3_2_3_2.obj	polycubes_stim42_3_2_3_2.obj	ordered	True	500	0.3882848620414734	-0.1423920094966888	-0.1869121193885803
sub-01	1	2	60	99	12	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim99_2_2_4_4.obj	polycubes_stim99_2_2_4_4.obj	ordered	True	500	0.5816251039505005	-0.1352171152830124	-0.3903992176055908
sub-01	1	2	61	147	12	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim147_2_3_3_4.obj	polycubes_stim147_2_3_3_4.obj	ordered	True	500	-0.2291136682033538	-0.1079068705439567	0.3817170858383178
sub-01	1	2	62	37	10	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim37_2_2_4_2.obj	polycubes_stim37_2_2_4_2.obj	ordered	True	500	-0.3999785780906677	0.3278098404407501	-0.063614621758461
sub-01	1	2	63	45	11	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim45_4_2_2_3.obj	polycubes_stim45_4_2_2_3.obj	ordered	True	500	0.1834233403205871	0.2991720139980316	-0.6065165996551514
sub-01	1	2	64	198	12	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim198_3_3_2_4.obj	polycubes_stim198_3_3_2_4.obj	ordered	True	500	0.0203193724155426	0.2336691915988922	-0.3507775664329529
