sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	stim2_orientation	angular_disparity	direction	angle	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-06	2	3	12	103	10	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim103_2_4_2_2.obj	polycubes_stim103_2_4_2_2.obj	ordered	True	500	0.8009629249572754	-0.5399411916732788	-0.0373706221580505
sub-06	2	3	13	93	10	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim093_2_4_2_2.obj	polycubes_stim093_2_4_2_2.obj	ordered	True	500	-0.119750864803791	0.3353261649608612	-0.3544720411300659
sub-06	2	3	14	79	11	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim079_3_3_2_3.obj	polycubes_stim079_3_3_2_3.obj	ordered	True	500	0.473305881023407	-0.3887032866477966	0.0764036774635315
sub-06	2	3	15	64	10	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim064_3_3_2_2.obj	polycubes_stim064_3_3_2_2.obj	ordered	True	500	-0.2963408827781677	0.2370860129594802	-0.038949429988861
sub-06	2	3	16	68	11	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim068_2_2_3_4.obj	polycubes_stim068_2_2_3_4.obj	ordered	True	500	0.1243783086538314	-0.0348417311906814	-0.0751046538352966
sub-06	2	3	17	92	11	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim092_2_2_4_3.obj	polycubes_stim092_2_2_4_3.obj	ordered	True	500	0.4570870399475097	-0.3705730736255646	0.0669825077056884
sub-06	2	3	18	60	11	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim060_3_2_3_3.obj	polycubes_stim060_3_2_3_3.obj	ordered	True	500	0.0935092717409133	0.2051420658826828	-0.3836240172386169
sub-06	2	3	19	94	12	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim094_4_2_3_3.obj	polycubes_stim094_4_2_3_3.obj	ordered	True	500	-0.2253549098968505	0.1514138877391815	0.0112233087420463
sub-06	2	3	20	195	12	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim195_2_2_4_4.obj	polycubes_stim195_2_2_4_4.obj	ordered	True	500	0.0458908677101135	0.6291270852088928	-0.935611128807068
sub-06	2	3	21	11	9	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim011_2_2_2_3.obj	polycubes_stim011_2_2_2_3.obj	ordered	True	500	-0.3758445382118225	0.2439963817596435	0.0307815074920654
sub-06	2	3	22	169	12	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim169_4_2_4_2.obj	polycubes_stim169_4_2_4_2.obj	ordered	True	500	0.0041549354791641	0.2463233768939972	-0.3525088727474212
sub-06	2	3	23	52	9	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim052_2_3_2_2.obj	polycubes_stim052_2_3_2_2.obj	ordered	True	500	0.1407453715801239	-0.1143845692276954	0.0210188552737236
sub-06	2	3	24	197	12	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim197_2_4_4_2.obj	polycubes_stim197_2_4_4_2.obj	ordered	True	500	0.0795948356389999	-0.2001010328531265	0.2033908367156982
sub-06	2	3	25	42	10	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim042_2_3_3_2.obj	polycubes_stim042_2_3_3_2.obj	ordered	True	500	0.012475848197937	-0.1577228605747223	0.2105779945850372
sub-06	2	3	26	107	11	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim107_2_3_2_4.obj	polycubes_stim107_2_3_2_4.obj	ordered	True	500	0.0358203947544097	-0.2840807437896728	0.3659305572509765
sub-06	2	3	27	94	12	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim094_4_2_3_3.obj	polycubes_stim094_4_2_3_3.obj	ordered	True	500	-0.2253549098968505	0.1514138877391815	0.0112233087420463
sub-06	2	3	28	202	12	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim202_4_2_4_2.obj	polycubes_stim202_4_2_4_2.obj	ordered	True	500	0.2247802317142486	-0.0331270992755889	-0.1779314279556274
sub-06	2	3	29	94	12	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim094_4_2_3_3.obj	polycubes_stim094_4_2_3_3.obj	ordered	True	500	-0.2253549098968505	0.1514138877391815	0.0112233087420463
sub-06	2	3	30	103	10	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim103_2_4_2_2.obj	polycubes_stim103_2_4_2_2.obj	ordered	True	500	0.8009629249572754	-0.5399411916732788	-0.0373706221580505
sub-06	2	3	31	204	12	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim204_2_3_3_4.obj	polycubes_stim204_2_3_3_4.obj	ordered	True	500	-0.6845818758010864	-0.017531681805849	0.7093754410743713
sub-06	2	3	32	191	12	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim191_4_2_2_4.obj	polycubes_stim191_4_2_2_4.obj	ordered	True	500	0.860024094581604	-0.2199969291687011	-0.5489014387130737
sub-06	2	3	33	148	11	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim148_2_4_2_3.obj	polycubes_stim148_2_4_2_3.obj	ordered	True	500	0.2289154827594757	-0.7697283625602722	0.8596450090408325
sub-06	2	3	34	202	12	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim202_4_2_4_2.obj	polycubes_stim202_4_2_4_2.obj	ordered	True	500	0.2247802317142486	-0.0331270992755889	-0.1779314279556274
sub-06	2	3	35	5	11	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim005_2_2_3_4.obj	polycubes_stim005_2_2_3_4.obj	ordered	True	500	0.5121427774429321	0.0440711677074432	-0.5744689106941223
sub-06	2	3	36	192	12	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim192_4_4_2_2.obj	polycubes_stim192_4_4_2_2.obj	ordered	True	500	-0.5281376838684082	0.5874032974243164	-0.3025761544704437
sub-06	2	3	37	148	11	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim148_2_4_2_3.obj	polycubes_stim148_2_4_2_3.obj	ordered	True	500	0.2289154827594757	-0.7697283625602722	0.8596450090408325
sub-06	2	3	38	93	10	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim093_2_4_2_2.obj	polycubes_stim093_2_4_2_2.obj	ordered	True	500	-0.119750864803791	0.3353261649608612	-0.3544720411300659
sub-06	2	3	39	92	11	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim092_2_2_4_3.obj	polycubes_stim092_2_2_4_3.obj	ordered	True	500	0.4570870399475097	-0.3705730736255646	0.0669825077056884
sub-06	2	3	40	37	10	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim037_4_2_2_2.obj	polycubes_stim037_4_2_2_2.obj	ordered	True	500	0.5638463497161865	-0.252026230096817	-0.2074273973703384
sub-06	2	3	41	81	11	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim081_4_3_2_2.obj	polycubes_stim081_4_3_2_2.obj	ordered	True	500	-0.1719894111156463	-0.0828890427947044	0.2892122566699981
sub-06	2	3	42	42	10	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim042_2_3_3_2.obj	polycubes_stim042_2_3_3_2.obj	ordered	True	500	0.012475848197937	-0.1577228605747223	0.2105779945850372
sub-06	2	3	43	88	11	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim088_4_2_2_3.obj	polycubes_stim088_4_2_2_3.obj	ordered	True	500	-0.1998616009950637	0.0055743181146681	0.1919783353805542
sub-06	2	3	44	168	12	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim168_2_4_4_2.obj	polycubes_stim168_2_4_4_2.obj	ordered	True	500	0.4520326852798462	-0.6916199922561646	0.5260658860206604
sub-06	2	3	45	48	9	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim048_2_2_3_2.obj	polycubes_stim048_2_2_3_2.obj	ordered	True	500	0.4931648075580597	-0.5191960334777832	0.2410894185304641
sub-06	2	3	46	50	10	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim050_2_2_2_4.obj	polycubes_stim050_2_2_2_4.obj	ordered	True	500	-0.2310848236083984	-0.0302162207663059	0.2738170325756073
sub-06	2	3	47	93	10	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim093_2_4_2_2.obj	polycubes_stim093_2_4_2_2.obj	ordered	True	500	-0.119750864803791	0.3353261649608612	-0.3544720411300659
sub-06	2	3	48	50	10	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim050_2_2_2_4.obj	polycubes_stim050_2_2_2_4.obj	ordered	True	500	-0.2310848236083984	-0.0302162207663059	0.2738170325756073
sub-06	2	3	49	41	10	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim041_2_2_3_3.obj	polycubes_stim041_2_2_3_3.obj	ordered	True	500	0.5218170881271362	-0.0303658600896596	-0.4788733124732971
sub-06	2	3	50	197	12	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim197_2_4_4_2.obj	polycubes_stim197_2_4_4_2.obj	ordered	True	500	0.0795948356389999	-0.2001010328531265	0.2033908367156982
sub-06	2	3	51	169	12	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim169_4_2_4_2.obj	polycubes_stim169_4_2_4_2.obj	ordered	True	500	0.0041549354791641	0.2463233768939972	-0.3525088727474212
sub-06	2	3	52	121	10	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim121_2_4_2_2.obj	polycubes_stim121_2_4_2_2.obj	ordered	True	500	-0.6469041109085083	0.4469183981418609	0.0148659646511077
sub-06	2	3	53	107	11	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim107_2_3_2_4.obj	polycubes_stim107_2_3_2_4.obj	ordered	True	500	0.0358203947544097	-0.2840807437896728	0.3659305572509765
sub-06	2	3	54	191	12	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim191_4_2_2_4.obj	polycubes_stim191_4_2_2_4.obj	ordered	True	500	0.860024094581604	-0.2199969291687011	-0.5489014387130737
sub-06	2	3	55	110	11	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim110_2_2_4_3.obj	polycubes_stim110_2_2_4_3.obj	ordered	True	500	-0.233584389090538	-0.043408565223217	0.2949734032154083
sub-06	2	3	56	49	11	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim049_4_2_2_3.obj	polycubes_stim049_4_2_2_3.obj	ordered	True	500	0.7898233532905579	0.0321832373738288	-0.8353374004364014
sub-06	2	3	57	197	12	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim197_2_4_4_2.obj	polycubes_stim197_2_4_4_2.obj	ordered	True	500	0.0795948356389999	-0.2001010328531265	0.2033908367156982
sub-06	2	3	58	192	12	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim192_4_4_2_2.obj	polycubes_stim192_4_4_2_2.obj	ordered	True	500	-0.5281376838684082	0.5874032974243164	-0.3025761544704437
sub-06	2	3	59	93	10	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim093_2_4_2_2.obj	polycubes_stim093_2_4_2_2.obj	ordered	True	500	-0.119750864803791	0.3353261649608612	-0.3544720411300659
sub-06	2	3	60	95	11	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim095_2_3_2_4.obj	polycubes_stim095_2_3_2_4.obj	ordered	True	500	0.8031518459320068	-0.1323577612638473	-0.615969717502594
sub-06	2	3	61	57	10	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim057_3_3_2_2.obj	polycubes_stim057_3_3_2_2.obj	ordered	True	500	-0.3991706073284149	0.4485152065753937	-0.235125795006752
sub-06	2	3	62	57	10	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim057_3_3_2_2.obj	polycubes_stim057_3_3_2_2.obj	ordered	True	500	-0.3991706073284149	0.4485152065753937	-0.235125795006752
sub-06	2	3	63	42	10	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim042_2_3_3_2.obj	polycubes_stim042_2_3_3_2.obj	ordered	True	500	0.012475848197937	-0.1577228605747223	0.2105779945850372
sub-06	2	3	64	88	11	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim088_4_2_2_3.obj	polycubes_stim088_4_2_2_3.obj	ordered	True	500	-0.1998616009950637	0.0055743181146681	0.1919783353805542
