sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	stim2_orientation	angular_disparity	direction	angle	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-06	2	4	13	169	12	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim169_4_2_4_2.obj	polycubes_stim169_4_2_4_2.obj	ordered	True	500	0.0041549354791641	0.2463233768939972	-0.3525088727474212
sub-06	2	4	14	169	12	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim169_4_2_4_2.obj	polycubes_stim169_4_2_4_2.obj	ordered	True	500	0.0041549354791641	0.2463233768939972	-0.3525088727474212
sub-06	2	4	15	20	11	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim020_3_2_3_3.obj	polycubes_stim020_3_2_3_3.obj	ordered	True	500	-0.0471634566783905	0.4234871566295624	-0.5517379641532898
sub-06	2	4	16	92	11	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim092_2_2_4_3.obj	polycubes_stim092_2_2_4_3.obj	ordered	True	500	0.4570870399475097	-0.3705730736255646	0.0669825077056884
sub-06	2	4	17	20	11	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim020_3_2_3_3.obj	polycubes_stim020_3_2_3_3.obj	ordered	True	500	-0.0471634566783905	0.4234871566295624	-0.5517379641532898
sub-06	2	4	18	121	10	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim121_2_4_2_2.obj	polycubes_stim121_2_4_2_2.obj	ordered	True	500	-0.6469041109085083	0.4469183981418609	0.0148659646511077
sub-06	2	4	19	103	10	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim103_2_4_2_2.obj	polycubes_stim103_2_4_2_2.obj	ordered	True	500	0.8009629249572754	-0.5399411916732788	-0.0373706221580505
sub-06	2	4	20	197	12	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim197_2_4_4_2.obj	polycubes_stim197_2_4_4_2.obj	ordered	True	500	0.0795948356389999	-0.2001010328531265	0.2033908367156982
sub-06	2	4	21	174	11	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim174_2_4_2_3.obj	polycubes_stim174_2_4_2_3.obj	ordered	True	500	0.2757171392440796	-0.1373978406190872	-0.081407219171524
sub-06	2	4	22	129	12	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim129_2_3_3_4.obj	polycubes_stim129_2_3_3_4.obj	ordered	True	500	-0.3150979876518249	-0.0464306995272636	0.3807609379291534
sub-06	2	4	23	142	11	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim142_3_2_3_3.obj	polycubes_stim142_3_2_3_3.obj	ordered	True	500	0.2793138027191162	-0.0373679734766483	-0.226467490196228
sub-06	2	4	24	186	12	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim186_4_2_2_4.obj	polycubes_stim186_4_2_2_4.obj	ordered	True	500	-0.8688510060310364	0.2850054502487182	0.4657923579216003
sub-06	2	4	25	105	10	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim105_2_2_4_2.obj	polycubes_stim105_2_2_4_2.obj	ordered	True	500	0.3093592226505279	-0.0364178642630577	-0.2578566074371338
sub-06	2	4	26	110	11	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim110_2_2_4_3.obj	polycubes_stim110_2_2_4_3.obj	ordered	True	500	-0.233584389090538	-0.043408565223217	0.2949734032154083
sub-06	2	4	27	204	12	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim204_2_3_3_4.obj	polycubes_stim204_2_3_3_4.obj	ordered	True	500	-0.6845818758010864	-0.017531681805849	0.7093754410743713
sub-06	2	4	28	57	10	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim057_3_3_2_2.obj	polycubes_stim057_3_3_2_2.obj	ordered	True	500	-0.3991706073284149	0.4485152065753937	-0.235125795006752
sub-06	2	4	29	85	10	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim085_2_2_3_3.obj	polycubes_stim085_2_2_3_3.obj	ordered	True	500	-0.2802347540855407	0.1019951701164245	0.1359917819499969
sub-06	2	4	30	121	10	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim121_2_4_2_2.obj	polycubes_stim121_2_4_2_2.obj	ordered	True	500	-0.6469041109085083	0.4469183981418609	0.0148659646511077
sub-06	2	4	31	37	10	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim037_4_2_2_2.obj	polycubes_stim037_4_2_2_2.obj	ordered	True	500	0.5638463497161865	-0.252026230096817	-0.2074273973703384
sub-06	2	4	32	34	10	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim034_2_3_2_3.obj	polycubes_stim034_2_3_2_3.obj	ordered	True	500	-0.7266333103179932	0.4902697801589966	0.0332869887351989
sub-06	2	4	33	178	12	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim178_2_2_4_4.obj	polycubes_stim178_2_2_4_4.obj	ordered	True	500	0.3179397881031036	0.5495432615280151	-1.0951114892959597
sub-06	2	4	34	160	12	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim160_3_4_3_2.obj	polycubes_stim160_3_4_3_2.obj	ordered	True	500	0.2971777617931366	-0.0203770361840724	-0.268360286951065
sub-06	2	4	35	173	12	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim173_3_3_3_3.obj	polycubes_stim173_3_3_3_3.obj	ordered	True	500	0.4859451651573181	-0.5623961687088013	0.3094033002853393
sub-06	2	4	36	50	10	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim050_2_2_2_4.obj	polycubes_stim050_2_2_2_4.obj	ordered	True	500	-0.2310848236083984	-0.0302162207663059	0.2738170325756073
sub-06	2	4	37	186	12	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim186_4_2_2_4.obj	polycubes_stim186_4_2_2_4.obj	ordered	True	500	-0.8688510060310364	0.2850054502487182	0.4657923579216003
sub-06	2	4	38	129	12	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim129_2_3_3_4.obj	polycubes_stim129_2_3_3_4.obj	ordered	True	500	-0.3150979876518249	-0.0464306995272636	0.3807609379291534
sub-06	2	4	39	41	10	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim041_2_2_3_3.obj	polycubes_stim041_2_2_3_3.obj	ordered	True	500	0.5218170881271362	-0.0303658600896596	-0.4788733124732971
sub-06	2	4	40	94	12	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim094_4_2_3_3.obj	polycubes_stim094_4_2_3_3.obj	ordered	True	500	-0.2253549098968505	0.1514138877391815	0.0112233087420463
sub-06	2	4	41	195	12	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim195_2_2_4_4.obj	polycubes_stim195_2_2_4_4.obj	ordered	True	500	0.0458908677101135	0.6291270852088928	-0.935611128807068
sub-06	2	4	42	173	12	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim173_3_3_3_3.obj	polycubes_stim173_3_3_3_3.obj	ordered	True	500	0.4859451651573181	-0.5623961687088013	0.3094033002853393
sub-06	2	4	43	57	10	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim057_3_3_2_2.obj	polycubes_stim057_3_3_2_2.obj	ordered	True	500	-0.3991706073284149	0.4485152065753937	-0.235125795006752
sub-06	2	4	44	202	12	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim202_4_2_4_2.obj	polycubes_stim202_4_2_4_2.obj	ordered	True	500	0.2247802317142486	-0.0331270992755889	-0.1779314279556274
sub-06	2	4	45	49	11	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim049_4_2_2_3.obj	polycubes_stim049_4_2_2_3.obj	ordered	True	500	0.7898233532905579	0.0321832373738288	-0.8353374004364014
sub-06	2	4	46	41	10	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim041_2_2_3_3.obj	polycubes_stim041_2_2_3_3.obj	ordered	True	500	0.5218170881271362	-0.0303658600896596	-0.4788733124732971
sub-06	2	4	47	173	12	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim173_3_3_3_3.obj	polycubes_stim173_3_3_3_3.obj	ordered	True	500	0.4859451651573181	-0.5623961687088013	0.3094033002853393
sub-06	2	4	48	57	10	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim057_3_3_2_2.obj	polycubes_stim057_3_3_2_2.obj	ordered	True	500	-0.3991706073284149	0.4485152065753937	-0.235125795006752
sub-06	2	4	49	37	10	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim037_4_2_2_2.obj	polycubes_stim037_4_2_2_2.obj	ordered	True	500	0.5638463497161865	-0.252026230096817	-0.2074273973703384
sub-06	2	4	50	184	11	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim184_2_4_2_3.obj	polycubes_stim184_2_4_2_3.obj	ordered	True	500	-0.0403886437416076	0.7218032479286194	-0.9803955554962158
sub-06	2	4	51	142	11	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim142_3_2_3_3.obj	polycubes_stim142_3_2_3_3.obj	ordered	True	500	0.2793138027191162	-0.0373679734766483	-0.226467490196228
sub-06	2	4	52	19	9	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim019_2_2_3_2.obj	polycubes_stim019_2_2_3_2.obj	ordered	True	500	-0.0426199808716774	0.2212005108594894	-0.2702048420906067
sub-06	2	4	53	129	12	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim129_2_3_3_4.obj	polycubes_stim129_2_3_3_4.obj	ordered	True	500	-0.3150979876518249	-0.0464306995272636	0.3807609379291534
sub-06	2	4	54	20	11	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim020_3_2_3_3.obj	polycubes_stim020_3_2_3_3.obj	ordered	True	500	-0.0471634566783905	0.4234871566295624	-0.5517379641532898
sub-06	2	4	55	19	9	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim019_2_2_3_2.obj	polycubes_stim019_2_2_3_2.obj	ordered	True	500	-0.0426199808716774	0.2212005108594894	-0.2702048420906067
sub-06	2	4	56	155	12	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim155_2_4_4_2.obj	polycubes_stim155_2_4_4_2.obj	ordered	True	500	-0.2236339151859283	-0.2646830976009369	0.5979524850845337
sub-06	2	4	57	52	9	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim052_2_3_2_2.obj	polycubes_stim052_2_3_2_2.obj	ordered	True	500	0.1407453715801239	-0.1143845692276954	0.0210188552737236
sub-06	2	4	58	68	11	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim068_2_2_3_4.obj	polycubes_stim068_2_2_3_4.obj	ordered	True	500	0.1243783086538314	-0.0348417311906814	-0.0751046538352966
sub-06	2	4	59	169	12	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim169_4_2_4_2.obj	polycubes_stim169_4_2_4_2.obj	ordered	True	500	0.0041549354791641	0.2463233768939972	-0.3525088727474212
sub-06	2	4	60	81	11	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim081_4_3_2_2.obj	polycubes_stim081_4_3_2_2.obj	ordered	True	500	-0.1719894111156463	-0.0828890427947044	0.2892122566699981
sub-06	2	4	61	105	10	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim105_2_2_4_2.obj	polycubes_stim105_2_2_4_2.obj	ordered	True	500	0.3093592226505279	-0.0364178642630577	-0.2578566074371338
sub-06	2	4	62	34	10	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim034_2_3_2_3.obj	polycubes_stim034_2_3_2_3.obj	ordered	True	500	-0.7266333103179932	0.4902697801589966	0.0332869887351989
sub-06	2	4	63	68	11	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim068_2_2_3_4.obj	polycubes_stim068_2_2_3_4.obj	ordered	True	500	0.1243783086538314	-0.0348417311906814	-0.0751046538352966
sub-06	2	4	64	168	12	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim168_2_4_4_2.obj	polycubes_stim168_2_4_4_2.obj	ordered	True	500	0.4520326852798462	-0.6916199922561646	0.5260658860206604
