sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	stim2_orientation	angular_disparity	direction	angle	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-06	1	2	37	45	9	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim045_2_2_2_3.obj	polycubes_stim045_2_2_2_3.obj	ordered	True	500	-0.1312236040830612	-0.0674304589629173	0.2265846878290176
sub-06	1	2	38	121	10	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim121_2_4_2_2.obj	polycubes_stim121_2_4_2_2.obj	ordered	True	500	-0.6469041109085083	0.4469183981418609	0.0148659646511077
sub-06	1	2	39	103	10	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim103_2_4_2_2.obj	polycubes_stim103_2_4_2_2.obj	ordered	True	500	0.8009629249572754	-0.5399411916732788	-0.0373706221580505
sub-06	1	2	40	160	12	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim160_3_4_3_2.obj	polycubes_stim160_3_4_3_2.obj	ordered	True	500	0.2971777617931366	-0.0203770361840724	-0.268360286951065
sub-06	1	2	41	197	12	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim197_2_4_4_2.obj	polycubes_stim197_2_4_4_2.obj	ordered	True	500	0.0795948356389999	-0.2001010328531265	0.2033908367156982
sub-06	1	2	42	48	9	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim048_2_2_3_2.obj	polycubes_stim048_2_2_3_2.obj	ordered	True	500	0.4931648075580597	-0.5191960334777832	0.2410894185304641
sub-06	1	2	43	37	10	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim037_4_2_2_2.obj	polycubes_stim037_4_2_2_2.obj	ordered	True	500	0.5638463497161865	-0.252026230096817	-0.2074273973703384
sub-06	1	2	44	110	11	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim110_2_2_4_3.obj	polycubes_stim110_2_2_4_3.obj	ordered	True	500	-0.233584389090538	-0.043408565223217	0.2949734032154083
sub-06	1	2	45	103	10	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim103_2_4_2_2.obj	polycubes_stim103_2_4_2_2.obj	ordered	True	500	0.8009629249572754	-0.5399411916732788	-0.0373706221580505
sub-06	1	2	46	129	12	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim129_2_3_3_4.obj	polycubes_stim129_2_3_3_4.obj	ordered	True	500	-0.3150979876518249	-0.0464306995272636	0.3807609379291534
sub-06	1	2	47	34	10	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim034_2_3_2_3.obj	polycubes_stim034_2_3_2_3.obj	ordered	True	500	-0.7266333103179932	0.4902697801589966	0.0332869887351989
sub-06	1	2	48	142	11	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim142_3_2_3_3.obj	polycubes_stim142_3_2_3_3.obj	ordered	True	500	0.2793138027191162	-0.0373679734766483	-0.226467490196228
sub-06	1	2	49	62	10	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim062_2_4_2_2.obj	polycubes_stim062_2_4_2_2.obj	ordered	True	500	0.188808798789978	-0.0553459823131561	-0.1105377525091171
sub-06	1	2	50	41	10	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim041_2_2_3_3.obj	polycubes_stim041_2_2_3_3.obj	ordered	True	500	0.5218170881271362	-0.0303658600896596	-0.4788733124732971
sub-06	1	2	51	105	10	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim105_2_2_4_2.obj	polycubes_stim105_2_2_4_2.obj	ordered	True	500	0.3093592226505279	-0.0364178642630577	-0.2578566074371338
sub-06	1	2	52	100	12	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim100_3_4_2_3.obj	polycubes_stim100_3_4_2_3.obj	ordered	True	500	-0.4201372265815735	-0.1982679218053817	0.7005304098129272
sub-06	1	2	53	197	12	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim197_2_4_4_2.obj	polycubes_stim197_2_4_4_2.obj	ordered	True	500	0.0795948356389999	-0.2001010328531265	0.2033908367156982
sub-06	1	2	54	79	11	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim079_3_3_2_3.obj	polycubes_stim079_3_3_2_3.obj	ordered	True	500	0.473305881023407	-0.3887032866477966	0.0764036774635315
sub-06	1	2	55	37	10	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim037_4_2_2_2.obj	polycubes_stim037_4_2_2_2.obj	ordered	True	500	0.5638463497161865	-0.252026230096817	-0.2074273973703384
sub-06	1	2	56	57	10	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim057_3_3_2_2.obj	polycubes_stim057_3_3_2_2.obj	ordered	True	500	-0.3991706073284149	0.4485152065753937	-0.235125795006752
sub-06	1	2	57	92	11	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim092_2_2_4_3.obj	polycubes_stim092_2_2_4_3.obj	ordered	True	500	0.4570870399475097	-0.3705730736255646	0.0669825077056884
sub-06	1	2	58	191	12	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim191_4_2_2_4.obj	polycubes_stim191_4_2_2_4.obj	ordered	True	500	0.860024094581604	-0.2199969291687011	-0.5489014387130737
sub-06	1	2	59	148	11	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim148_2_4_2_3.obj	polycubes_stim148_2_4_2_3.obj	ordered	True	500	0.2289154827594757	-0.7697283625602722	0.8596450090408325
sub-06	1	2	60	19	9	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim019_2_2_3_2.obj	polycubes_stim019_2_2_3_2.obj	ordered	True	500	-0.0426199808716774	0.2212005108594894	-0.2702048420906067
sub-06	1	2	61	191	12	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim191_4_2_2_4.obj	polycubes_stim191_4_2_2_4.obj	ordered	True	500	0.860024094581604	-0.2199969291687011	-0.5489014387130737
sub-06	1	2	62	60	11	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim060_3_2_3_3.obj	polycubes_stim060_3_2_3_3.obj	ordered	True	500	0.0935092717409133	0.2051420658826828	-0.3836240172386169
sub-06	1	2	63	49	11	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim049_4_2_2_3.obj	polycubes_stim049_4_2_2_3.obj	ordered	True	500	0.7898233532905579	0.0321832373738288	-0.8353374004364014
sub-06	1	2	64	48	9	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim048_2_2_3_2.obj	polycubes_stim048_2_2_3_2.obj	ordered	True	500	0.4931648075580597	-0.5191960334777832	0.2410894185304641
