sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	stim2_orientation	angular_disparity	direction	angle	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-06	2	2	24	173	12	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim173_3_3_3_3.obj	polycubes_stim173_3_3_3_3.obj	ordered	True	500	0.4859451651573181	-0.5623961687088013	0.3094033002853393
sub-06	2	2	25	191	12	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim191_4_2_2_4.obj	polycubes_stim191_4_2_2_4.obj	ordered	True	500	0.860024094581604	-0.2199969291687011	-0.5489014387130737
sub-06	2	2	26	117	10	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim117_2_2_3_3.obj	polycubes_stim117_2_2_3_3.obj	ordered	True	500	-0.3864472806453705	-0.0283350925892591	0.4265191853046417
sub-06	2	2	27	103	10	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim103_2_4_2_2.obj	polycubes_stim103_2_4_2_2.obj	ordered	True	500	0.8009629249572754	-0.5399411916732788	-0.0373706221580505
sub-06	2	2	28	110	11	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim110_2_2_4_3.obj	polycubes_stim110_2_2_4_3.obj	ordered	True	500	-0.233584389090538	-0.043408565223217	0.2949734032154083
sub-06	2	2	29	37	10	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim037_4_2_2_2.obj	polycubes_stim037_4_2_2_2.obj	ordered	True	500	0.5638463497161865	-0.252026230096817	-0.2074273973703384
sub-06	2	2	30	155	12	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim155_2_4_4_2.obj	polycubes_stim155_2_4_4_2.obj	ordered	True	500	-0.2236339151859283	-0.2646830976009369	0.5979524850845337
sub-06	2	2	31	95	11	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim095_2_3_2_4.obj	polycubes_stim095_2_3_2_4.obj	ordered	True	500	0.8031518459320068	-0.1323577612638473	-0.615969717502594
sub-06	2	2	32	184	11	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim184_2_4_2_3.obj	polycubes_stim184_2_4_2_3.obj	ordered	True	500	-0.0403886437416076	0.7218032479286194	-0.9803955554962158
sub-06	2	2	33	121	10	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim121_2_4_2_2.obj	polycubes_stim121_2_4_2_2.obj	ordered	True	500	-0.6469041109085083	0.4469183981418609	0.0148659646511077
sub-06	2	2	34	129	12	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim129_2_3_3_4.obj	polycubes_stim129_2_3_3_4.obj	ordered	True	500	-0.3150979876518249	-0.0464306995272636	0.3807609379291534
sub-06	2	2	35	192	12	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim192_4_4_2_2.obj	polycubes_stim192_4_4_2_2.obj	ordered	True	500	-0.5281376838684082	0.5874032974243164	-0.3025761544704437
sub-06	2	2	36	52	9	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim052_2_3_2_2.obj	polycubes_stim052_2_3_2_2.obj	ordered	True	500	0.1407453715801239	-0.1143845692276954	0.0210188552737236
sub-06	2	2	37	94	12	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim094_4_2_3_3.obj	polycubes_stim094_4_2_3_3.obj	ordered	True	500	-0.2253549098968505	0.1514138877391815	0.0112233087420463
sub-06	2	2	38	168	12	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim168_2_4_4_2.obj	polycubes_stim168_2_4_4_2.obj	ordered	True	500	0.4520326852798462	-0.6916199922561646	0.5260658860206604
sub-06	2	2	39	168	12	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim168_2_4_4_2.obj	polycubes_stim168_2_4_4_2.obj	ordered	True	500	0.4520326852798462	-0.6916199922561646	0.5260658860206604
sub-06	2	2	40	121	10	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim121_2_4_2_2.obj	polycubes_stim121_2_4_2_2.obj	ordered	True	500	-0.6469041109085083	0.4469183981418609	0.0148659646511077
sub-06	2	2	41	81	11	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim081_4_3_2_2.obj	polycubes_stim081_4_3_2_2.obj	ordered	True	500	-0.1719894111156463	-0.0828890427947044	0.2892122566699981
sub-06	2	2	42	34	10	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim034_2_3_2_3.obj	polycubes_stim034_2_3_2_3.obj	ordered	True	500	-0.7266333103179932	0.4902697801589966	0.0332869887351989
sub-06	2	2	43	204	12	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim204_2_3_3_4.obj	polycubes_stim204_2_3_3_4.obj	ordered	True	500	-0.6845818758010864	-0.017531681805849	0.7093754410743713
sub-06	2	2	44	50	10	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim050_2_2_2_4.obj	polycubes_stim050_2_2_2_4.obj	ordered	True	500	-0.2310848236083984	-0.0302162207663059	0.2738170325756073
sub-06	2	2	45	195	12	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim195_2_2_4_4.obj	polycubes_stim195_2_2_4_4.obj	ordered	True	500	0.0458908677101135	0.6291270852088928	-0.935611128807068
sub-06	2	2	46	169	12	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim169_4_2_4_2.obj	polycubes_stim169_4_2_4_2.obj	ordered	True	500	0.0041549354791641	0.2463233768939972	-0.3525088727474212
sub-06	2	2	47	37	10	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim037_4_2_2_2.obj	polycubes_stim037_4_2_2_2.obj	ordered	True	500	0.5638463497161865	-0.252026230096817	-0.2074273973703384
sub-06	2	2	48	19	9	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim019_2_2_3_2.obj	polycubes_stim019_2_2_3_2.obj	ordered	True	500	-0.0426199808716774	0.2212005108594894	-0.2702048420906067
sub-06	2	2	49	121	10	trained	active_vis	late	60	0	180	330	150	1	0	mirror	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim121_2_4_2_2.obj	polycubes_stim121_2_4_2_2.obj	ordered	True	500	-0.6469041109085083	0.4469183981418609	0.0148659646511077
sub-06	2	2	50	160	12	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim160_3_4_3_2.obj	polycubes_stim160_3_4_3_2.obj	ordered	True	500	0.2971777617931366	-0.0203770361840724	-0.268360286951065
sub-06	2	2	51	19	9	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim019_2_2_3_2.obj	polycubes_stim019_2_2_3_2.obj	ordered	True	500	-0.0426199808716774	0.2212005108594894	-0.2702048420906067
sub-06	2	2	52	85	10	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim085_2_2_3_3.obj	polycubes_stim085_2_2_3_3.obj	ordered	True	500	-0.2802347540855407	0.1019951701164245	0.1359917819499969
sub-06	2	2	53	140	12	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim140_4_2_3_3.obj	polycubes_stim140_4_2_3_3.obj	ordered	True	500	-0.4416289925575256	-0.1876648068428039	0.7070271968841553
sub-06	2	2	54	34	10	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim034_2_3_2_3.obj	polycubes_stim034_2_3_2_3.obj	ordered	True	500	-0.7266333103179932	0.4902697801589966	0.0332869887351989
sub-06	2	2	55	5	11	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim005_2_2_3_4.obj	polycubes_stim005_2_2_3_4.obj	ordered	True	500	0.5121427774429321	0.0440711677074432	-0.5744689106941223
sub-06	2	2	56	195	12	trained	active_vis	late	60	150	330	120	150	1	100	same	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim195_2_2_4_4.obj	polycubes_stim195_2_2_4_4.obj	ordered	True	500	0.0458908677101135	0.6291270852088928	-0.935611128807068
sub-06	2	2	57	188	12	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim188_4_2_4_2.obj	polycubes_stim188_4_2_4_2.obj	ordered	True	500	-0.3140657544136047	0.3025632500648498	-0.1138233765959739
sub-06	2	2	58	155	12	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim155_2_4_4_2.obj	polycubes_stim155_2_4_4_2.obj	ordered	True	500	-0.2236339151859283	-0.2646830976009369	0.5979524850845337
sub-06	2	2	59	20	11	trained	active_vis	late	60	200	20	170	150	1	150	same	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim020_3_2_3_3.obj	polycubes_stim020_3_2_3_3.obj	ordered	True	500	-0.0471634566783905	0.4234871566295624	-0.5517379641532898
sub-06	2	2	60	50	10	trained	active_vis	late	60	200	20	170	150	1	150	mirror	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim050_2_2_2_4.obj	polycubes_stim050_2_2_2_4.obj	ordered	True	500	-0.2310848236083984	-0.0302162207663059	0.2738170325756073
sub-06	2	2	61	129	12	trained	active_vis	late	60	150	330	120	150	1	100	mirror	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim129_2_3_3_4.obj	polycubes_stim129_2_3_3_4.obj	ordered	True	500	-0.3150979876518249	-0.0464306995272636	0.3807609379291534
sub-06	2	2	62	107	11	trained	active_vis	late	60	100	280	70	150	1	50	mirror	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim107_2_3_2_4.obj	polycubes_stim107_2_3_2_4.obj	ordered	True	500	0.0358203947544097	-0.2840807437896728	0.3659305572509765
sub-06	2	2	63	11	9	trained	active_vis	late	60	0	180	330	150	1	0	same	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim011_2_2_2_3.obj	polycubes_stim011_2_2_2_3.obj	ordered	True	500	-0.3758445382118225	0.2439963817596435	0.0307815074920654
sub-06	2	2	64	103	10	trained	active_vis	late	60	100	280	70	150	1	50	same	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim103_2_4_2_2.obj	polycubes_stim103_2_4_2_2.obj	ordered	True	500	0.8009629249572754	-0.5399411916732788	-0.0373706221580505
