sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-05	3	2	18	44	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	63750	67500	False	0	1	polycubes_stim044_3_2_2_3.obj	ordered	False	0	0.2850356101989746	-0.12315334379673	-0.1108704358339309
sub-05	3	2	19	212	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	67500	71250	False	0	1	polycubes_stim212_4_2_2_4.obj	ordered	False	0	-0.1684569120407104	0.0962159186601638	0.0323870480060577
sub-05	3	2	20	203	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	71250	75000	False	0	1	polycubes_stim203_2_4_3_3.obj	ordered	False	0	-0.3319209218025207	0.263681560754776	-0.0409811586141586
sub-05	3	2	21	70	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	75000	78750	False	0	1	polycubes_stim070_2_3_4_2.obj	ordered	False	0	0.253402829170227	0.1803537905216217	-0.5084616541862488
sub-05	3	2	22	155	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	78750	82500	False	0	1	polycubes_stim155_2_4_4_2.obj	ordered	False	0	-0.2236339151859283	-0.2646830976009369	0.5979524850845337
sub-05	3	2	23	115	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	82500	86250	False	0	1	polycubes_stim115_2_3_2_3.obj	ordered	False	0	-0.4059226512908935	0.2256512194871902	0.0868035703897476
sub-05	3	2	24	124	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	86250	90000	False	0	1	polycubes_stim124_4_3_2_2.obj	ordered	False	0	0.2952938973903656	-0.5071685910224915	0.4219509065151214
sub-05	3	2	25	211	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	90000	93750	False	0	1	polycubes_stim211_3_3_2_4.obj	ordered	False	0	-0.6225216388702393	-0.0658710077404975	0.7156773209571838
sub-05	3	2	26	198	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	93750	97500	False	0	1	polycubes_stim198_3_3_2_4.obj	ordered	False	0	-0.0867631137371063	-0.3020532429218292	0.5139310359954834
sub-05	3	2	27	189	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	97500	101250	False	0	1	polycubes_stim189_2_4_3_2.obj	ordered	False	0	0.8328994512557983	-0.6260904669761658	0.0525263547897338
sub-05	3	2	28	120	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	101250	105000	False	0	1	polycubes_stim120_2_4_2_3.obj	ordered	False	0	0.3545178174972534	-0.2197285890579223	-0.0437746047973632
sub-05	3	2	29	14	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	105000	108750	False	0	1	polycubes_stim014_2_2_4_2.obj	ordered	False	0	0.2514331936836242	-0.040862962603569	-0.1936442255973816
sub-05	3	2	30	71	9	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	108750	112500	False	0	1	polycubes_stim071_2_2_2_3.obj	ordered	False	0	0.4834429025650024	-0.4838185906410217	0.2007800191640854
sub-05	3	2	31	144	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	112500	116250	False	0	1	polycubes_stim144_4_3_3_2.obj	ordered	False	0	-0.0312116742134094	0.291191428899765	-0.3805952668190002
sub-05	3	2	32	95	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	116250	120000	False	0	1	polycubes_stim095_2_3_2_4.obj	ordered	False	0	0.8031518459320068	-0.1323577612638473	-0.615969717502594
sub-05	3	2	33	75	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	120000	123750	False	0	1	polycubes_stim075_2_3_3_3.obj	ordered	False	0	-0.1507512032985687	-0.3208411931991577	0.604489266872406
sub-05	3	2	34	45	9	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	123750	127500	False	0	1	polycubes_stim045_2_2_2_3.obj	ordered	False	0	-0.1312236040830612	-0.0674304589629173	0.2265846878290176
sub-05	3	2	35	160	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	127500	131250	False	0	1	polycubes_stim160_3_4_3_2.obj	ordered	False	0	0.2971777617931366	-0.0203770361840724	-0.268360286951065
sub-05	3	2	36	143	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	131250	135000	False	0	1	polycubes_stim143_2_2_4_3.obj	ordered	False	0	-0.5760364532470703	0.0418066717684268	0.5169128775596619
sub-05	3	2	37	169	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	135000	138750	False	0	1	polycubes_stim169_4_2_4_2.obj	ordered	False	0	0.0041549354791641	0.2463233768939972	-0.3525088727474212
sub-05	3	2	38	60	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	138750	142500	False	0	1	polycubes_stim060_3_2_3_3.obj	ordered	False	0	0.0935092717409133	0.2051420658826828	-0.3836240172386169
sub-05	3	2	39	51	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	142500	146250	False	0	1	polycubes_stim051_3_3_3_2.obj	ordered	False	0	-0.4960487484931946	0.3255719244480133	0.0356204509735107
sub-05	3	2	40	175	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	146250	150000	False	0	1	polycubes_stim175_2_3_3_4.obj	ordered	False	0	0.772771418094635	0.1902472078800201	-1.0418217182159424
