sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	angle	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms
sub-01	1	2	34	130	11	pretraining	passive	none	0	0	150	same	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim130_2_2_3_4.obj	polycubes_stim130_2_2_3_4.obj	ordered	False	500
sub-01	1	2	35	60	10	pretraining	passive	none	0	0	100	mirror	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim60_2_2_3_3.obj	polycubes_stim60_2_2_3_3.obj	ordered	False	500
sub-01	1	2	36	19	10	pretraining	passive	none	0	0	100	mirror	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim19_3_2_3_2.obj	polycubes_stim19_3_2_3_2.obj	ordered	False	500
sub-01	1	2	37	5	10	pretraining	passive	none	0	0	0	mirror	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim5_4_2_2_2.obj	polycubes_stim5_4_2_2_2.obj	ordered	False	500
sub-01	1	2	38	158	12	pretraining	passive	none	0	0	0	same	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim158_4_2_3_3.obj	polycubes_stim158_4_2_3_3.obj	ordered	False	500
sub-01	1	2	39	53	10	pretraining	passive	none	0	0	150	mirror	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim53_3_3_2_2.obj	polycubes_stim53_3_3_2_2.obj	ordered	False	500
sub-01	1	2	40	129	11	pretraining	passive	none	0	0	150	mirror	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim129_2_2_4_3.obj	polycubes_stim129_2_2_4_3.obj	ordered	False	500
sub-01	1	2	41	138	12	pretraining	passive	none	0	0	50	mirror	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim138_3_3_2_4.obj	polycubes_stim138_3_3_2_4.obj	ordered	False	500
sub-01	1	2	42	58	10	pretraining	passive	none	0	0	150	mirror	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim58_2_2_3_3.obj	polycubes_stim58_2_2_3_3.obj	ordered	False	500
sub-01	1	2	43	74	11	pretraining	passive	none	0	0	0	same	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim74_3_2_2_4.obj	polycubes_stim74_3_2_2_4.obj	ordered	False	500
sub-01	1	2	44	165	12	pretraining	passive	none	0	0	50	same	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim165_3_4_3_2.obj	polycubes_stim165_3_4_3_2.obj	ordered	False	500
sub-01	1	2	45	53	10	pretraining	passive	none	0	0	100	mirror	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim53_3_3_2_2.obj	polycubes_stim53_3_3_2_2.obj	ordered	False	500
sub-01	1	2	46	62	11	pretraining	passive	none	0	0	150	same	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim62_2_2_3_4.obj	polycubes_stim62_2_2_3_4.obj	ordered	False	500
sub-01	1	2	47	116	11	pretraining	passive	none	0	0	100	mirror	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim116_2_3_4_2.obj	polycubes_stim116_2_3_4_2.obj	ordered	False	500
sub-01	1	2	48	21	10	pretraining	passive	none	0	0	100	same	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim21_3_2_2_3.obj	polycubes_stim21_3_2_2_3.obj	ordered	False	500
sub-01	1	2	49	22	10	pretraining	passive	none	0	0	100	same	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim22_2_2_2_4.obj	polycubes_stim22_2_2_2_4.obj	ordered	False	500
sub-01	1	2	50	192	12	pretraining	passive	none	0	0	0	same	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim192_2_4_3_3.obj	polycubes_stim192_2_4_3_3.obj	ordered	False	500
sub-01	1	2	51	148	12	pretraining	passive	none	0	0	50	same	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim148_3_2_3_4.obj	polycubes_stim148_3_2_3_4.obj	ordered	False	500
sub-01	1	2	52	189	12	pretraining	passive	none	0	0	50	mirror	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim189_2_3_4_3.obj	polycubes_stim189_2_3_4_3.obj	ordered	False	500
sub-01	1	2	53	152	12	pretraining	passive	none	0	0	0	same	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim152_2_4_4_2.obj	polycubes_stim152_2_4_4_2.obj	ordered	False	500
sub-01	1	2	54	165	12	pretraining	passive	none	0	0	0	mirror	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim165_3_4_3_2.obj	polycubes_stim165_3_4_3_2.obj	ordered	False	500
sub-01	1	2	55	54	10	pretraining	passive	none	0	0	0	mirror	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim54_4_2_2_2.obj	polycubes_stim54_4_2_2_2.obj	ordered	False	500
sub-01	1	2	56	69	11	pretraining	passive	none	0	0	50	same	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim69_3_2_2_4.obj	polycubes_stim69_3_2_2_4.obj	ordered	False	500
sub-01	1	2	57	151	12	pretraining	passive	none	0	0	50	same	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim151_4_3_3_2.obj	polycubes_stim151_4_3_3_2.obj	ordered	False	500
sub-01	1	2	58	168	12	pretraining	passive	none	0	0	0	same	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim168_3_4_2_3.obj	polycubes_stim168_3_4_2_3.obj	ordered	False	500
sub-01	1	2	59	153	12	pretraining	passive	none	0	0	150	same	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim153_2_4_4_2.obj	polycubes_stim153_2_4_4_2.obj	ordered	False	500
sub-01	1	2	60	138	12	pretraining	passive	none	0	0	100	mirror	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim138_3_3_2_4.obj	polycubes_stim138_3_3_2_4.obj	ordered	False	500
sub-01	1	2	61	119	11	pretraining	passive	none	0	0	100	same	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim119_2_3_3_3.obj	polycubes_stim119_2_3_3_3.obj	ordered	False	500
sub-01	1	2	62	109	11	pretraining	passive	none	0	0	150	mirror	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim109_3_2_3_3.obj	polycubes_stim109_3_2_3_3.obj	ordered	False	500
sub-01	1	2	63	3	11	pretraining	passive	none	0	0	50	same	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim3_2_2_3_4.obj	polycubes_stim3_2_2_3_4.obj	ordered	False	500
sub-01	1	2	64	173	12	pretraining	passive	none	0	0	100	same	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim173_2_4_2_4.obj	polycubes_stim173_2_4_2_4.obj	ordered	False	500
