sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	angle	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms
sub-01	1	1	11	148	12	pretraining	passive	none	0	0	100	same	3000	1000	500	8000	80000	88000	False	0	1	polycubes_stim148_3_2_3_4.obj	polycubes_stim148_3_2_3_4.obj	ordered	False	500
sub-01	1	1	12	9	10	pretraining	passive	none	0	0	150	same	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim9_4_2_2_2.obj	polycubes_stim9_4_2_2_2.obj	ordered	False	500
sub-01	1	1	13	35	10	pretraining	passive	none	0	0	150	same	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim35_2_3_2_3.obj	polycubes_stim35_2_3_2_3.obj	ordered	False	500
sub-01	1	1	14	152	12	pretraining	passive	none	0	0	0	same	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim152_2_4_4_2.obj	polycubes_stim152_2_4_4_2.obj	ordered	False	500
sub-01	1	1	15	9	10	pretraining	passive	none	0	0	0	mirror	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim9_4_2_2_2.obj	polycubes_stim9_4_2_2_2.obj	ordered	False	500
sub-01	1	1	16	46	11	pretraining	passive	none	0	0	150	mirror	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim46_3_3_3_2.obj	polycubes_stim46_3_3_3_2.obj	ordered	False	500
sub-01	1	1	17	54	10	pretraining	passive	none	0	0	50	mirror	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim54_4_2_2_2.obj	polycubes_stim54_4_2_2_2.obj	ordered	False	500
sub-01	1	1	18	32	10	pretraining	passive	none	0	0	100	same	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim32_2_4_2_2.obj	polycubes_stim32_2_4_2_2.obj	ordered	False	500
sub-01	1	1	19	32	10	pretraining	passive	none	0	0	150	mirror	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim32_2_4_2_2.obj	polycubes_stim32_2_4_2_2.obj	ordered	False	500
sub-01	1	1	20	3	11	pretraining	passive	none	0	0	100	mirror	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim3_2_2_3_4.obj	polycubes_stim3_2_2_3_4.obj	ordered	False	500
sub-01	1	1	21	60	10	pretraining	passive	none	0	0	150	mirror	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim60_2_2_3_3.obj	polycubes_stim60_2_2_3_3.obj	ordered	False	500
sub-01	1	1	22	152	12	pretraining	passive	none	0	0	100	same	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim152_2_4_4_2.obj	polycubes_stim152_2_4_4_2.obj	ordered	False	500
sub-01	1	1	23	3	11	pretraining	passive	none	0	0	50	same	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim3_2_2_3_4.obj	polycubes_stim3_2_2_3_4.obj	ordered	False	500
sub-01	1	1	24	30	10	pretraining	passive	none	0	0	100	mirror	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim30_3_2_2_3.obj	polycubes_stim30_3_2_2_3.obj	ordered	False	500
sub-01	1	1	25	165	12	pretraining	passive	none	0	0	50	mirror	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim165_3_4_3_2.obj	polycubes_stim165_3_4_3_2.obj	ordered	False	500
sub-01	1	1	26	19	10	pretraining	passive	none	0	0	50	same	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim19_3_2_3_2.obj	polycubes_stim19_3_2_3_2.obj	ordered	False	500
sub-01	1	1	27	173	12	pretraining	passive	none	0	0	150	mirror	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim173_2_4_2_4.obj	polycubes_stim173_2_4_2_4.obj	ordered	False	500
sub-01	1	1	28	114	12	pretraining	passive	none	0	0	50	mirror	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim114_2_2_4_4.obj	polycubes_stim114_2_2_4_4.obj	ordered	False	500
sub-01	1	1	29	192	12	pretraining	passive	none	0	0	0	mirror	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim192_2_4_3_3.obj	polycubes_stim192_2_4_3_3.obj	ordered	False	500
sub-01	1	1	30	189	12	pretraining	passive	none	0	0	50	mirror	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim189_2_3_4_3.obj	polycubes_stim189_2_3_4_3.obj	ordered	False	500
sub-01	1	1	31	21	10	pretraining	passive	none	0	0	100	mirror	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim21_3_2_2_3.obj	polycubes_stim21_3_2_2_3.obj	ordered	False	500
sub-01	1	1	32	20	11	pretraining	passive	none	0	0	0	mirror	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim20_2_4_2_3.obj	polycubes_stim20_2_4_2_3.obj	ordered	False	500
sub-01	1	1	33	78	11	pretraining	passive	none	0	0	100	mirror	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim78_3_4_2_2.obj	polycubes_stim78_3_4_2_2.obj	ordered	False	500
sub-01	1	1	34	151	12	pretraining	passive	none	0	0	0	same	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim151_4_3_3_2.obj	polycubes_stim151_4_3_3_2.obj	ordered	False	500
sub-01	1	1	35	78	11	pretraining	passive	none	0	0	50	same	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim78_3_4_2_2.obj	polycubes_stim78_3_4_2_2.obj	ordered	False	500
sub-01	1	1	36	109	11	pretraining	passive	none	0	0	0	mirror	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim109_3_2_3_3.obj	polycubes_stim109_3_2_3_3.obj	ordered	False	500
sub-01	1	1	37	93	12	pretraining	passive	none	0	0	50	mirror	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim93_3_2_4_3.obj	polycubes_stim93_3_2_4_3.obj	ordered	False	500
sub-01	1	1	38	148	12	pretraining	passive	none	0	0	100	same	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim148_3_2_3_4.obj	polycubes_stim148_3_2_3_4.obj	ordered	False	500
sub-01	1	1	39	21	10	pretraining	passive	none	0	0	150	mirror	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim21_3_2_2_3.obj	polycubes_stim21_3_2_2_3.obj	ordered	False	500
sub-01	1	1	40	138	12	pretraining	passive	none	0	0	100	same	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim138_3_3_2_4.obj	polycubes_stim138_3_3_2_4.obj	ordered	False	500
sub-01	1	1	41	74	11	pretraining	passive	none	0	0	100	mirror	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim74_3_2_2_4.obj	polycubes_stim74_3_2_2_4.obj	ordered	False	500
sub-01	1	1	42	42	10	pretraining	passive	none	0	0	150	same	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim42_3_2_3_2.obj	polycubes_stim42_3_2_3_2.obj	ordered	False	500
sub-01	1	1	43	75	10	pretraining	passive	none	0	0	150	mirror	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim75_2_2_4_2.obj	polycubes_stim75_2_2_4_2.obj	ordered	False	500
sub-01	1	1	44	116	11	pretraining	passive	none	0	0	0	mirror	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim116_2_3_4_2.obj	polycubes_stim116_2_3_4_2.obj	ordered	False	500
sub-01	1	1	45	60	10	pretraining	passive	none	0	0	0	same	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim60_2_2_3_3.obj	polycubes_stim60_2_2_3_3.obj	ordered	False	500
sub-01	1	1	46	19	10	pretraining	passive	none	0	0	50	same	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim19_3_2_3_2.obj	polycubes_stim19_3_2_3_2.obj	ordered	False	500
sub-01	1	1	47	50	10	pretraining	passive	none	0	0	150	same	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim50_2_2_4_2.obj	polycubes_stim50_2_2_4_2.obj	ordered	False	500
sub-01	1	1	48	168	12	pretraining	passive	none	0	0	50	mirror	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim168_3_4_2_3.obj	polycubes_stim168_3_4_2_3.obj	ordered	False	500
sub-01	1	1	49	62	11	pretraining	passive	none	0	0	150	mirror	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim62_2_2_3_4.obj	polycubes_stim62_2_2_3_4.obj	ordered	False	500
sub-01	1	1	50	109	11	pretraining	passive	none	0	0	0	same	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim109_3_2_3_3.obj	polycubes_stim109_3_2_3_3.obj	ordered	False	500
sub-01	1	1	51	78	11	pretraining	passive	none	0	0	150	same	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim78_3_4_2_2.obj	polycubes_stim78_3_4_2_2.obj	ordered	False	500
sub-01	1	1	52	78	11	pretraining	passive	none	0	0	100	mirror	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim78_3_4_2_2.obj	polycubes_stim78_3_4_2_2.obj	ordered	False	500
sub-01	1	1	53	5	10	pretraining	passive	none	0	0	50	same	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim5_4_2_2_2.obj	polycubes_stim5_4_2_2_2.obj	ordered	False	500
sub-01	1	1	54	129	11	pretraining	passive	none	0	0	150	mirror	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim129_2_2_4_3.obj	polycubes_stim129_2_2_4_3.obj	ordered	False	500
sub-01	1	1	55	130	11	pretraining	passive	none	0	0	50	same	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim130_2_2_3_4.obj	polycubes_stim130_2_2_3_4.obj	ordered	False	500
sub-01	1	1	56	192	12	pretraining	passive	none	0	0	50	same	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim192_2_4_3_3.obj	polycubes_stim192_2_4_3_3.obj	ordered	False	500
sub-01	1	1	57	32	10	pretraining	passive	none	0	0	0	same	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim32_2_4_2_2.obj	polycubes_stim32_2_4_2_2.obj	ordered	False	500
sub-01	1	1	58	62	11	pretraining	passive	none	0	0	0	mirror	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim62_2_2_3_4.obj	polycubes_stim62_2_2_3_4.obj	ordered	False	500
sub-01	1	1	59	5	10	pretraining	passive	none	0	0	100	mirror	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim5_4_2_2_2.obj	polycubes_stim5_4_2_2_2.obj	ordered	False	500
sub-01	1	1	60	32	10	pretraining	passive	none	0	0	150	same	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim32_2_4_2_2.obj	polycubes_stim32_2_4_2_2.obj	ordered	False	500
sub-01	1	1	61	20	11	pretraining	passive	none	0	0	0	same	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim20_2_4_2_3.obj	polycubes_stim20_2_4_2_3.obj	ordered	False	500
sub-01	1	1	62	114	12	pretraining	passive	none	0	0	100	same	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim114_2_2_4_4.obj	polycubes_stim114_2_2_4_4.obj	ordered	False	500
sub-01	1	1	63	62	11	pretraining	passive	none	0	0	50	mirror	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim62_2_2_3_4.obj	polycubes_stim62_2_2_3_4.obj	ordered	False	500
sub-01	1	1	64	152	12	pretraining	passive	none	0	0	100	same	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim152_2_4_4_2.obj	polycubes_stim152_2_4_4_2.obj	ordered	False	500
