sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	stim2_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	stim2_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-04	2	2	11	143	11	trained	active_sen	late	0	0		235	125	-125	-1	mirror	6000	3000	1000	500	11000	110000	121000	False	0	1	polycubes_stim143_2_2_4_3.obj	polycubes_stim143_2_2_4_3.obj	ordered	True	500	-0.5760364532470703	0.0418066717684268	0.5169128775596619
sub-04	2	2	12	2	9	trained	active_sen	late	0	0		125	125	125	1	same	6000	3000	1000	500	11000	121000	132000	False	0	1	polycubes_stim002_2_3_2_2.obj	polycubes_stim002_2_3_2_2.obj	ordered	True	500	-0.4392076432704925	0.2233696281909942	0.1233152151107788
sub-04	2	2	13	201	12	trained	active_sen	late	0	0		235	125	-125	-1	mirror	6000	3000	1000	500	11000	132000	143000	False	0	1	polycubes_stim201_2_2_4_4.obj	polycubes_stim201_2_2_4_4.obj	ordered	True	500	-0.382503479719162	0.1580604314804077	0.1589722335338592
sub-04	2	2	14	2	9	trained	active_sen	late	0	0		125	125	125	1	same	6000	3000	1000	500	11000	143000	154000	False	0	1	polycubes_stim002_2_3_2_2.obj	polycubes_stim002_2_3_2_2.obj	ordered	True	500	-0.4392076432704925	0.2233696281909942	0.1233152151107788
sub-04	2	2	15	196	12	trained	active_sen	late	0	0		125	125	125	1	same	6000	3000	1000	500	11000	154000	165000	False	0	1	polycubes_stim196_2_4_4_2.obj	polycubes_stim196_2_4_4_2.obj	ordered	True	500	0.3059375286102295	-0.2996525764465332	0.1178352609276771
sub-04	2	2	16	78	9	trained	active_sen	late	0	0		235	125	-125	-1	mirror	6000	3000	1000	500	11000	165000	176000	False	0	1	polycubes_stim078_2_3_2_2.obj	polycubes_stim078_2_3_2_2.obj	ordered	True	500	0.579243540763855	-0.4409858584403991	0.0444046854972839
sub-04	2	2	17	195	12	trained	active_sen	late	0	0		125	125	125	1	mirror	6000	3000	1000	500	11000	176000	187000	False	0	1	polycubes_stim195_2_2_4_4.obj	polycubes_stim195_2_2_4_4.obj	ordered	True	500	0.0458908677101135	0.6291270852088928	-0.935611128807068
sub-04	2	2	18	122	12	trained	active_sen	late	0	0		125	125	125	1	mirror	6000	3000	1000	500	11000	187000	198000	False	0	1	polycubes_stim122_4_2_4_2.obj	polycubes_stim122_4_2_4_2.obj	ordered	True	500	0.3069212734699249	0.0406883247196674	-0.3644632697105407
sub-04	2	2	19	143	11	trained	active_sen	late	0	0		125	125	125	1	mirror	6000	3000	1000	500	11000	198000	209000	False	0	1	polycubes_stim143_2_2_4_3.obj	polycubes_stim143_2_2_4_3.obj	ordered	True	500	-0.5760364532470703	0.0418066717684268	0.5169128775596619
sub-04	2	2	20	196	12	trained	active_sen	late	0	0		125	125	125	1	mirror	6000	3000	1000	500	11000	209000	220000	True	5000	1	polycubes_stim196_2_4_4_2.obj	polycubes_stim196_2_4_4_2.obj	ordered	True	500	0.3059375286102295	-0.2996525764465332	0.1178352609276771
sub-04	2	2	21	5	11	trained	active_sen	late	0	0		235	125	-125	-1	mirror	6000	3000	1000	500	11000	225000	236000	False	0	1	polycubes_stim005_2_2_3_4.obj	polycubes_stim005_2_2_3_4.obj	ordered	True	500	0.5121427774429321	0.0440711677074432	-0.5744689106941223
sub-04	2	2	22	122	12	trained	active_sen	late	0	0		235	125	-125	-1	same	6000	3000	1000	500	11000	236000	247000	False	0	1	polycubes_stim122_4_2_4_2.obj	polycubes_stim122_4_2_4_2.obj	ordered	True	500	0.3069212734699249	0.0406883247196674	-0.3644632697105407
sub-04	2	2	23	189	11	trained	active_sen	late	0	0		125	125	125	1	same	6000	3000	1000	500	11000	247000	258000	False	0	1	polycubes_stim189_2_4_3_2.obj	polycubes_stim189_2_4_3_2.obj	ordered	True	500	0.8328994512557983	-0.6260904669761658	0.0525263547897338
sub-04	2	2	24	138	11	trained	active_sen	late	0	0		235	125	-125	-1	mirror	6000	3000	1000	500	11000	258000	269000	False	0	1	polycubes_stim138_2_4_3_2.obj	polycubes_stim138_2_4_3_2.obj	ordered	True	500	0.6597450971603394	-0.2427046597003936	-0.3165088593959808
sub-04	2	2	25	137	12	trained	active_sen	late	0	0		125	125	125	1	same	6000	3000	1000	500	11000	269000	280000	False	0	1	polycubes_stim137_4_2_3_3.obj	polycubes_stim137_4_2_3_3.obj	ordered	True	500	-0.2218942791223526	0.3425996005535126	-0.2626148462295532
sub-04	2	2	26	185	12	trained	active_sen	late	0	0		125	125	125	1	mirror	6000	3000	1000	500	11000	280000	291000	False	0	1	polycubes_stim185_2_4_3_3.obj	polycubes_stim185_2_4_3_3.obj	ordered	True	500	0.5964540243148804	-0.1956858485937118	-0.3197124004364013
sub-04	2	2	27	184	11	trained	active_sen	late	0	0		125	125	125	1	same	6000	3000	1000	500	11000	291000	302000	False	0	1	polycubes_stim184_2_4_2_3.obj	polycubes_stim184_2_4_2_3.obj	ordered	True	500	-0.0403886437416076	0.7218032479286194	-0.9803955554962158
sub-04	2	2	28	56	11	trained	active_sen	late	0	0		235	125	-125	-1	same	6000	3000	1000	500	11000	302000	313000	False	0	1	polycubes_stim056_3_3_2_3.obj	polycubes_stim056_3_3_2_3.obj	ordered	True	500	0.5248880386352539	-0.4050444662570953	0.0479314178228378
sub-04	2	2	29	12	10	trained	active_sen	late	0	0		235	125	-125	-1	same	6000	3000	1000	500	11000	313000	324000	False	0	1	polycubes_stim012_4_2_2_2.obj	polycubes_stim012_4_2_2_2.obj	ordered	True	500	-0.7455081939697266	0.5495335459709167	-0.0316497087478637
sub-04	2	2	30	121	10	trained	active_sen	late	0	0		125	125	125	1	mirror	6000	3000	1000	500	11000	324000	335000	False	0	1	polycubes_stim121_2_4_2_2.obj	polycubes_stim121_2_4_2_2.obj	ordered	True	500	-0.6469041109085083	0.4469183981418609	0.0148659646511077
sub-04	2	2	31	95	11	trained	active_sen	late	0	0		125	125	125	1	mirror	6000	3000	1000	500	11000	335000	346000	False	0	1	polycubes_stim095_2_3_2_4.obj	polycubes_stim095_2_3_2_4.obj	ordered	True	500	0.8031518459320068	-0.1323577612638473	-0.615969717502594
sub-04	2	2	32	122	12	trained	active_sen	late	0	0		235	125	-125	-1	same	6000	3000	1000	500	11000	346000	357000	False	0	1	polycubes_stim122_4_2_4_2.obj	polycubes_stim122_4_2_4_2.obj	ordered	True	500	0.3069212734699249	0.0406883247196674	-0.3644632697105407
