sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	stim2_orientation	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-02	1	3	16	145	12	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim145_4_4_2_2.obj	polycubes_stim145_4_4_2_2.obj	ordered	True	500	0.2970128059387207	-0.2049803733825683	-0.0071267336606979
sub-02	1	3	17	14	10	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim14_2_3_3_2.obj	polycubes_stim14_2_3_3_2.obj	ordered	True	500	0.1994445621967315	-0.1577601879835128	0.0236620679497718
sub-02	1	3	18	156	11	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim156_2_2_3_4.obj	polycubes_stim156_2_2_3_4.obj	ordered	True	500	-0.1904932409524917	0.4231513440608978	-0.407933235168457
sub-02	1	3	19	162	12	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim162_2_4_2_4.obj	polycubes_stim162_2_4_2_4.obj	ordered	True	500	-0.5036996603012085	0.0234247390180826	0.4705720841884613
sub-02	1	3	20	155	12	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim155_4_3_3_2.obj	polycubes_stim155_4_3_3_2.obj	ordered	True	500	0.289680004119873	0.2557510435581207	-0.651366651058197
sub-02	1	3	21	162	12	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim162_2_4_2_4.obj	polycubes_stim162_2_4_2_4.obj	ordered	True	500	-0.5036996603012085	0.0234247390180826	0.4705720841884613
sub-02	1	3	22	61	12	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim61_4_2_2_4.obj	polycubes_stim61_4_2_2_4.obj	ordered	True	500	0.458508163690567	-0.1196419075131416	-0.2893089354038238
sub-02	1	3	23	43	10	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim43_2_3_3_2.obj	polycubes_stim43_2_3_3_2.obj	ordered	True	500	0.3472586870193481	-0.3232878148555755	0.1099393889307975
sub-02	1	3	24	107	11	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim107_2_3_4_2.obj	polycubes_stim107_2_3_4_2.obj	ordered	True	500	-0.5412765741348267	0.2377405911684036	0.2050605118274688
sub-02	1	3	25	119	11	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim119_2_3_3_3.obj	polycubes_stim119_2_3_3_3.obj	ordered	True	500	-0.8024835586547852	0.7381635904312134	-0.2414374947547912
sub-02	1	3	26	83	10	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim83_2_3_3_2.obj	polycubes_stim83_2_3_3_2.obj	ordered	True	500	0.4296525716781616	-0.2365750521421432	-0.0950848907232284
sub-02	1	3	27	20	11	trained_shared	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim20_2_4_2_3.obj	polycubes_stim20_2_4_2_3.obj	ordered	True	500	0.4568089246749878	0.1491671204566955	-0.6677631735801697
sub-02	1	3	28	116	11	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim116_2_3_4_2.obj	polycubes_stim116_2_3_4_2.obj	ordered	True	500	0.733151912689209	-0.0986182540655136	-0.5936846137046814
sub-02	1	3	29	9	10	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim9_4_2_2_2.obj	polycubes_stim9_4_2_2_2.obj	ordered	True	500	0.1073691248893737	0.3711905181407928	-0.6323119401931763
sub-02	1	3	30	67	11	trained_shared	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim67_3_2_2_4.obj	polycubes_stim67_3_2_2_4.obj	ordered	True	500	-0.0389313697814941	-0.4943221807479858	0.7380086183547974
sub-02	1	3	31	83	10	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim83_2_3_3_2.obj	polycubes_stim83_2_3_3_2.obj	ordered	True	500	0.4296525716781616	-0.2365750521421432	-0.0950848907232284
sub-02	1	3	32	9	10	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim9_4_2_2_2.obj	polycubes_stim9_4_2_2_2.obj	ordered	True	500	0.1073691248893737	0.3711905181407928	-0.6323119401931763
sub-02	1	3	33	83	10	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim83_2_3_3_2.obj	polycubes_stim83_2_3_3_2.obj	ordered	True	500	0.4296525716781616	-0.2365750521421432	-0.0950848907232284
sub-02	1	3	34	59	10	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim59_2_2_2_4.obj	polycubes_stim59_2_2_2_4.obj	ordered	True	500	0.5163448452949524	-0.0366329625248909	-0.4645379781723022
sub-02	1	3	35	21	10	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim21_3_2_2_3.obj	polycubes_stim21_3_2_2_3.obj	ordered	True	500	0.2258499264717102	-0.0345548950135707	-0.1769819259643554
sub-02	1	3	36	151	12	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim151_4_3_3_2.obj	polycubes_stim151_4_3_3_2.obj	ordered	True	500	-0.5812807083129883	-0.0290585551410913	0.6223757266998291
sub-02	1	3	37	73	11	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim73_4_3_2_2.obj	polycubes_stim73_4_3_2_2.obj	ordered	True	500	0.0022512748837471	0.0705841183662414	-0.1020723134279251
sub-02	1	3	38	84	11	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim84_2_3_4_2.obj	polycubes_stim84_2_3_4_2.obj	ordered	True	500	-0.3802437782287597	0.0148988161236047	0.3591736853122711
sub-02	1	3	39	73	11	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim73_4_3_2_2.obj	polycubes_stim73_4_3_2_2.obj	ordered	True	500	0.0022512748837471	0.0705841183662414	-0.1020723134279251
sub-02	1	3	40	184	12	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim184_3_3_2_4.obj	polycubes_stim184_3_3_2_4.obj	ordered	True	500	-0.2435310184955597	0.1022897437214851	0.0988714471459388
sub-02	1	3	41	158	12	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim158_4_2_3_3.obj	polycubes_stim158_4_2_3_3.obj	ordered	True	500	0.0288359522819519	0.0713896453380584	-0.1297961771488189
sub-02	1	3	42	177	12	trained_shared	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim177_3_2_4_3.obj	polycubes_stim177_3_2_4_3.obj	ordered	True	500	-0.6255555152893066	-0.0618709065020084	0.7130542397499084
sub-02	1	3	43	69	11	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim69_3_2_2_4.obj	polycubes_stim69_3_2_2_4.obj	ordered	True	500	-0.1230262219905853	0.5296733975410461	-0.626045286655426
sub-02	1	3	44	58	10	training_only	active_vis	late	60	190	10	150	160	same	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim58_2_2_3_3.obj	polycubes_stim58_2_2_3_3.obj	ordered	True	500	0.2677139937877655	-0.6389431357383728	0.6358882188796997
sub-02	1	3	45	177	12	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim177_3_2_4_3.obj	polycubes_stim177_3_2_4_3.obj	ordered	True	500	-0.6255555152893066	-0.0618709065020084	0.7130542397499084
sub-02	1	3	46	8	10	trained_shared	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim8_3_3_2_2.obj	polycubes_stim8_3_3_2_2.obj	ordered	True	500	0.2942094206809997	-0.2445822060108184	0.051682099699974
sub-02	1	3	47	87	11	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim87_3_3_2_3.obj	polycubes_stim87_3_3_2_3.obj	ordered	True	500	-0.2811429798603058	0.2883168160915375	-0.1265986561775207
sub-02	1	3	48	14	10	trained_shared	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim14_2_3_3_2.obj	polycubes_stim14_2_3_3_2.obj	ordered	True	500	0.1994445621967315	-0.1577601879835128	0.0236620679497718
sub-02	1	3	49	6	12	training_only	active_vis	late	60	0	180	0	180	mirror	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim6_2_4_3_3.obj	polycubes_stim6_2_4_3_3.obj	ordered	True	500	-1.0293941497802734	0.7669797539710999	-0.05527925491333
sub-02	1	3	50	2	12	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim2_4_2_4_2.obj	polycubes_stim2_4_2_4_2.obj	ordered	True	500	0.0230938792228698	-0.4288407862186432	0.5833786725997925
sub-02	1	3	51	77	11	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim77_3_2_3_3.obj	polycubes_stim77_3_2_3_3.obj	ordered	True	500	-0.0483695492148399	0.185523122549057	-0.2139998227357864
sub-02	1	3	52	18	10	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim18_2_4_2_2.obj	polycubes_stim18_2_4_2_2.obj	ordered	True	500	-0.137469470500946	0.1130673289299011	-0.022431906312704
sub-02	1	3	53	18	10	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim18_2_4_2_2.obj	polycubes_stim18_2_4_2_2.obj	ordered	True	500	-0.137469470500946	0.1130673289299011	-0.022431906312704
sub-02	1	3	54	67	11	trained_shared	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim67_3_2_2_4.obj	polycubes_stim67_3_2_2_4.obj	ordered	True	500	-0.0389313697814941	-0.4943221807479858	0.7380086183547974
sub-02	1	3	55	140	11	training_only	active_vis	late	60	190	10	150	160	mirror	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim140_4_2_2_3.obj	polycubes_stim140_4_2_2_3.obj	ordered	True	500	-0.5071146488189697	0.5891845226287842	-0.3261182904243469
sub-02	1	3	56	69	11	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim69_3_2_2_4.obj	polycubes_stim69_3_2_2_4.obj	ordered	True	500	-0.1230262219905853	0.5296733975410461	-0.626045286655426
sub-02	1	3	57	159	12	training_only	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim159_3_2_4_3.obj	polycubes_stim159_3_2_4_3.obj	ordered	True	500	0.1342762857675552	0.1998336911201477	-0.4168838858604431
sub-02	1	3	58	21	10	training_only	active_vis	late	60	140	320	100	60	same	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim21_3_2_2_3.obj	polycubes_stim21_3_2_2_3.obj	ordered	True	500	0.2258499264717102	-0.0345548950135707	-0.1769819259643554
sub-02	1	3	59	158	12	training_only	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim158_4_2_3_3.obj	polycubes_stim158_4_2_3_3.obj	ordered	True	500	0.0288359522819519	0.0713896453380584	-0.1297961771488189
sub-02	1	3	60	132	11	trained_shared	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim132_2_4_3_2.obj	polycubes_stim132_2_4_3_2.obj	ordered	True	500	-0.0896387323737144	0.1443302482366562	-0.1144751086831092
sub-02	1	3	61	126	12	trained_shared	active_vis	late	60	0	180	0	180	same	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim126_3_2_3_4.obj	polycubes_stim126_3_2_3_4.obj	ordered	True	500	-0.8618884682655334	0.5092157125473022	0.1417486071586609
sub-02	1	3	62	154	12	training_only	active_vis	late	60	90	270	50	320	mirror	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim154_4_3_3_2.obj	polycubes_stim154_4_3_3_2.obj	ordered	True	500	-0.1351147294044494	-0.4105779528617859	0.715759813785553
sub-02	1	3	63	73	11	training_only	active_vis	late	60	140	320	100	60	mirror	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim73_4_3_2_2.obj	polycubes_stim73_4_3_2_2.obj	ordered	True	500	0.0022512748837471	0.0705841183662414	-0.1020723134279251
sub-02	1	3	64	55	10	trained_shared	active_vis	late	60	90	270	50	320	same	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim55_2_2_3_3.obj	polycubes_stim55_2_2_3_3.obj	ordered	True	500	0.117942601442337	0.0871718004345893	-0.2412221729755401
