sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	stim2_orientation	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-02	1	1	11	78	11	pretraining	passive	none	0	0	0	100	100	mirror	3000	1000	500	8000	80000	88000	False	0	1	polycubes_stim78_3_4_2_2.obj	polycubes_stim78_3_4_2_2.obj	ordered	True	500	0.2201528549194336	-0.121996022760868	-0.047624371945858
sub-02	1	1	12	48	10	pretraining	passive	none	0	0	0	0	0	same	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim48_2_2_3_3.obj	polycubes_stim48_2_2_3_3.obj	ordered	True	500	-0.6450840830802917	-0.0128802973777055	0.663299560546875
sub-02	1	1	13	188	12	pretraining	passive	none	0	0	0	150	150	same	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim188_2_4_4_2.obj	polycubes_stim188_2_4_4_2.obj	ordered	True	500	0.2907845079898834	-0.4373948574066162	0.3277853429317474
sub-02	1	1	14	182	12	pretraining	passive	none	0	0	0	150	150	same	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim182_2_4_2_4.obj	polycubes_stim182_2_4_2_4.obj	ordered	True	500	0.300474464893341	-0.9293642044067384	1.0138453245162964
sub-02	1	1	15	176	12	pretraining	passive	none	0	0	0	0	0	same	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim176_2_3_4_3.obj	polycubes_stim176_2_3_4_3.obj	ordered	True	500	0.5908525586128235	0.017803817987442	-0.6160310506820679
sub-02	1	1	16	111	11	pretraining	passive	none	0	0	0	100	100	same	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim111_3_4_2_2.obj	polycubes_stim111_3_4_2_2.obj	ordered	True	500	-0.1088998019695282	0.1460632383823394	-0.0976648405194282
sub-02	1	1	17	30	10	pretraining	passive	none	0	0	0	0	0	same	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim30_3_2_2_3.obj	polycubes_stim30_3_2_2_3.obj	ordered	True	500	0.1370854377746582	-0.3155260980129242	0.3091359138488769
sub-02	1	1	18	160	11	pretraining	passive	none	0	0	0	100	100	mirror	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim160_2_2_4_3.obj	polycubes_stim160_2_2_4_3.obj	ordered	True	500	0.2875378727912903	-0.6755704283714294	0.667863130569458
sub-02	1	1	19	5	10	pretraining	passive	none	0	0	0	150	150	same	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim5_4_2_2_2.obj	polycubes_stim5_4_2_2_2.obj	ordered	True	500	-0.1776411533355713	0.3592852652072906	-0.330465018749237
sub-02	1	1	20	98	11	pretraining	passive	none	0	0	0	50	50	mirror	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim98_2_3_4_2.obj	polycubes_stim98_2_3_4_2.obj	ordered	True	500	0.7059393525123596	-0.2513956427574157	-0.3504121303558349
sub-02	1	1	21	176	12	pretraining	passive	none	0	0	0	100	100	mirror	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim176_2_3_4_3.obj	polycubes_stim176_2_3_4_3.obj	ordered	True	500	0.5908525586128235	0.017803817987442	-0.6160310506820679
sub-02	1	1	22	42	10	pretraining	passive	none	0	0	0	150	150	same	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim42_3_2_3_2.obj	polycubes_stim42_3_2_3_2.obj	ordered	True	500	0.3882848620414734	-0.1423920094966888	-0.1869121193885803
sub-02	1	1	23	56	10	pretraining	passive	none	0	0	0	0	0	same	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim56_2_4_2_2.obj	polycubes_stim56_2_4_2_2.obj	ordered	True	500	0.8009629249572754	-0.5399411916732788	-0.0373706221580505
sub-02	1	1	24	183	12	pretraining	passive	none	0	0	0	0	0	same	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim183_2_4_3_3.obj	polycubes_stim183_2_4_3_3.obj	ordered	True	500	0.7887025475502014	0.1595883667469024	-1.0143946409225464
sub-02	1	1	25	28	11	pretraining	passive	none	0	0	0	100	100	same	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim28_2_2_4_3.obj	polycubes_stim28_2_2_4_3.obj	ordered	True	500	-0.6615727543830872	-0.1651959121227264	0.8951951861381531
sub-02	1	1	26	164	12	pretraining	passive	none	0	0	0	100	100	mirror	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim164_4_2_4_2.obj	polycubes_stim164_4_2_4_2.obj	ordered	True	500	0.1684837192296981	-0.5579643249511719	0.6205971240997314
sub-02	1	1	27	41	11	pretraining	passive	none	0	0	0	0	0	mirror	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim41_2_2_3_4.obj	polycubes_stim41_2_2_3_4.obj	ordered	True	500	-0.6158578395843506	0.3546915054321289	0.1142482757568359
sub-02	1	1	28	188	12	pretraining	passive	none	0	0	0	100	100	mirror	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim188_2_4_4_2.obj	polycubes_stim188_2_4_4_2.obj	ordered	True	500	0.2907845079898834	-0.4373948574066162	0.3277853429317474
sub-02	1	1	29	22	10	pretraining	passive	none	0	0	0	100	100	mirror	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim22_2_2_2_4.obj	polycubes_stim22_2_2_2_4.obj	ordered	True	500	-0.3384908437728882	0.7597494721412659	-0.7359573841094971
sub-02	1	1	30	149	11	pretraining	passive	none	0	0	0	150	150	mirror	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim149_2_4_3_2.obj	polycubes_stim149_2_4_3_2.obj	ordered	True	500	-0.5293729305267334	0.2605982720851898	0.1608312427997589
sub-02	1	1	31	28	11	pretraining	passive	none	0	0	0	50	50	same	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim28_2_2_4_3.obj	polycubes_stim28_2_2_4_3.obj	ordered	True	500	-0.6615727543830872	-0.1651959121227264	0.8951951861381531
sub-02	1	1	32	5	10	pretraining	passive	none	0	0	0	0	0	mirror	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim5_4_2_2_2.obj	polycubes_stim5_4_2_2_2.obj	ordered	True	500	-0.1776411533355713	0.3592852652072906	-0.330465018749237
sub-02	1	1	33	42	10	pretraining	passive	none	0	0	0	50	50	mirror	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim42_3_2_3_2.obj	polycubes_stim42_3_2_3_2.obj	ordered	True	500	0.3882848620414734	-0.1423920094966888	-0.1869121193885803
sub-02	1	1	34	167	12	pretraining	passive	none	0	0	0	100	100	mirror	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim167_2_2_4_4.obj	polycubes_stim167_2_2_4_4.obj	ordered	True	500	0.0367874950170517	-0.389919638633728	0.5146422386169434
sub-02	1	1	35	183	12	pretraining	passive	none	0	0	0	50	50	same	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim183_2_4_3_3.obj	polycubes_stim183_2_4_3_3.obj	ordered	True	500	0.7887025475502014	0.1595883667469024	-1.0143946409225464
sub-02	1	1	36	39	11	pretraining	passive	none	0	0	0	50	50	same	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim39_2_3_3_3.obj	polycubes_stim39_2_3_3_3.obj	ordered	True	500	-0.4287537932395935	0.0762506276369094	0.3209191262722015
sub-02	1	1	37	149	11	pretraining	passive	none	0	0	0	50	50	same	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim149_2_4_3_2.obj	polycubes_stim149_2_4_3_2.obj	ordered	True	500	-0.5293729305267334	0.2605982720851898	0.1608312427997589
sub-02	1	1	38	171	12	pretraining	passive	none	0	0	0	150	150	mirror	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim171_2_4_4_2.obj	polycubes_stim171_2_4_4_2.obj	ordered	True	500	-0.480501115322113	-0.0779968798160553	0.5908054113388062
sub-02	1	1	39	17	10	pretraining	passive	none	0	0	0	0	0	same	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim17_2_3_2_3.obj	polycubes_stim17_2_3_2_3.obj	ordered	True	500	-0.1980729550123214	0.3986606299877167	-0.3657184541225433
sub-02	1	1	40	193	12	pretraining	passive	none	0	0	0	150	150	same	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim193_2_3_3_4.obj	polycubes_stim193_2_3_3_4.obj	ordered	True	500	1.2060338258743286	-0.3357627689838409	-0.7311934232711792
sub-02	1	1	41	48	10	pretraining	passive	none	0	0	0	100	100	same	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim48_2_2_3_3.obj	polycubes_stim48_2_2_3_3.obj	ordered	True	500	-0.6450840830802917	-0.0128802973777055	0.663299560546875
sub-02	1	1	42	150	11	pretraining	passive	none	0	0	0	50	50	mirror	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim150_2_2_4_3.obj	polycubes_stim150_2_2_4_3.obj	ordered	True	500	0.7590351104736328	-0.5646964311599731	0.0395663380622863
sub-02	1	1	43	22	10	pretraining	passive	none	0	0	0	0	0	mirror	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim22_2_2_2_4.obj	polycubes_stim22_2_2_2_4.obj	ordered	True	500	-0.3384908437728882	0.7597494721412659	-0.7359573841094971
sub-02	1	1	44	167	12	pretraining	passive	none	0	0	0	0	0	same	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim167_2_2_4_4.obj	polycubes_stim167_2_2_4_4.obj	ordered	True	500	0.0367874950170517	-0.389919638633728	0.5146422386169434
sub-02	1	1	45	188	12	pretraining	passive	none	0	0	0	50	50	same	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim188_2_4_4_2.obj	polycubes_stim188_2_4_4_2.obj	ordered	True	500	0.2907845079898834	-0.4373948574066162	0.3277853429317474
sub-02	1	1	46	22	10	pretraining	passive	none	0	0	0	50	50	mirror	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim22_2_2_2_4.obj	polycubes_stim22_2_2_2_4.obj	ordered	True	500	-0.3384908437728882	0.7597494721412659	-0.7359573841094971
sub-02	1	1	47	19	10	pretraining	passive	none	0	0	0	50	50	same	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim19_3_2_3_2.obj	polycubes_stim19_3_2_3_2.obj	ordered	True	500	0.0554643720388412	0.3224539458751678	-0.5114832520484924
sub-02	1	1	48	80	11	pretraining	passive	none	0	0	0	150	150	same	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim80_3_4_2_2.obj	polycubes_stim80_3_4_2_2.obj	ordered	True	500	0.3451651632785797	0.0006370053160935	-0.3460660576820373
sub-02	1	1	49	123	10	pretraining	passive	none	0	0	0	150	150	same	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim123_2_2_2_4.obj	polycubes_stim123_2_2_2_4.obj	ordered	True	500	-0.1272685229778289	-0.5062666535377502	0.8432378172874451
sub-02	1	1	50	3	11	pretraining	passive	none	0	0	0	100	100	same	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim3_2_2_3_4.obj	polycubes_stim3_2_2_3_4.obj	ordered	True	500	0.6532460451126099	-0.5996600985527039	0.1948015838861465
sub-02	1	1	51	41	11	pretraining	passive	none	0	0	0	0	0	mirror	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim41_2_2_3_4.obj	polycubes_stim41_2_2_3_4.obj	ordered	True	500	-0.6158578395843506	0.3546915054321289	0.1142482757568359
sub-02	1	1	52	111	11	pretraining	passive	none	0	0	0	100	100	mirror	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim111_3_4_2_2.obj	polycubes_stim111_3_4_2_2.obj	ordered	True	500	-0.1088998019695282	0.1460632383823394	-0.0976648405194282
sub-02	1	1	53	186	12	pretraining	passive	none	0	0	0	150	150	mirror	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim186_4_2_4_2.obj	polycubes_stim186_4_2_4_2.obj	ordered	True	500	0.7891526222229004	-0.1004467755556106	-0.6470994353294373
sub-02	1	1	54	4	10	pretraining	passive	none	0	0	0	150	150	same	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim4_2_2_2_4.obj	polycubes_stim4_2_2_2_4.obj	ordered	True	500	-0.4540261626243591	0.3178350925445556	0.0045393854379653
sub-02	1	1	55	129	11	pretraining	passive	none	0	0	0	0	0	mirror	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim129_2_2_4_3.obj	polycubes_stim129_2_2_4_3.obj	ordered	True	500	0.12203399091959	0.0899238735437393	-0.2492055892944336
sub-02	1	1	56	193	12	pretraining	passive	none	0	0	0	0	0	mirror	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim193_2_3_3_4.obj	polycubes_stim193_2_3_3_4.obj	ordered	True	500	1.2060338258743286	-0.3357627689838409	-0.7311934232711792
sub-02	1	1	57	17	10	pretraining	passive	none	0	0	0	50	50	mirror	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim17_2_3_2_3.obj	polycubes_stim17_2_3_2_3.obj	ordered	True	500	-0.1980729550123214	0.3986606299877167	-0.3657184541225433
sub-02	1	1	58	111	11	pretraining	passive	none	0	0	0	50	50	same	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim111_3_4_2_2.obj	polycubes_stim111_3_4_2_2.obj	ordered	True	500	-0.1088998019695282	0.1460632383823394	-0.0976648405194282
sub-02	1	1	59	19	10	pretraining	passive	none	0	0	0	100	100	same	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim19_3_2_3_2.obj	polycubes_stim19_3_2_3_2.obj	ordered	True	500	0.0554643720388412	0.3224539458751678	-0.5114832520484924
sub-02	1	1	60	34	11	pretraining	passive	none	0	0	0	50	50	mirror	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim34_2_4_2_3.obj	polycubes_stim34_2_4_2_3.obj	ordered	True	500	-0.2697377204895019	0.6696344614028931	-0.6772686243057251
sub-02	1	1	61	30	10	pretraining	passive	none	0	0	0	100	100	same	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim30_3_2_2_3.obj	polycubes_stim30_3_2_2_3.obj	ordered	True	500	0.1370854377746582	-0.3155260980129242	0.3091359138488769
sub-02	1	1	62	167	12	pretraining	passive	none	0	0	0	50	50	mirror	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim167_2_2_4_4.obj	polycubes_stim167_2_2_4_4.obj	ordered	True	500	0.0367874950170517	-0.389919638633728	0.5146422386169434
sub-02	1	1	63	191	12	pretraining	passive	none	0	0	0	0	0	same	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim191_4_4_2_2.obj	polycubes_stim191_4_4_2_2.obj	ordered	True	500	0.3122670650482178	-0.2551345229148865	0.0485477000474929
sub-02	1	1	64	198	12	pretraining	passive	none	0	0	0	50	50	same	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim198_3_3_2_4.obj	polycubes_stim198_3_3_2_4.obj	ordered	True	500	0.0203193724155426	0.2336691915988922	-0.3507775664329529
