sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-03	2	1	33	135	11	trained	passive	none	0	0	0	0	same	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim135_2_2_4_3.obj	polycubes_stim135_2_2_4_3.obj	ordered	True	500	-0.5325503945350647	-4.642613203031942e-05	0.532616138458252
sub-03	2	1	34	67	10	trained	passive	none	0	0	0	50	same	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim067_2_3_3_2.obj	polycubes_stim067_2_3_3_2.obj	ordered	True	500	-0.1699916273355484	-0.1174322441220283	0.3360659480094909
sub-03	2	1	35	127	11	novel_2	passive	none	0	0	0	100	mirror	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim127_2_3_4_2.obj	polycubes_stim127_2_3_4_2.obj	ordered	True	500	0.4074891805648803	0.058296401053667	-0.4899327456951141
sub-03	2	1	36	147	12	novel_2	passive	none	0	0	0	0	same	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim147_2_3_4_3.obj	polycubes_stim147_2_3_4_3.obj	ordered	True	500	-0.4951731562614441	0.5604301691055298	-0.2973949313163757
sub-03	2	1	37	94	12	novel_2	passive	none	0	0	0	150	same	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim094_4_2_3_3.obj	polycubes_stim094_4_2_3_3.obj	ordered	True	500	-0.2253549098968505	0.1514138877391815	0.0112233087420463
sub-03	2	1	38	154	12	novel_2	passive	none	0	0	0	50	mirror	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim154_3_3_2_4.obj	polycubes_stim154_3_3_2_4.obj	ordered	True	500	0.49614417552948	-0.4118686616420746	0.0863261520862579
sub-03	2	1	39	31	10	novel_2	passive	none	0	0	0	100	same	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim031_2_4_2_2.obj	polycubes_stim031_2_4_2_2.obj	ordered	True	500	-0.1757896542549133	-0.1739447116851806	0.4217846989631653
sub-03	2	1	40	39	11	trained	passive	none	0	0	0	100	same	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim039_3_3_3_2.obj	polycubes_stim039_3_3_3_2.obj	ordered	True	500	0.3556030392646789	-0.03061537258327	-0.3123063743114471
sub-03	2	1	41	88	11	trained	passive	none	0	0	0	150	mirror	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim088_4_2_2_3.obj	polycubes_stim088_4_2_2_3.obj	ordered	True	500	-0.1998616009950637	0.0055743181146681	0.1919783353805542
sub-03	2	1	42	127	11	novel_2	passive	none	0	0	0	100	same	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim127_2_3_4_2.obj	polycubes_stim127_2_3_4_2.obj	ordered	True	500	0.4074891805648803	0.058296401053667	-0.4899327456951141
sub-03	2	1	43	42	10	trained	passive	none	0	0	0	0	mirror	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim042_2_3_3_2.obj	polycubes_stim042_2_3_3_2.obj	ordered	True	500	0.012475848197937	-0.1577228605747223	0.2105779945850372
sub-03	2	1	44	127	11	novel_2	passive	none	0	0	0	150	mirror	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim127_2_3_4_2.obj	polycubes_stim127_2_3_4_2.obj	ordered	True	500	0.4074891805648803	0.058296401053667	-0.4899327456951141
sub-03	2	1	45	33	12	novel_2	passive	none	0	0	0	50	same	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim033_4_2_3_3.obj	polycubes_stim033_4_2_3_3.obj	ordered	True	500	0.2503888010978699	0.1008932217955589	-0.3930734097957611
sub-03	2	1	46	211	12	novel_2	passive	none	0	0	0	50	mirror	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim211_3_3_2_4.obj	polycubes_stim211_3_3_2_4.obj	ordered	True	500	-0.6225216388702393	-0.0658710077404975	0.7156773209571838
sub-03	2	1	47	165	12	novel_2	passive	none	0	0	0	0	mirror	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim165_4_3_3_2.obj	polycubes_stim165_4_3_3_2.obj	ordered	True	500	-0.2940860688686371	0.2539620995521545	-0.0650706142187118
sub-03	2	1	48	82	10	trained	passive	none	0	0	0	0	mirror	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim082_3_3_2_2.obj	polycubes_stim082_3_3_2_2.obj	ordered	True	500	-0.57307368516922	0.4369400143623352	-0.0448528826236724
sub-03	2	1	49	154	12	novel_2	passive	none	0	0	0	150	mirror	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim154_3_3_2_4.obj	polycubes_stim154_3_3_2_4.obj	ordered	True	500	0.49614417552948	-0.4118686616420746	0.0863261520862579
sub-03	2	1	50	92	11	trained	passive	none	0	0	0	100	mirror	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim092_2_2_4_3.obj	polycubes_stim092_2_2_4_3.obj	ordered	True	500	0.4570870399475097	-0.3705730736255646	0.0669825077056884
sub-03	2	1	51	47	10	trained	passive	none	0	0	0	150	same	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim047_3_2_3_2.obj	polycubes_stim047_3_2_3_2.obj	ordered	True	500	-0.1685122549533844	-0.1653514802455902	0.4023546278476715
sub-03	2	1	52	122	12	trained	passive	none	0	0	0	0	same	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim122_4_2_4_2.obj	polycubes_stim122_4_2_4_2.obj	ordered	True	500	0.3069212734699249	0.0406883247196674	-0.3644632697105407
sub-03	2	1	53	123	11	novel_2	passive	none	0	0	0	0	mirror	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim123_3_2_2_4.obj	polycubes_stim123_3_2_2_4.obj	ordered	True	500	-0.1112136095762252	-0.0553955771028995	0.1895547956228256
sub-03	2	1	54	66	11	novel_2	passive	none	0	0	0	150	same	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim066_2_2_4_3.obj	polycubes_stim066_2_2_4_3.obj	ordered	True	500	0.3428488373756408	-0.0001904932869365	-0.3425794541835785
sub-03	2	1	55	72	11	trained	passive	none	0	0	0	50	same	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim072_3_4_2_2.obj	polycubes_stim072_3_4_2_2.obj	ordered	True	500	0.5510143637657166	0.0584829151630401	-0.6337217092514038
sub-03	2	1	56	18	10	novel_2	passive	none	0	0	0	0	mirror	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim018_2_3_2_3.obj	polycubes_stim018_2_3_2_3.obj	ordered	True	500	-0.2773351371288299	0.0969896912574768	0.1401709914207458
sub-03	2	1	57	9	11	novel_2	passive	none	0	0	0	100	mirror	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim009_2_3_3_3.obj	polycubes_stim009_2_3_3_3.obj	ordered	True	500	-0.007269412279129	0.6002535820007324	-0.8416175246238708
sub-03	2	1	58	18	10	novel_2	passive	none	0	0	0	0	same	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim018_2_3_2_3.obj	polycubes_stim018_2_3_2_3.obj	ordered	True	500	-0.2773351371288299	0.0969896912574768	0.1401709914207458
sub-03	2	1	59	50	10	novel_2	passive	none	0	0	0	100	mirror	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim050_2_2_2_4.obj	polycubes_stim050_2_2_2_4.obj	ordered	True	500	-0.2310848236083984	-0.0302162207663059	0.2738170325756073
sub-03	2	1	60	79	11	novel_2	passive	none	0	0	0	150	same	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim079_3_3_2_3.obj	polycubes_stim079_3_3_2_3.obj	ordered	True	500	0.473305881023407	-0.3887032866477966	0.0764036774635315
sub-03	2	1	61	14	10	trained	passive	none	0	0	0	100	mirror	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim014_2_2_4_2.obj	polycubes_stim014_2_2_4_2.obj	ordered	True	500	0.2514331936836242	-0.040862962603569	-0.1936442255973816
sub-03	2	1	62	45	9	novel_2	passive	none	0	0	0	100	same	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim045_2_2_2_3.obj	polycubes_stim045_2_2_2_3.obj	ordered	True	500	-0.1312236040830612	-0.0674304589629173	0.2265846878290176
sub-03	2	1	63	138	11	trained	passive	none	0	0	0	150	mirror	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim138_2_4_3_2.obj	polycubes_stim138_2_4_3_2.obj	ordered	True	500	0.6597450971603394	-0.2427046597003936	-0.3165088593959808
sub-03	2	1	64	92	11	trained	passive	none	0	0	0	100	same	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim092_2_2_4_3.obj	polycubes_stim092_2_2_4_3.obj	ordered	True	500	0.4570870399475097	-0.3705730736255646	0.0669825077056884
