sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-03	1	3	17	67	10	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim067_2_3_3_2.obj	polycubes_stim067_2_3_3_2.obj	ordered	True	500	-0.1699916273355484	-0.1174322441220283	0.3360659480094909
sub-03	1	3	18	62	10	trained	active_vis	late	60	140	320	100	same	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim062_2_4_2_2.obj	polycubes_stim062_2_4_2_2.obj	ordered	True	500	0.188808798789978	-0.0553459823131561	-0.1105377525091171
sub-03	1	3	19	86	11	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim086_2_4_3_2.obj	polycubes_stim086_2_4_3_2.obj	ordered	True	500	0.1442571431398391	0.074870079755783	-0.250139445066452
sub-03	1	3	20	19	9	trained	active_vis	late	60	140	320	100	same	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim019_2_2_3_2.obj	polycubes_stim019_2_2_3_2.obj	ordered	True	500	-0.0426199808716774	0.2212005108594894	-0.2702048420906067
sub-03	1	3	21	148	11	trained	active_vis	late	60	190	10	150	same	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim148_2_4_2_3.obj	polycubes_stim148_2_4_2_3.obj	ordered	True	500	0.2289154827594757	-0.7697283625602722	0.8596450090408325
sub-03	1	3	22	47	10	trained	active_vis	late	60	190	10	150	same	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim047_3_2_3_2.obj	polycubes_stim047_3_2_3_2.obj	ordered	True	500	-0.1685122549533844	-0.1653514802455902	0.4023546278476715
sub-03	1	3	23	75	11	trained	active_vis	late	60	140	320	100	same	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim075_2_3_3_3.obj	polycubes_stim075_2_3_3_3.obj	ordered	True	500	-0.1507512032985687	-0.3208411931991577	0.604489266872406
sub-03	1	3	24	64	10	trained	active_vis	late	60	140	320	100	mirror	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim064_3_3_2_2.obj	polycubes_stim064_3_3_2_2.obj	ordered	True	500	-0.2963408827781677	0.2370860129594802	-0.038949429988861
sub-03	1	3	25	78	9	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim078_2_3_2_2.obj	polycubes_stim078_2_3_2_2.obj	ordered	True	500	0.579243540763855	-0.4409858584403991	0.0444046854972839
sub-03	1	3	26	43	11	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim043_2_3_2_4.obj	polycubes_stim043_2_3_2_4.obj	ordered	True	500	-0.2388847470283508	0.0496216341853141	0.1687091588973999
sub-03	1	3	27	47	10	trained	active_vis	late	60	90	270	50	mirror	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim047_3_2_3_2.obj	polycubes_stim047_3_2_3_2.obj	ordered	True	500	-0.1685122549533844	-0.1653514802455902	0.4023546278476715
sub-03	1	3	28	128	12	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim128_4_4_2_2.obj	polycubes_stim128_4_4_2_2.obj	ordered	True	500	-0.2279359847307205	-0.1800999194383621	0.4826357960700989
sub-03	1	3	29	206	12	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim206_2_4_2_4.obj	polycubes_stim206_2_4_2_4.obj	ordered	True	500	1.002625823020935	-0.9293920397758484	0.311733216047287
sub-03	1	3	30	47	10	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim047_3_2_3_2.obj	polycubes_stim047_3_2_3_2.obj	ordered	True	500	-0.1685122549533844	-0.1653514802455902	0.4023546278476715
sub-03	1	3	31	128	12	trained	active_vis	late	60	0	180	0	same	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim128_4_4_2_2.obj	polycubes_stim128_4_4_2_2.obj	ordered	True	500	-0.2279359847307205	-0.1800999194383621	0.4826357960700989
sub-03	1	3	32	168	12	trained	active_vis	late	60	0	180	0	same	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim168_2_4_4_2.obj	polycubes_stim168_2_4_4_2.obj	ordered	True	500	0.4520326852798462	-0.6916199922561646	0.5260658860206604
sub-03	1	3	33	28	9	trained	active_vis	late	60	90	270	50	mirror	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim028_2_2_2_3.obj	polycubes_stim028_2_2_2_3.obj	ordered	True	500	0.1599613428115844	-0.5028956532478333	0.5512406229972839
sub-03	1	3	34	112	11	trained	active_vis	late	60	140	320	100	mirror	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim112_2_2_3_4.obj	polycubes_stim112_2_2_3_4.obj	ordered	True	500	0.7476732730865479	-0.6510570645332336	0.1730605661869049
sub-03	1	3	35	75	11	trained	active_vis	late	60	140	320	100	same	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim075_2_3_3_3.obj	polycubes_stim075_2_3_3_3.obj	ordered	True	500	-0.1507512032985687	-0.3208411931991577	0.604489266872406
sub-03	1	3	36	107	11	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim107_2_3_2_4.obj	polycubes_stim107_2_3_2_4.obj	ordered	True	500	0.0358203947544097	-0.2840807437896728	0.3659305572509765
sub-03	1	3	37	78	9	trained	active_vis	late	60	140	320	100	mirror	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim078_2_3_2_2.obj	polycubes_stim078_2_3_2_2.obj	ordered	True	500	0.579243540763855	-0.4409858584403991	0.0444046854972839
sub-03	1	3	38	109	11	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim109_3_4_2_2.obj	polycubes_stim109_3_4_2_2.obj	ordered	True	500	-0.1488200426101684	0.2489512264728546	-0.2032502293586731
sub-03	1	3	39	168	12	trained	active_vis	late	60	0	180	0	same	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim168_2_4_4_2.obj	polycubes_stim168_2_4_4_2.obj	ordered	True	500	0.4520326852798462	-0.6916199922561646	0.5260658860206604
sub-03	1	3	40	87	9	trained	active_vis	late	60	140	320	100	same	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim087_2_3_2_2.obj	polycubes_stim087_2_3_2_2.obj	ordered	True	500	-0.0162021331489086	0.0973841324448585	-0.1215198561549186
sub-03	1	3	41	19	9	trained	active_vis	late	60	190	10	150	mirror	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim019_2_2_3_2.obj	polycubes_stim019_2_2_3_2.obj	ordered	True	500	-0.0426199808716774	0.2212005108594894	-0.2702048420906067
sub-03	1	3	42	87	9	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim087_2_3_2_2.obj	polycubes_stim087_2_3_2_2.obj	ordered	True	500	-0.0162021331489086	0.0973841324448585	-0.1215198561549186
sub-03	1	3	43	19	9	trained	active_vis	late	60	0	180	0	same	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim019_2_2_3_2.obj	polycubes_stim019_2_2_3_2.obj	ordered	True	500	-0.0426199808716774	0.2212005108594894	-0.2702048420906067
sub-03	1	3	44	51	11	trained	active_vis	late	60	140	320	100	same	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim051_3_3_3_2.obj	polycubes_stim051_3_3_3_2.obj	ordered	True	500	-0.4960487484931946	0.3255719244480133	0.0356204509735107
sub-03	1	3	45	72	11	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim072_3_4_2_2.obj	polycubes_stim072_3_4_2_2.obj	ordered	True	500	0.5510143637657166	0.0584829151630401	-0.6337217092514038
sub-03	1	3	46	168	12	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim168_2_4_4_2.obj	polycubes_stim168_2_4_4_2.obj	ordered	True	500	0.4520326852798462	-0.6916199922561646	0.5260658860206604
sub-03	1	3	47	210	11	trained	active_vis	late	60	90	270	50	mirror	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim210_2_3_3_3.obj	polycubes_stim210_2_3_3_3.obj	ordered	True	500	0.0803716778755188	-0.6903956532478333	0.8959954977035522
sub-03	1	3	48	74	10	trained	active_vis	late	60	0	180	0	same	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim074_3_2_2_3.obj	polycubes_stim074_3_2_2_3.obj	ordered	True	500	-0.3573908805847168	0.1864710748195648	0.0936809331178665
sub-03	1	3	49	172	11	trained	active_vis	late	60	190	10	150	same	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim172_2_2_3_4.obj	polycubes_stim172_2_2_3_4.obj	ordered	True	500	0.3018715679645538	-0.3695334792137146	0.2207277715206146
sub-03	1	3	50	14	10	trained	active_vis	late	60	0	180	0	same	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim014_2_2_4_2.obj	polycubes_stim014_2_2_4_2.obj	ordered	True	500	0.2514331936836242	-0.040862962603569	-0.1936442255973816
sub-03	1	3	51	51	11	trained	active_vis	late	60	90	270	50	mirror	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim051_3_3_3_2.obj	polycubes_stim051_3_3_3_2.obj	ordered	True	500	-0.4960487484931946	0.3255719244480133	0.0356204509735107
sub-03	1	3	52	112	11	trained	active_vis	late	60	140	320	100	same	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim112_2_2_3_4.obj	polycubes_stim112_2_2_3_4.obj	ordered	True	500	0.7476732730865479	-0.6510570645332336	0.1730605661869049
sub-03	1	3	53	138	11	trained	active_vis	late	60	140	320	100	mirror	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim138_2_4_3_2.obj	polycubes_stim138_2_4_3_2.obj	ordered	True	500	0.6597450971603394	-0.2427046597003936	-0.3165088593959808
sub-03	1	3	54	112	11	trained	active_vis	late	60	190	10	150	mirror	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim112_2_2_3_4.obj	polycubes_stim112_2_2_3_4.obj	ordered	True	500	0.7476732730865479	-0.6510570645332336	0.1730605661869049
sub-03	1	3	55	172	11	trained	active_vis	late	60	90	270	50	mirror	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim172_2_2_3_4.obj	polycubes_stim172_2_2_3_4.obj	ordered	True	500	0.3018715679645538	-0.3695334792137146	0.2207277715206146
sub-03	1	3	56	148	11	trained	active_vis	late	60	190	10	150	mirror	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim148_2_4_2_3.obj	polycubes_stim148_2_4_2_3.obj	ordered	True	500	0.2289154827594757	-0.7697283625602722	0.8596450090408325
sub-03	1	3	57	88	11	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim088_4_2_2_3.obj	polycubes_stim088_4_2_2_3.obj	ordered	True	500	-0.1998616009950637	0.0055743181146681	0.1919783353805542
sub-03	1	3	58	206	12	trained	active_vis	late	60	190	10	150	mirror	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim206_2_4_2_4.obj	polycubes_stim206_2_4_2_4.obj	ordered	True	500	1.002625823020935	-0.9293920397758484	0.311733216047287
sub-03	1	3	59	107	11	trained	active_vis	late	60	190	10	150	mirror	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim107_2_3_2_4.obj	polycubes_stim107_2_3_2_4.obj	ordered	True	500	0.0358203947544097	-0.2840807437896728	0.3659305572509765
sub-03	1	3	60	149	12	trained	active_vis	late	60	140	320	100	mirror	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim149_2_4_4_2.obj	polycubes_stim149_2_4_4_2.obj	ordered	True	500	0.5072777271270752	-0.3027008473873138	-0.0791940689086914
sub-03	1	3	61	210	11	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim210_2_3_3_3.obj	polycubes_stim210_2_3_3_3.obj	ordered	True	500	0.0803716778755188	-0.6903956532478333	0.8959954977035522
sub-03	1	3	62	149	12	trained	active_vis	late	60	140	320	100	same	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim149_2_4_4_2.obj	polycubes_stim149_2_4_4_2.obj	ordered	True	500	0.5072777271270752	-0.3027008473873138	-0.0791940689086914
sub-03	1	3	63	129	12	trained	active_vis	late	60	140	320	100	mirror	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim129_2_3_3_4.obj	polycubes_stim129_2_3_3_4.obj	ordered	True	500	-0.3150979876518249	-0.0464306995272636	0.3807609379291534
sub-03	1	3	64	125	12	trained	active_vis	late	60	90	270	50	mirror	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim125_4_2_3_3.obj	polycubes_stim125_4_2_3_3.obj	ordered	True	500	0.272147387266159	0.0299544017761945	-0.3145093321800232
