sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angle	same_mirror	stim_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	stim2_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-03	1	4	12	172	11	trained	active_vis	late	60	190	10	150	mirror	3000	1000	500	8000	88000	96000	False	0	1	polycubes_stim172_2_2_3_4.obj	polycubes_stim172_2_2_3_4.obj	ordered	True	500	0.3018715679645538	-0.3695334792137146	0.2207277715206146
sub-03	1	4	13	101	11	trained	active_vis	late	60	0	180	0	same	3000	1000	500	8000	96000	104000	False	0	1	polycubes_stim101_4_2_3_2.obj	polycubes_stim101_4_2_3_2.obj	ordered	True	500	-0.373089849948883	0.1205704510211944	0.2025774717330932
sub-03	1	4	14	192	12	trained	active_vis	late	60	90	270	50	mirror	3000	1000	500	8000	104000	112000	False	0	1	polycubes_stim192_4_4_2_2.obj	polycubes_stim192_4_4_2_2.obj	ordered	True	500	-0.5281376838684082	0.5874032974243164	-0.3025761544704437
sub-03	1	4	15	82	10	trained	active_vis	late	60	140	320	100	mirror	3000	1000	500	8000	112000	120000	False	0	1	polycubes_stim082_3_3_2_2.obj	polycubes_stim082_3_3_2_2.obj	ordered	True	500	-0.57307368516922	0.4369400143623352	-0.0448528826236724
sub-03	1	4	16	14	10	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	120000	128000	False	0	1	polycubes_stim014_2_2_4_2.obj	polycubes_stim014_2_2_4_2.obj	ordered	True	500	0.2514331936836242	-0.040862962603569	-0.1936442255973816
sub-03	1	4	17	192	12	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	128000	136000	False	0	1	polycubes_stim192_4_4_2_2.obj	polycubes_stim192_4_4_2_2.obj	ordered	True	500	-0.5281376838684082	0.5874032974243164	-0.3025761544704437
sub-03	1	4	18	148	11	trained	active_vis	late	60	140	320	100	mirror	3000	1000	500	8000	136000	144000	False	0	1	polycubes_stim148_2_4_2_3.obj	polycubes_stim148_2_4_2_3.obj	ordered	True	500	0.2289154827594757	-0.7697283625602722	0.8596450090408325
sub-03	1	4	19	151	12	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	144000	152000	False	0	1	polycubes_stim151_3_4_3_2.obj	polycubes_stim151_3_4_3_2.obj	ordered	True	500	-0.5611218810081482	0.0929202288389206	0.4297128319740295
sub-03	1	4	20	128	12	trained	active_vis	late	60	190	10	150	mirror	3000	1000	500	8000	152000	160000	True	5000	1	polycubes_stim128_4_4_2_2.obj	polycubes_stim128_4_4_2_2.obj	ordered	True	500	-0.2279359847307205	-0.1800999194383621	0.4826357960700989
sub-03	1	4	21	187	12	trained	active_vis	late	60	190	10	150	mirror	3000	1000	500	8000	165000	173000	False	0	1	polycubes_stim187_2_4_2_4.obj	polycubes_stim187_2_4_2_4.obj	ordered	True	500	-0.0066727846860885	0.2543078064918518	-0.3529728651046753
sub-03	1	4	22	74	10	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	173000	181000	False	0	1	polycubes_stim074_3_2_2_3.obj	polycubes_stim074_3_2_2_3.obj	ordered	True	500	-0.3573908805847168	0.1864710748195648	0.0936809331178665
sub-03	1	4	23	140	12	trained	active_vis	late	60	190	10	150	same	3000	1000	500	8000	181000	189000	False	0	1	polycubes_stim140_4_2_3_3.obj	polycubes_stim140_4_2_3_3.obj	ordered	True	500	-0.4416289925575256	-0.1876648068428039	0.7070271968841553
sub-03	1	4	24	185	12	trained	active_vis	late	60	190	10	150	mirror	3000	1000	500	8000	189000	197000	False	0	1	polycubes_stim185_2_4_3_3.obj	polycubes_stim185_2_4_3_3.obj	ordered	True	500	0.5964540243148804	-0.1956858485937118	-0.3197124004364013
sub-03	1	4	25	129	12	trained	active_vis	late	60	0	180	0	same	3000	1000	500	8000	197000	205000	False	0	1	polycubes_stim129_2_3_3_4.obj	polycubes_stim129_2_3_3_4.obj	ordered	True	500	-0.3150979876518249	-0.0464306995272636	0.3807609379291534
sub-03	1	4	26	128	12	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	205000	213000	False	0	1	polycubes_stim128_4_4_2_2.obj	polycubes_stim128_4_4_2_2.obj	ordered	True	500	-0.2279359847307205	-0.1800999194383621	0.4826357960700989
sub-03	1	4	27	192	12	trained	active_vis	late	60	0	180	0	same	3000	1000	500	8000	213000	221000	False	0	1	polycubes_stim192_4_4_2_2.obj	polycubes_stim192_4_4_2_2.obj	ordered	True	500	-0.5281376838684082	0.5874032974243164	-0.3025761544704437
sub-03	1	4	28	129	12	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	221000	229000	False	0	1	polycubes_stim129_2_3_3_4.obj	polycubes_stim129_2_3_3_4.obj	ordered	True	500	-0.3150979876518249	-0.0464306995272636	0.3807609379291534
sub-03	1	4	29	129	12	trained	active_vis	late	60	0	180	0	same	3000	1000	500	8000	229000	237000	False	0	1	polycubes_stim129_2_3_3_4.obj	polycubes_stim129_2_3_3_4.obj	ordered	True	500	-0.3150979876518249	-0.0464306995272636	0.3807609379291534
sub-03	1	4	30	189	11	trained	active_vis	late	60	190	10	150	same	3000	1000	500	8000	237000	245000	False	0	1	polycubes_stim189_2_4_3_2.obj	polycubes_stim189_2_4_3_2.obj	ordered	True	500	0.8328994512557983	-0.6260904669761658	0.0525263547897338
sub-03	1	4	31	28	9	trained	active_vis	late	60	90	270	50	mirror	3000	1000	500	8000	245000	253000	False	0	1	polycubes_stim028_2_2_2_3.obj	polycubes_stim028_2_2_2_3.obj	ordered	True	500	0.1599613428115844	-0.5028956532478333	0.5512406229972839
sub-03	1	4	32	206	12	trained	active_vis	late	60	190	10	150	same	3000	1000	500	8000	253000	261000	False	0	1	polycubes_stim206_2_4_2_4.obj	polycubes_stim206_2_4_2_4.obj	ordered	True	500	1.002625823020935	-0.9293920397758484	0.311733216047287
sub-03	1	4	33	47	10	trained	active_vis	late	60	190	10	150	same	3000	1000	500	8000	261000	269000	False	0	1	polycubes_stim047_3_2_3_2.obj	polycubes_stim047_3_2_3_2.obj	ordered	True	500	-0.1685122549533844	-0.1653514802455902	0.4023546278476715
sub-03	1	4	34	67	10	trained	active_vis	late	60	140	320	100	same	3000	1000	500	8000	269000	277000	False	0	1	polycubes_stim067_2_3_3_2.obj	polycubes_stim067_2_3_3_2.obj	ordered	True	500	-0.1699916273355484	-0.1174322441220283	0.3360659480094909
sub-03	1	4	35	78	9	trained	active_vis	late	60	140	320	100	mirror	3000	1000	500	8000	277000	285000	False	0	1	polycubes_stim078_2_3_2_2.obj	polycubes_stim078_2_3_2_2.obj	ordered	True	500	0.579243540763855	-0.4409858584403991	0.0444046854972839
sub-03	1	4	36	74	10	trained	active_vis	late	60	140	320	100	mirror	3000	1000	500	8000	285000	293000	False	0	1	polycubes_stim074_3_2_2_3.obj	polycubes_stim074_3_2_2_3.obj	ordered	True	500	-0.3573908805847168	0.1864710748195648	0.0936809331178665
sub-03	1	4	37	78	9	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	293000	301000	False	0	1	polycubes_stim078_2_3_2_2.obj	polycubes_stim078_2_3_2_2.obj	ordered	True	500	0.579243540763855	-0.4409858584403991	0.0444046854972839
sub-03	1	4	38	29	10	trained	active_vis	late	60	140	320	100	same	3000	1000	500	8000	301000	309000	False	0	1	polycubes_stim029_2_3_3_2.obj	polycubes_stim029_2_3_3_2.obj	ordered	True	500	-0.2166040241718292	0.1285159289836883	0.0348550379276275
sub-03	1	4	39	17	10	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	309000	317000	False	0	1	polycubes_stim017_2_3_3_2.obj	polycubes_stim017_2_3_3_2.obj	ordered	True	500	0.1207334697246551	-0.0313727967441082	-0.0763656347990036
sub-03	1	4	40	64	10	trained	active_vis	late	60	140	320	100	same	3000	1000	500	8000	317000	325000	True	5000	1	polycubes_stim064_3_3_2_2.obj	polycubes_stim064_3_3_2_2.obj	ordered	True	500	-0.2963408827781677	0.2370860129594802	-0.038949429988861
sub-03	1	4	41	189	11	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	330000	338000	False	0	1	polycubes_stim189_2_4_3_2.obj	polycubes_stim189_2_4_3_2.obj	ordered	True	500	0.8328994512557983	-0.6260904669761658	0.0525263547897338
sub-03	1	4	42	92	11	trained	active_vis	late	60	140	320	100	mirror	3000	1000	500	8000	338000	346000	False	0	1	polycubes_stim092_2_2_4_3.obj	polycubes_stim092_2_2_4_3.obj	ordered	True	500	0.4570870399475097	-0.3705730736255646	0.0669825077056884
sub-03	1	4	43	208	12	trained	active_vis	late	60	190	10	150	mirror	3000	1000	500	8000	346000	354000	False	0	1	polycubes_stim208_2_4_2_4.obj	polycubes_stim208_2_4_2_4.obj	ordered	True	500	-0.1090655624866485	0.848214864730835	-1.0904916524887085
sub-03	1	4	44	67	10	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	354000	362000	False	0	1	polycubes_stim067_2_3_3_2.obj	polycubes_stim067_2_3_3_2.obj	ordered	True	500	-0.1699916273355484	-0.1174322441220283	0.3360659480094909
sub-03	1	4	45	205	12	trained	active_vis	late	60	0	180	0	same	3000	1000	500	8000	362000	370000	False	0	1	polycubes_stim205_2_4_2_4.obj	polycubes_stim205_2_4_2_4.obj	ordered	True	500	0.2025426030158996	0.0498285330832004	-0.273010790348053
sub-03	1	4	46	129	12	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	370000	378000	False	0	1	polycubes_stim129_2_3_3_4.obj	polycubes_stim129_2_3_3_4.obj	ordered	True	500	-0.3150979876518249	-0.0464306995272636	0.3807609379291534
sub-03	1	4	47	200	12	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	378000	386000	False	0	1	polycubes_stim200_2_3_4_3.obj	polycubes_stim200_2_3_4_3.obj	ordered	True	500	0.5908525586128235	0.017803817987442	-0.6160310506820679
sub-03	1	4	48	28	9	trained	active_vis	late	60	90	270	50	mirror	3000	1000	500	8000	386000	394000	False	0	1	polycubes_stim028_2_2_2_3.obj	polycubes_stim028_2_2_2_3.obj	ordered	True	500	0.1599613428115844	-0.5028956532478333	0.5512406229972839
sub-03	1	4	49	206	12	trained	active_vis	late	60	140	320	100	mirror	3000	1000	500	8000	394000	402000	False	0	1	polycubes_stim206_2_4_2_4.obj	polycubes_stim206_2_4_2_4.obj	ordered	True	500	1.002625823020935	-0.9293920397758484	0.311733216047287
sub-03	1	4	50	140	12	trained	active_vis	late	60	90	270	50	mirror	3000	1000	500	8000	402000	410000	False	0	1	polycubes_stim140_4_2_3_3.obj	polycubes_stim140_4_2_3_3.obj	ordered	True	500	-0.4416289925575256	-0.1876648068428039	0.7070271968841553
sub-03	1	4	51	112	11	trained	active_vis	late	60	140	320	100	same	3000	1000	500	8000	410000	418000	False	0	1	polycubes_stim112_2_2_3_4.obj	polycubes_stim112_2_2_3_4.obj	ordered	True	500	0.7476732730865479	-0.6510570645332336	0.1730605661869049
sub-03	1	4	52	49	11	trained	active_vis	late	60	0	180	0	same	3000	1000	500	8000	418000	426000	False	0	1	polycubes_stim049_4_2_2_3.obj	polycubes_stim049_4_2_2_3.obj	ordered	True	500	0.7898233532905579	0.0321832373738288	-0.8353374004364014
sub-03	1	4	53	64	10	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	426000	434000	False	0	1	polycubes_stim064_3_3_2_2.obj	polycubes_stim064_3_3_2_2.obj	ordered	True	500	-0.2963408827781677	0.2370860129594802	-0.038949429988861
sub-03	1	4	54	186	12	trained	active_vis	late	60	190	10	150	same	3000	1000	500	8000	434000	442000	False	0	1	polycubes_stim186_4_2_2_4.obj	polycubes_stim186_4_2_2_4.obj	ordered	True	500	-0.8688510060310364	0.2850054502487182	0.4657923579216003
sub-03	1	4	55	101	11	trained	active_vis	late	60	140	320	100	mirror	3000	1000	500	8000	442000	450000	False	0	1	polycubes_stim101_4_2_3_2.obj	polycubes_stim101_4_2_3_2.obj	ordered	True	500	-0.373089849948883	0.1205704510211944	0.2025774717330932
sub-03	1	4	56	71	9	trained	active_vis	late	60	0	180	0	mirror	3000	1000	500	8000	450000	458000	False	0	1	polycubes_stim071_2_2_2_3.obj	polycubes_stim071_2_2_2_3.obj	ordered	True	500	0.4834429025650024	-0.4838185906410217	0.2007800191640854
sub-03	1	4	57	64	10	trained	active_vis	late	60	0	180	0	same	3000	1000	500	8000	458000	466000	False	0	1	polycubes_stim064_3_3_2_2.obj	polycubes_stim064_3_3_2_2.obj	ordered	True	500	-0.2963408827781677	0.2370860129594802	-0.038949429988861
sub-03	1	4	58	47	10	trained	active_vis	late	60	90	270	50	mirror	3000	1000	500	8000	466000	474000	False	0	1	polycubes_stim047_3_2_3_2.obj	polycubes_stim047_3_2_3_2.obj	ordered	True	500	-0.1685122549533844	-0.1653514802455902	0.4023546278476715
sub-03	1	4	59	107	11	trained	active_vis	late	60	190	10	150	mirror	3000	1000	500	8000	474000	482000	False	0	1	polycubes_stim107_2_3_2_4.obj	polycubes_stim107_2_3_2_4.obj	ordered	True	500	0.0358203947544097	-0.2840807437896728	0.3659305572509765
sub-03	1	4	60	19	9	trained	active_vis	late	60	190	10	150	same	3000	1000	500	8000	482000	490000	True	5000	1	polycubes_stim019_2_2_3_2.obj	polycubes_stim019_2_2_3_2.obj	ordered	True	500	-0.0426199808716774	0.2212005108594894	-0.2702048420906067
sub-03	1	4	61	28	9	trained	active_vis	late	60	90	270	50	mirror	3000	1000	500	8000	495000	503000	False	0	1	polycubes_stim028_2_2_2_3.obj	polycubes_stim028_2_2_2_3.obj	ordered	True	500	0.1599613428115844	-0.5028956532478333	0.5512406229972839
sub-03	1	4	62	201	12	trained	active_vis	late	60	0	180	0	same	3000	1000	500	8000	503000	511000	False	0	1	polycubes_stim201_2_2_4_4.obj	polycubes_stim201_2_2_4_4.obj	ordered	True	500	-0.382503479719162	0.1580604314804077	0.1589722335338592
sub-03	1	4	63	208	12	trained	active_vis	late	60	190	10	150	same	3000	1000	500	8000	511000	519000	False	0	1	polycubes_stim208_2_4_2_4.obj	polycubes_stim208_2_4_2_4.obj	ordered	True	500	-0.1090655624866485	0.848214864730835	-1.0904916524887085
sub-03	1	4	64	28	9	trained	active_vis	late	60	90	270	50	same	3000	1000	500	8000	519000	527000	False	0	1	polycubes_stim028_2_2_2_3.obj	polycubes_stim028_2_2_2_3.obj	ordered	True	500	0.1599613428115844	-0.5028956532478333	0.5512406229972839
