sn	ses	run	trial	object	n_cubes	stimulus_type	task_version	scaffold	rotation_speed	start_orientation	end_orientation	angular_disparity	signed_angle	direction	same_mirror	stim1_dur_ms	isi_ms	iti_ms	trial_dur_ms	start_time	end_time	has_rest_after	rest_after_ms	order_1	stim1_name	condition	show_feedback	feedback_dur_ms	offset_x	offset_y	offset_z
sub-16	3	2	11	142	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	37500	41250	False	0	1	polycubes_stim142_3_2_3_3.obj	ordered	False	0	0.2793138027191162	-0.0373679734766483	-0.226467490196228
sub-16	3	2	12	33	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	41250	45000	False	0	1	polycubes_stim033_4_2_3_3.obj	ordered	False	0	0.2503888010978699	0.1008932217955589	-0.3930734097957611
sub-16	3	2	13	190	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	45000	48750	False	0	1	polycubes_stim190_2_2_3_4.obj	ordered	False	0	0.0453118532896041	-0.3725363314151764	0.4815342128276825
sub-16	3	2	14	141	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	48750	52500	False	0	1	polycubes_stim141_3_2_4_2.obj	ordered	False	0	0.5380316376686096	-0.5563386082649231	0.2487501502037048
sub-16	3	2	15	106	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	52500	56250	False	0	1	polycubes_stim106_2_2_3_3.obj	ordered	False	0	-0.2270379811525344	0.0724867284297943	0.124526247382164
sub-16	3	2	16	217	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	56250	60000	False	0	1	polycubes_stim217_2_4_4_2.obj	ordered	False	0	0.1766231656074524	-0.6930831074714661	0.8035446405410767
sub-16	3	2	17	167	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	60000	63750	False	0	1	polycubes_stim167_4_4_2_2.obj	ordered	False	0	-0.051373466849327	-0.1499683856964111	0.2634608149528503
sub-16	3	2	18	175	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	63750	67500	False	0	1	polycubes_stim175_2_3_3_4.obj	ordered	False	0	0.772771418094635	0.1902472078800201	-1.0418217182159424
sub-16	3	2	19	79	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	67500	71250	False	0	1	polycubes_stim079_3_3_2_3.obj	ordered	False	0	0.473305881023407	-0.3887032866477966	0.0764036774635315
sub-16	3	2	20	119	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	71250	75000	False	0	1	polycubes_stim119_2_3_3_3.obj	ordered	False	0	-0.0796477794647216	0.1699966937303543	-0.1607638895511627
sub-16	3	2	21	208	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	75000	78750	False	0	1	polycubes_stim208_2_4_2_4.obj	ordered	False	0	-0.1090655624866485	0.848214864730835	-1.0904916524887085
sub-16	3	2	22	100	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	78750	82500	False	0	1	polycubes_stim100_3_4_2_3.obj	ordered	False	0	-0.4201372265815735	-0.1982679218053817	0.7005304098129272
sub-16	3	2	23	25	9	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	82500	86250	False	0	1	polycubes_stim025_2_3_2_2.obj	ordered	False	0	0.0386203974485397	0.2017403692007064	-0.3239244222640991
sub-16	3	2	24	72	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	86250	90000	False	0	1	polycubes_stim072_3_4_2_2.obj	ordered	False	0	0.5510143637657166	0.0584829151630401	-0.6337217092514038
sub-16	3	2	25	37	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	90000	93750	False	0	1	polycubes_stim037_4_2_2_2.obj	ordered	False	0	0.5638463497161865	-0.252026230096817	-0.2074273973703384
sub-16	3	2	26	132	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	93750	97500	False	0	1	polycubes_stim132_3_2_3_4.obj	ordered	False	0	0.6378264427185059	-0.572300374507904	0.1715286374092102
sub-16	3	2	27	50	10	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	97500	101250	False	0	1	polycubes_stim050_2_2_2_4.obj	ordered	False	0	-0.2310848236083984	-0.0302162207663059	0.2738170325756073
sub-16	3	2	28	73	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	101250	105000	False	0	1	polycubes_stim073_2_2_3_3.obj	ordered	False	0	0.5759432315826416	0.0922065526247024	-0.7063430547714233
sub-16	3	2	29	115	10	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	105000	108750	False	0	1	polycubes_stim115_2_3_2_3.obj	ordered	False	0	-0.4059226512908935	0.2256512194871902	0.0868035703897476
sub-16	3	2	30	172	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	108750	112500	False	0	1	polycubes_stim172_2_2_3_4.obj	ordered	False	0	0.3018715679645538	-0.3695334792137146	0.2207277715206146
sub-16	3	2	31	187	12	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	112500	116250	False	0	1	polycubes_stim187_2_4_2_4.obj	ordered	False	0	-0.0066727846860885	0.2543078064918518	-0.3529728651046753
sub-16	3	2	32	174	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	116250	120000	False	0	1	polycubes_stim174_2_4_2_3.obj	ordered	False	0	0.2757171392440796	-0.1373978406190872	-0.081407219171524
sub-16	3	2	33	164	10	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	120000	123750	False	0	1	polycubes_stim164_2_2_2_4.obj	ordered	False	0	-0.3269034624099731	-0.0574849210679531	0.4081994593143463
sub-16	3	2	34	45	9	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	123750	127500	False	0	1	polycubes_stim045_2_2_2_3.obj	ordered	False	0	-0.1312236040830612	-0.0674304589629173	0.2265846878290176
sub-16	3	2	35	150	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	127500	131250	False	0	1	polycubes_stim150_3_2_3_3.obj	ordered	False	0	0.6146766543388367	-0.5311893224716187	0.1365386247634887
sub-16	3	2	36	159	12	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	131250	135000	False	0	1	polycubes_stim159_2_3_4_3.obj	ordered	False	0	-0.2200651466846466	0.0915115922689437	0.090648166835308
sub-16	3	2	37	138	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	135000	138750	False	0	1	polycubes_stim138_2_4_3_2.obj	ordered	False	0	0.6597450971603394	-0.2427046597003936	-0.3165088593959808
sub-16	3	2	38	16	9	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	138750	142500	False	0	1	polycubes_stim016_2_2_3_2.obj	ordered	False	0	-0.1685564517974853	0.3604185283184051	-0.3411524295806885
sub-16	3	2	39	133	11	trained	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	142500	146250	False	0	1	polycubes_stim133_3_2_2_4.obj	ordered	False	0	-0.6504398584365845	-0.2732298374176025	1.036845326423645
sub-16	3	2	40	120	11	recognition_foil	recog	none	0	0	0	0	0	0	same	3000	0	750	3750	146250	150000	False	0	1	polycubes_stim120_2_4_2_3.obj	ordered	False	0	0.3545178174972534	-0.2197285890579223	-0.0437746047973632
